,subject_id,age,trial_num,block_condition,block_order,stage,optimal
92,5,,9,revaluation,1.0,First,True
93,5,,10,revaluation,1.0,First,True
94,5,,11,revaluation,1.0,First,True
95,5,,12,revaluation,1.0,First,True
96,5,,13,revaluation,1.0,First,True
97,5,,14,revaluation,1.0,First,True
98,5,,15,revaluation,1.0,First,True
99,5,,16,revaluation,1.0,First,True
100,5,,17,revaluation,1.0,First,True
101,5,,18,revaluation,1.0,First,True
102,5,,19,revaluation,1.0,First,True
103,5,,20,revaluation,1.0,First,True
104,5,,21,revaluation,1.0,First,True
105,5,,22,revaluation,1.0,First,True
106,5,,23,revaluation,1.0,First,True
107,5,,24,revaluation,1.0,First,True
108,5,,25,revaluation,1.0,First,True
109,5,,26,revaluation,1.0,First,True
110,5,,27,revaluation,1.0,First,True
111,5,,28,revaluation,1.0,First,True
112,5,,29,revaluation,1.0,First,True
113,5,,30,revaluation,1.0,First,True
114,5,,31,revaluation,1.0,First,True
115,5,,32,revaluation,1.0,First,True
116,5,,33,revaluation,1.0,First,True
117,5,,34,revaluation,1.0,First,True
118,5,,35,revaluation,1.0,First,True
119,5,,36,revaluation,1.0,First,True
120,5,,37,revaluation,1.0,First,True
121,5,,38,revaluation,1.0,First,True
122,5,,39,revaluation,1.0,First,True
123,5,,40,revaluation,1.0,First,True
124,5,,41,revaluation,1.0,First,True
125,5,,42,revaluation,1.0,First,True
126,5,,1,original,2.0,First,True
127,5,,2,original,2.0,First,True
128,5,,3,original,2.0,First,False
129,5,,4,original,2.0,First,False
130,5,,5,original,2.0,First,True
131,5,,6,original,2.0,First,True
132,5,,7,original,2.0,First,True
133,5,,8,original,2.0,First,True
134,5,,9,original,2.0,First,True
135,5,,10,original,2.0,First,True
136,5,,11,original,2.0,First,True
137,5,,12,original,2.0,First,True
138,5,,13,original,2.0,First,True
139,5,,14,original,2.0,First,True
140,5,,15,original,2.0,First,True
141,5,,16,original,2.0,First,True
142,5,,17,original,2.0,First,True
143,5,,18,original,2.0,First,True
144,5,,19,original,2.0,First,True
145,5,,20,original,2.0,First,True
146,5,,21,original,2.0,First,True
147,5,,22,original,2.0,First,True
148,5,,23,original,2.0,First,True
149,5,,24,original,2.0,First,True
150,5,,25,original,2.0,First,True
151,5,,26,original,2.0,First,True
152,5,,27,original,2.0,First,True
153,5,,28,original,2.0,First,True
154,5,,29,original,2.0,First,True
155,5,,30,original,2.0,First,True
156,5,,31,original,2.0,First,True
157,5,,32,original,2.0,First,True
158,5,,33,original,2.0,First,True
159,5,,34,original,2.0,First,True
160,5,,35,original,2.0,First,True
161,5,,36,original,2.0,First,True
162,5,,37,original,2.0,First,True
163,5,,38,original,2.0,First,True
164,5,,39,original,2.0,First,True
165,5,,40,original,2.0,First,True
166,5,,41,original,2.0,First,True
