"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","browser_interaction"
"pavlovia","0","2530","0.0-0.0","spark_pilot_2","7977","3","16","Female","[{""event"":""blur"",""trial"":1,""time"":105601},{""event"":""focus"",""trial"":1,""time"":106779}]"
