"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","browser_interaction"
"pavlovia","0","1393","0.0-0.0","spark_pilot_2","7300","5","11","Male","[{""event"":""blur"",""trial"":1,""time"":127272},{""event"":""focus"",""trial"":1,""time"":127292}]"
