"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","browser_interaction"
"pavlovia","0","1320","0.0-0.0","spark_pilot_2","7976","4","16","Female","[{""event"":""blur"",""trial"":1,""time"":22279},{""event"":""focus"",""trial"":1,""time"":39200},{""event"":""blur"",""trial"":1,""time"":83776},{""event"":""focus"",""trial"":1,""time"":84849},{""event"":""blur"",""trial"":1,""time"":91187},{""event"":""focus"",""trial"":1,""time"":91195},{""event"":""blur"",""trial"":1,""time"":94581},{""event"":""focus"",""trial"":1,""time"":94592}]"
