"trial_type","trial_index","time_elapsed","internal_node_id","value","metadata","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","low_quality","rt","stimulus","response","button_pressed","island_rt","island_response","boat_rt","boat_response","boat","reward","island_key","island","boat_key","reward_probabilities","responses","num_errors","view_history"
"pavlovia","0","24","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"call-function","1","25","0.0-1.0","","{""task_version"":""sailing_part1_v1"",""task_condition"":""good"",""boats"":[""A"",""D"",""C"",""B""],""boats_demo"":[""E"",""F"",""H"",""G""],""islands"":[""B"",""A""],""subject_id"":""15468"",""age"":""17"",""gender"":""Female""}","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","8026","0.0-2.0","","","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"fullscreen","3","13405","0.0-3.0","","","true","","","","","[{""event"":""focus"",""trial"":0,""time"":1},{""event"":""fullscreenenter"",""trial"":4,""time"":14124}]","false","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","4","16566","0.0-4.0-0.0","","","","","","","","","","2344","audio/beep_loop.wav"," ","","","","","","","","","","","","","",""
"audio-test","5","18804","0.0-4.0-1.0","","","","","","","","","","null","audio/turtle.mp3","","3","","","","","","","","","","","","",""
"audio-test","6","21576","0.0-4.0-2.0","","","","","","","","","","null","audio/shark.mp3","","2","","","","","","","","","","","","",""
"sailing-instructions","7","57115","0.0-5.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","8","65492","0.0-5.0-0.0-1.0-0.0","","","","false","","","","","","","","","","7222","","null","","null","null","arrowleft","0","null","null","","",""
"sailing-trial","9","67695","0.0-5.0-0.0-1.0-1.0","","","","false","","","","","","","","","","1035","","null","","null","null","arrowright","1","null","null","","",""
"sailing-trial","10","70248","0.0-5.0-0.0-1.0-2.0","","","","false","","","","","","","","","","1409","","null","","null","null","arrowright","1","null","null","","",""
"sailing-instructions","11","116143","0.0-5.0-0.0-2.0","","","","","","","","","","","","","","null","null","null","null","0","null","","","","","","",""
"sailing-trial","12","123102","0.0-5.0-0.0-3.0-0.0","","","","false","","","","","","","","","","null","","3308","","2","1","null","null","arrowleft","[1,1,1,1]","","",""
"sailing-trial","13","126950","0.0-5.0-0.0-3.0-1.0","","","","false","","","","","","","","","","null","","942","","3","1","null","null","arrowright","[1,1,1,1]","","",""
"sailing-trial","14","131321","0.0-5.0-0.0-3.0-2.0","","","","false","","","","","","","","","","null","","1336","","2","0","null","null","arrowleft","[0,0,0,0]","","",""
"sailing-instructions","15","139016","0.0-5.0-0.0-4.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-comprehension","16","154349","0.0-5.0-0.0-5.0","","","","","","","","","","13208","","","","","","","","","","","","","","[""true"",""true"",""false"",""true""]","0",""
"sailing-instructions","17","227415","0.0-6.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-comprehension","18","241470","0.0-6.0-0.0-1.0","","","","","","","","","","12074","","","","","","","","","","","","","","[""true"",""false"",""true""]","0",""
"sailing-instructions","19","259154","0.0-7.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","20","265251","0.0-7.0-0.0-1.0-0.0","","","","false","","","","","","","","","","null","","3062","","0","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","21","269062","0.0-7.0-0.0-1.0-1.0","","","","false","","","","","","","","","","null","","1253","","1","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","22","271927","0.0-7.0-0.0-1.0-2.0","","","","false","","","","","","","","","","null","","960","","2","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","23","275018","0.0-7.0-0.0-1.0-3.0","","","","false","","","","","","","","","","null","","718","","3","1","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
