"trial_type","trial_index","time_elapsed","internal_node_id","value","metadata","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","low_quality","rt","stimulus","response","button_pressed","island_rt","island_response","boat_rt","boat_response","boat","reward","island_key","island","boat_key","reward_probabilities","responses","num_errors"
"sailing-trial","20","321759","0.0-5.0-0.1-1.1-2.1","","","","false","","","","","","","","","","778.6999999880791","","null","","null","null","arrowleft","0","null","null","",""
"sailing-instructions","21","374277","0.0-5.0-0.1-2.1","","","","","","","","","","","","","","null","null","null","null","0","null","","","","","",""
"sailing-trial","22","379500","0.0-5.0-0.1-3.1-0.1","","","","false","","","","","","","","","","null","","1905.699999988079","","2","1","null","null","arrowleft","[1,1,1,1]","",""
"sailing-trial","23","386016","0.0-5.0-0.1-3.1-1.1","","","","false","","","","","","","","","","null","","3463.4000000059605","","3","1","null","null","arrowright","[1,1,1,1]","",""
"sailing-trial","24","391698","0.0-5.0-0.1-3.1-2.1","","","","false","","","","","","","","","","null","","2160.100000023842","","3","0","null","null","arrowright","[0,0,0,0]","",""
"sailing-instructions","25","402010","0.0-5.0-0.1-4.1","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","",""
"sailing-comprehension","26","439430","0.0-5.0-0.1-5.1","","","","","","","","","","24318.40000000596","","","","","","","","","","","","","","[""true"",""true"",""false"",""false""]","1"
"sailing-instructions","27","508204","0.0-6.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","",""
"sailing-comprehension","28","541519","0.0-6.0-0.0-1.0","","","","","","","","","","30011.09999999404","","","","","","","","","","","","","","[""true"",""false"",""true""]","0"
"sailing-instructions","29","558772","0.0-7.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","",""
"sailing-trial","30","568672","0.0-7.0-0.0-1.0-0.0","","","","false","","","","","","","","","","null","","6888.800000011921","","0","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","",""
"sailing-trial","31","575098","0.0-7.0-0.0-1.0-1.0","","","","false","","","","","","","","","","null","","3414.7000000178814","","1","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","",""
"sailing-trial","32","581933","0.0-7.0-0.0-1.0-2.0","","","","false","","","","","","","","","","null","","4606.699999988079","","2","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","",""
"sailing-trial","33","589652","0.0-7.0-0.0-1.0-3.0","","","","false","","","","","","","","","","null","","4676.199999988079","","3","1","null","null","arrowup","[0.2,0.8,0.2,0.8]","",""
"sailing-comprehension","34","610506","0.0-7.0-0.0-2.0","","","","","","","","","","17229.59999999404","","","","","","","","","","","","","","[""false""]","0"
"sailing-instructions","35","625448","0.0-8.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","",""
"sailing-comprehension","36","638237","0.0-8.0-0.0-1.0","","","","","","","","","","7366.5999999940395","","","","","","","","","","","","","","[""true""]","0"
"sailing-instructions","37","681419","0.0-9.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","",""
"sailing-trial","38","688791","0.0-9.0-0.0-1.0-0.0","","","","false","","","","","","","","","","2764.699999988079","","1005.0999999940395","","3","1","arrowright","1","arrowright","[0.2,0.8,0.2,0.8]","",""
"sailing-trial","39","694533","0.0-9.0-0.0-1.0-1.0","","","","false","","","","","","","","","","1239.3999999761581","","875.9000000059605","","0","0","arrowleft","0","arrowleft","[0.2,0.8,0.2,0.8]","",""
"sailing-trial","40","698972","0.0-9.0-0.0-1.0-2.0","","","","false","","","","","","","","","","null","","1437.2000000178814","","0","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","",""
"sailing-trial","41","703963","0.0-9.0-0.0-1.0-3.0","","","","false","","","","","","","","","","1342.9000000059605","","432.10000002384186","","2","0","arrowright","1","arrowleft","[0.2,0.8,0.2,0.8]","",""
"sailing-trial","42","710239","0.0-9.0-0.0-1.0-4.0","","","","false","","","","","","","","","","null","","1839.8999999761581","","3","1","null","null","arrowup","[0.2,0.8,0.2,0.8]","",""
"sailing-trial","43","716723","0.0-9.0-0.0-1.0-5.0","","","","false","","","","","","","","","","1977.9000000059605","","922.4000000059605","","3","1","arrowright","1","arrowright","[0.2,0.8,0.2,0.8]","",""
"sailing-instructions","44","760423","0.0-10.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","",""
"sailing-trial","45","764650","0.0-11.0-0.0","","","","false","","","","","","","","","","962.5","","94.7000000178814","","3","1","arrowright","1","arrowright","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","46","769354","0.0-11.0-1.0","","","","false","","","","","","","","","","null","","2508.800000011921","","0","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","47","775195","0.0-11.0-2.0","","","","false","","","","","","","","","","982.2999999821186","","844","","3","0","arrowright","1","arrowright","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","48","781474","0.0-11.0-3.0","","","","false","","","","","","","","","","null","","3175.9000000059605","","1","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","49","786399","0.0-11.0-4.0","","","","false","","","","","","","","","","1289.0999999940395","","499.59999999403954","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","50","790298","0.0-11.0-5.0","","","","false","","","","","","","","","","null","","1472.4000000059605","","0","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","51","795402","0.0-11.0-6.0","","","","false","","","","","","","","","","1196.7999999821186","","894.7000000178814","","3","1","arrowright","1","arrowright","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","52","798555","0.0-11.0-7.0","","","","false","","","","","","","","","","null","","1228.7999999821186","","1","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","53","806981","0.0-11.0-8.0","","","","false","","","","","","","","","","3174.4000000059605","","1954.4000000059605","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","54","810431","0.0-11.0-9.0","","","","false","","","","","","","","","","null","","1074.699999988079","","0","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","55","815313","0.0-11.0-10.0","","","","false","","","","","","","","","","884","","807.5999999940395","","3","1","arrowright","1","arrowright","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","56","819631","0.0-11.0-11.0","","","","false","","","","","","","","","","null","","1313","","1","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","57","825316","0.0-11.0-12.0","","","","false","","","","","","","","","","954.5","","727.7999999821186","","0","0","arrowleft","0","arrowleft","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","58","830614","0.0-11.0-13.0","","","","false","","","","","","","","","","null","","2286.9000000059605","","1","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","59","833672","0.0-11.0-14.0","","","","false","","","","","","","","","","919.9000000059605","","92.90000000596046","","2","0","arrowright","1","arrowleft","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","60","837229","0.0-11.0-15.0","","","","false","","","","","","","","","","null","","1483.7999999821186","","0","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","61","844811","0.0-11.0-16.0","","","","false","","","","","","","","","","1338.9000000059605","","2972.2000000178814","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","62","849294","0.0-11.0-17.0","","","","false","","","","","","","","","","null","","1480","","3","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","63","855944","0.0-11.0-18.0","","","","false","","","","","","","","","","2567.399999976158","","680.7000000178814","","3","1","arrowright","1","arrowright","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","64","859695","0.0-11.0-19.0","","","","false","","","","","","","","","","null","","1830.4000000059605","","1","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","65","865995","0.0-11.0-20.0","","","","false","","","","","","","","","","1052.3999999761581","","1227.2999999821186","","2","0","arrowright","1","arrowleft","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","66","870163","0.0-11.0-21.0","","","","false","","","","","","","","","","null","","1520","","0","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","67","877093","0.0-11.0-22.0","","","","false","","","","","","","","","","1905.699999988079","","1940.4000000059605","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","68","880201","0.0-11.0-23.0","","","","false","","","","","","","","","","null","","1669.4000000059605","","0","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","69","886556","0.0-11.0-24.0","","","","false","","","","","","","","","","3708.2999999821186","","481.7999999821186","","0","0","arrowleft","0","arrowleft","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","70","891240","0.0-11.0-25.0","","","","false","","","","","","","","","","null","","1719.3999999761581","","2","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","71","893632","0.0-11.0-26.0","","","","false","","","","","","","","","","94.39999997615814","","78.80000001192093","","0","0","arrowleft","0","arrowleft","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","72","895291","0.0-11.0-27.0","","","","false","","","","","","","","","","null","","136.7000000178814","","1","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","73","898734","0.0-11.0-28.0","","","","false","","","","","","","","","","440.09999999403954","","363.19999998807907","","1","0","arrowleft","0","arrowright","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","74","900500","0.0-11.0-29.0","","","","false","","","","","","","","","","null","","535.5","","0","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","75","903742","0.0-11.0-30.0","","","","false","","","","","","","","","","213.69999998807907","","245.90000000596046","","3","1","arrowright","1","arrowright","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","76","905758","0.0-11.0-31.0","","","","false","","","","","","","","","","null","","316.30000001192093","","3","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","77","910674","0.0-11.0-32.0","","","","false","","","","","","","","","","284.59999999403954","","581.0999999940395","","2","0","arrowright","1","arrowleft","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","78","917506","0.0-11.0-33.0","","","","false","","","","","","","","","","null","","4426.5","","1","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","79","921816","0.0-11.0-34.0","","","","false","","","","","","","","","","859.7000000178814","","631.3000000119209","","1","0","arrowleft","0","arrowright","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","80","923871","0.0-11.0-35.0","","","","false","","","","","","","","","","null","","423.90000000596046","","1","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","81","927373","0.0-11.0-36.0","","","","false","","","","","","","","","","618.5","","613.6999999880791","","0","0","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","82","930421","0.0-11.0-37.0","","","","false","","","","","","","","","","null","","1402.199999988079","","0","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","83","935138","0.0-11.0-38.0","","","","false","","","","","","","","","","30.299999982118607","","757.7000000178814","","2","1","arrowright","1","arrowleft","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","84","936629","0.0-11.0-39.0","","","","false","","","","","","","","","","null","","461.09999999403954","","2","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","85","939624","0.0-11.0-40.0","","","","false","","","","","","","","","","559.0999999940395","","370.80000001192093","","0","0","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","86","942702","0.0-11.0-41.0","","","","false","","","","","","","","","","null","","906.5999999940395","","3","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","87","948818","0.0-11.0-42.0","","","","false","","","","","","","","","","2684.4000000059605","","126.7999999821186","","2","1","arrowright","1","arrowleft","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","88","951336","0.0-11.0-43.0","","","","false","","","","","","","","","","null","","908.6999999880791","","2","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","89","955426","0.0-11.0-44.0","","","","false","","","","","","","","","","463.90000000596046","","423.10000002384186","","0","0","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","90","960453","0.0-11.0-45.0","","","","false","","","","","","","","","","null","","2008.4000000059605","","3","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","91","965103","0.0-11.0-46.0","","","","false","","","","","","","","","","499.30000001192093","","146.90000000596046","","1","0","arrowleft","0","arrowright","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","92","976101","0.0-11.0-47.0","","","","false","","","","","","","","","","null","","7956.9000000059605","","1","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","93","981750","0.0-11.0-48.0","","","","false","","","","","","","","","","937.5999999940395","","1195.2999999821186","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","94","984984","0.0-11.0-49.0","","","","false","","","","","","","","","","null","","1570.2999999821186","","1","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","95","988864","0.0-11.0-50.0","","","","false","","","","","","","","","","749","","239.59999999403954","","0","0","arrowleft","0","arrowleft","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","96","990699","0.0-11.0-51.0","","","","false","","","","","","","","","","null","","198.5","","0","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","97","993537","0.0-11.0-52.0","","","","false","","","","","","","","","","376.90000000596046","","172.19999998807907","","0","0","arrowleft","0","arrowleft","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","98","996098","0.0-11.0-53.0","","","","false","","","","","","","","","","null","","1046.2000000178814","","1","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","99","1000114","0.0-11.0-54.0","","","","false","","","","","","","","","","318.10000002384186","","203.40000000596046","","1","1","arrowleft","0","arrowright","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","100","1002988","0.0-11.0-55.0","","","","false","","","","","","","","","","null","","204.69999998807907","","0","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","101","1010832","0.0-11.0-56.0","","","","false","","","","","","","","","","802.7999999821186","","492.2000000178814","","1","1","arrowleft","0","arrowright","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","102","1012474","0.0-11.0-57.0","","","","false","","","","","","","","","","null","","221.7999999821186","","1","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","103","1017063","0.0-11.0-58.0","","","","false","","","","","","","","","","330.19999998807907","","376.09999999403954","","2","1","arrowright","1","arrowleft","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","104","1019281","0.0-11.0-59.0","","","","false","","","","","","","","","","null","","308.90000000596046","","2","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","105","1023147","0.0-11.0-60.0","","","","false","","","","","","","","","","969","","343.7000000178814","","1","1","arrowleft","0","arrowright","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","106","1024444","0.0-11.0-61.0","","","","false","","","","","","","","","","null","","143.80000001192093","","0","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","107","1027185","0.0-11.0-62.0","","","","false","","","","","","","","","","481.5","","181.19999998807907","","3","0","arrowright","1","arrowright","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","108","1028915","0.0-11.0-63.0","","","","false","","","","","","","","","","null","","43.80000001192093","","2","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","109","1032898","0.0-11.0-64.0","","","","false","","","","","","","","","","105.2999999821186","","119.09999999403954","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","110","1034849","0.0-11.0-65.0","","","","false","","","","","","","","","","null","","83.19999998807907","","2","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","111","1041587","0.0-11.0-66.0","","","","false","","","","","","","","","","781.3000000119209","","2171.5999999940395","","3","0","arrowright","1","arrowright","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","112","1043670","0.0-11.0-67.0","","","","false","","","","","","","","","","null","","411.2999999821186","","2","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","113","1048372","0.0-11.0-68.0","","","","false","","","","","","","","","","397.7999999821186","","1716.4000000059605","","1","0","arrowleft","0","arrowright","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","114","1050812","0.0-11.0-69.0","","","","false","","","","","","","","","","null","","678.5999999940395","","2","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","115","1053813","0.0-11.0-70.0","","","","false","","","","","","","","","","334.09999999403954","","89.40000000596046","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","116","1056897","0.0-11.0-71.0","","","","false","","","","","","","","","","null","","1744.2000000178814","","3","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","117","1060019","0.0-11.0-72.0","","","","false","","","","","","","","","","705.8000000119209","","93.40000000596046","","2","0","arrowright","1","arrowleft","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","118","1061911","0.0-11.0-73.0","","","","false","","","","","","","","","","null","","239.69999998807907","","0","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","119","1066628","0.0-11.0-74.0","","","","false","","","","","","","","","","510.7000000178814","","188.40000000596046","","3","0","arrowright","1","arrowright","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","120","1070228","0.0-11.0-75.0","","","","false","","","","","","","","","","null","","593.3999999761581","","3","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","121","1073454","0.0-11.0-76.0","","","","false","","","","","","","","","","477.19999998807907","","343","","3","0","arrowright","1","arrowright","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","122","1076593","0.0-11.0-77.0","","","","false","","","","","","","","","","null","","122.59999999403954","","3","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","123","1091761","0.0-11.0-78.0","","","","true","","","","[{""event"":""fullscreenenter"",""trial"":3,""time"":17800},{""event"":""fullscreenexit"",""trial"":124,""time"":1095822},{""event"":""blur"",""trial"":124,""time"":1095901}]","true","","","","","163.40000000596046","","null","","null","null","arrowright","1","null","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","124","1108034","0.0-11.0-79.0","","","","true","","","","","","","","","","null","","null","","null","null","null","null","null","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","125","1125034","0.0-11.0-80.0","","","","true","","","","","","","","","","null","","null","","null","null","null","null","null","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","126","1142034","0.0-11.0-81.0","","","","true","","","","","","","","","","null","","null","","null","null","null","null","null","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","127","1165858","0.0-11.0-82.0","","","","true","","","","[{""event"":""fullscreenenter"",""trial"":3,""time"":17800},{""event"":""fullscreenexit"",""trial"":124,""time"":1095822},{""event"":""blur"",""trial"":124,""time"":1095901},{""event"":""focus"",""trial"":128,""time"":1165862}]","true","","","","","null","","null","","null","null","null","null","null","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","128","1180864","0.0-11.0-83.0","","","","true","","","","","","","","","","null","","null","","null","null","null","null","null","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","129","1188784","0.0-11.0-84.0","","","","false","","","","","","","","","","1964.4000000059605","","1166","","1","0","arrowleft","0","arrowright","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","130","1193385","0.0-11.0-85.0","","","","false","","","","","","","","","","null","","2836.4000000059605","","2","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","131","1196916","0.0-11.0-86.0","","","","false","","","","","","","","","","212","","238.5","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","132","1199622","0.0-11.0-87.0","","","","false","","","","","","","","","","null","","717.5","","1","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","133","1203199","0.0-11.0-88.0","","","","false","","","","","","","","","","257.7000000178814","","1175.5","","3","0","arrowright","1","arrowright","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","134","1206642","0.0-11.0-89.0","","","","false","","","","","","","","","","null","","1503","","0","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","135","1211730","0.0-11.0-90.0","","","","false","","","","","","","","","","1149.7000000178814","","829.5","","0","1","arrowleft","0","arrowleft","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","136","1217096","0.0-11.0-91.0","","","","false","","","","","","","","","","null","","2460","","1","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","137","1221929","0.0-11.0-92.0","","","","false","","","","","","","","","","871.6999999880791","","779.4000000059605","","3","1","arrowright","1","arrowright","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","138","1226264","0.0-11.0-93.0","","","","false","","","","","","","","","","null","","1319.800000011921","","0","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","139","1231213","0.0-11.0-94.0","","","","false","","","","","","","","","","113.40000000596046","","1386.9000000059605","","3","1","arrowright","1","arrowright","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","140","1236695","0.0-11.0-95.0","","","","false","","","","","","","","","","null","","2653.5","","2","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","141","1242044","0.0-11.0-96.0","","","","false","","","","","","","","","","1461.800000011921","","781.4000000059605","","2","1","arrowright","1","arrowleft","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","142","1245401","0.0-11.0-97.0","","","","false","","","","[{""event"":""fullscreenenter"",""trial"":3,""time"":17800},{""event"":""fullscreenexit"",""trial"":124,""time"":1095822},{""event"":""blur"",""trial"":124,""time"":1095901},{""event"":""focus"",""trial"":128,""time"":1165862},{""event"":""blur"",""trial"":143,""time"":1249624},{""event"":""focus"",""trial"":143,""time"":1253920}]","true","","","","","null","","1365.0999999940395","","0","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","143","1258074","0.0-11.0-98.0","","","","false","","","","","","","","","","1446.199999988079","","7708.5","","3","0","arrowright","1","arrowright","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","144","1262876","0.0-11.0-99.0","","","","false","","","","","","","","","","null","","2230.5999999940395","","1","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","145","1270761","0.0-11.0-100.0","","","","false","","","","","","","","","","3163.699999988079","","1167.5","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","146","1274584","0.0-11.0-101.0","","","","false","","","","","","","","","","null","","2062.800000011921","","1","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","147","1282097","0.0-11.0-102.0","","","","false","","","","","","","","","","2395.7999999821186","","2833.300000011921","","1","0","arrowleft","0","arrowright","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","148","1290022","0.0-11.0-103.0","","","","false","","","","","","","","","","null","","5601.5999999940395","","3","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","149","1298998","0.0-11.0-104.0","","","","false","","","","","","","","","","3679","","2846.0999999940395","","0","0","arrowleft","0","arrowleft","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","150","1303008","0.0-11.0-105.0","","","","false","","","","","","","","","","null","","1115.2000000178814","","1","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","151","1310553","0.0-11.0-106.0","","","","false","","","","","","","","","","1783.4000000059605","","3007","","2","0","arrowright","1","arrowleft","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","152","1318938","0.0-11.0-107.0","","","","false","","","","","","","","","","null","","2149.800000011921","","2","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","153","1325520","0.0-11.0-108.0","","","","false","","","","","","","","","","1401.300000011921","","2228.9000000059605","","2","1","arrowright","1","arrowleft","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","154","1330137","0.0-11.0-109.0","","","","false","","","","","","","","","","null","","1600.800000011921","","0","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","",""
