"trial_type","trial_index","time_elapsed","internal_node_id","value","metadata","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","low_quality","rt","stimulus","response","button_pressed","island_rt","island_response","boat_rt","boat_response","boat","reward","island_key","island","boat_key","reward_probabilities","responses","num_errors","view_history"
"pavlovia","0","6","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"call-function","1","7","0.0-1.0","","{""task_version"":""sailing_part1_v1"",""task_condition"":""good"",""boats"":[""A"",""C"",""D"",""B""],""boats_demo"":[""H"",""E"",""F"",""G""],""islands"":[""A"",""B""],""subject_id"":""14053"",""age"":""14"",""gender"":""Female""}","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","3080","0.0-2.0","","","true","false","[]","[]","[]","[{""event"":""fullscreenenter"",""trial"":3,""time"":5109}]","false","","","","","","","","","","","","","","","","",""
"fullscreen","3","6040","0.0-3.0","","","true","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","4","7598","0.0-4.0-0.0","","","","","","","","","","0","audio/beep_loop.wav"," ","","","","","","","","","","","","","",""
"audio-test","5","9617","0.0-4.0-1.0","","","","","","","","","","null","audio/turtle.mp3","","3","","","","","","","","","","","","",""
"audio-test","6","11463","0.0-4.0-2.0","","","","","","","","","","null","audio/shark.mp3","","2","","","","","","","","","","","","",""
"sailing-instructions","7","41916","0.0-5.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","8","46345","0.0-5.0-0.0-1.0-0.0","","","","false","","","","","","","","","","3295","","null","","null","null","arrowleft","0","null","null","","",""
"sailing-trial","9","48514","0.0-5.0-0.0-1.0-1.0","","","","false","","","","","","","","","","1040.9999999999927","","null","","null","null","arrowright","1","null","null","","",""
"sailing-trial","10","51265","0.0-5.0-0.0-1.0-2.0","","","","false","","","","","","","","","","1618","","null","","null","null","arrowleft","0","null","null","","",""
"sailing-instructions","11","95895","0.0-5.0-0.0-2.0","","","","","","","","","","","","","","null","null","null","null","0","null","","","","","","",""
"sailing-trial","12","100972","0.0-5.0-0.0-3.0-0.0","","","","false","","","","","","","","","","null","","1730.0000000000146","","2","1","null","null","arrowleft","[1,1,1,1]","","",""
"sailing-trial","13","105023","0.0-5.0-0.0-3.0-1.0","","","","false","","","","","","","","","","null","","1050.9999999999854","","3","1","null","null","arrowright","[1,1,1,1]","","",""
"sailing-trial","14","108053","0.0-5.0-0.0-3.0-2.0","","","","false","","","","","","","","","","null","","528","","3","0","null","null","arrowright","[0,0,0,0]","","",""
"sailing-instructions","15","115685","0.0-5.0-0.0-4.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-comprehension","16","139948","0.0-5.0-0.0-5.0","","","","","","","","","","22397","","","","","","","","","","","","","","[""true"",""true"",""false"",""true""]","0",""
"sailing-instructions","17","199461","0.0-6.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-comprehension","18","213958","0.0-6.0-0.0-1.0","","","","","","","","","","12527.99999999997","","","","","","","","","","","","","","[""true"",""false"",""true""]","0",""
"sailing-instructions","19","227909","0.0-7.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","20","233194","0.0-7.0-0.0-1.0-0.0","","","","false","","","","","","","","","","null","","2319","","0","1","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","21","236812","0.0-7.0-0.0-1.0-1.0","","","","false","","","","","","","","","","null","","1394","","1","1","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","22","239730","0.0-7.0-0.0-1.0-2.0","","","","false","","","","","","","","","","null","","1069","","2","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","23","242529","0.0-7.0-0.0-1.0-3.0","","","","false","","","","","","","","","","null","","1194","","3","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-comprehension","24","250919","0.0-7.0-0.0-2.0","","","","","","","","","","6737.000000000029","","","","","","","","","","","","","","[""false""]","0",""
"sailing-instructions","25","261015","0.0-8.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
