"trial_type","trial_index","time_elapsed","internal_node_id","value","metadata","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","low_quality","rt","stimulus","response","button_pressed","island_rt","island_response","boat_rt","boat_response","boat","reward","island_key","island","boat_key","reward_probabilities","responses","num_errors"
"sailing-trial","30","1747549","0.0-9.0-0.0-1.0-0.0","","","","false","","","","","","","","","","6725.799999952316","","5803.799999952316","","1","1","arrowleft","0","arrowright","[0.2,0.8,0.2,0.8]","",""
"sailing-trial","31","1762543","0.0-9.0-0.0-1.0-1.0","","","","false","","","","","","","","","","4663.100000023842","","6201.100000023842","","0","0","arrowleft","0","arrowleft","[0.2,0.8,0.2,0.8]","",""
"sailing-trial","32","1775404","0.0-9.0-0.0-1.0-2.0","","","","false","","","","","","","","","","null","","9831.799999952316","","0","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","",""
"sailing-trial","33","1790420","0.0-9.0-0.0-1.0-3.0","","","","true","","","","","","","","","","null","","null","","null","null","null","null","null","[0.2,0.8,0.2,0.8]","",""
"sailing-trial","34","1797874","0.0-9.0-0.0-1.0-4.0","","","","false","","","","","","","","","","null","","3185.1999999284744","","3","1","null","null","arrowup","[0.2,0.8,0.2,0.8]","",""
"sailing-trial","35","1806122","0.0-9.0-0.0-1.0-5.0","","","","false","","","","","","","","","","1737.5","","1682","","1","1","arrowleft","0","arrowright","[0.2,0.8,0.2,0.8]","",""
"sailing-instructions","36","1849764","0.0-10.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","",""
"sailing-trial","37","1866039","0.0-11.0-0.0","","","","false","","","","","","","","","","8019.599999904633","","3596.7999999523163","","1","0","arrowleft","0","arrowright","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","38","1874246","0.0-11.0-1.0","","","","false","","","","","","","","","","null","","3452.1999999284744","","3","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","39","1889364","0.0-11.0-2.0","","","","false","","","","","","","","","","2390.5999999046326","","3766.7000000476837","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","40","1895800","0.0-11.0-3.0","","","","false","","","","","","","","","","null","","2629.100000023842","","3","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","41","1902904","0.0-11.0-4.0","","","","false","","","","","","","","","","1229.9000000953674","","1812.3000000715256","","1","0","arrowleft","0","arrowright","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","42","1907590","0.0-11.0-5.0","","","","false","","","","","","","","","","null","","1652.9000000953674","","1","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","43","1916070","0.0-11.0-6.0","","","","false","","","","","","","","","","2184.100000023842","","2208.100000023842","","1","0","arrowleft","0","arrowright","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","44","1921504","0.0-11.0-7.0","","","","false","","","","","","","","","","null","","2137.8000000715256","","1","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","45","1929463","0.0-11.0-8.0","","","","false","","","","","","","","","","2002.6000000238419","","1768.6999999284744","","2","0","arrowright","1","arrowleft","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","46","1934985","0.0-11.0-9.0","","","","false","","","","","","","","","","null","","2612.3000000715256","","3","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","47","1945795","0.0-11.0-10.0","","","","false","","","","","","","","","","2853.7000000476837","","2127.4000000953674","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","48","1953753","0.0-11.0-11.0","","","","false","","","","","","","","","","null","","4933.200000047684","","0","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","49","1963626","0.0-11.0-12.0","","","","false","","","","","","","","","","4668","","1451.9000000953674","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","50","1969485","0.0-11.0-13.0","","","","false","","","","","","","","","","null","","2828.5","","0","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","51","1977416","0.0-11.0-14.0","","","","false","","","","","","","","","","2851.2999999523163","","1196.2999999523163","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","52","1982143","0.0-11.0-15.0","","","","false","","","","","","","","","","null","","1702.2999999523163","","1","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","53","1989087","0.0-11.0-16.0","","","","false","","","","","","","","","","1319.6000000238419","","1444.1999999284744","","2","0","arrowright","1","arrowleft","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","54","1993587","0.0-11.0-17.0","","","","false","","","","","","","","","","null","","1469.3999999761581","","2","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","55","2001224","0.0-11.0-18.0","","","","false","","","","","","","","","","2043.2000000476837","","1617.8999999761581","","3","1","arrowright","1","arrowright","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","56","2006140","0.0-11.0-19.0","","","","false","","","","","","","","","","null","","1849.3999999761581","","1","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","57","2012160","0.0-11.0-20.0","","","","false","","","","","","","","","","926.3999999761581","","1412.2999999523163","","2","1","arrowright","1","arrowleft","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","58","2017625","0.0-11.0-21.0","","","","false","","","","","","","","","","null","","2447","","3","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","59","2026743","0.0-11.0-22.0","","","","false","","","","","","","","","","2255.7000000476837","","1467.6000000238419","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","60","2032367","0.0-11.0-23.0","","","","false","","","","[{""event"":""fullscreenenter"",""trial"":3,""time"":20361},{""event"":""blur"",""trial"":20,""time"":1278917},{""event"":""focus"",""trial"":20,""time"":1282429},{""event"":""blur"",""trial"":61,""time"":2040013}]","false","","","","","null","","2588.2999999523163","","0","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","61","2040076","0.0-11.0-24.0","","","","false","","","","[{""event"":""fullscreenenter"",""trial"":3,""time"":20361},{""event"":""blur"",""trial"":20,""time"":1278917},{""event"":""focus"",""trial"":20,""time"":1282429},{""event"":""blur"",""trial"":61,""time"":2040013},{""event"":""focus"",""trial"":62,""time"":2040340}]","false","","","","","2520","","1139.1000000238419","","2","0","arrowright","1","arrowleft","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","62","2045747","0.0-11.0-25.0","","","","false","","","","","","","","","","null","","2656.899999976158","","2","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","63","2052990","0.0-11.0-26.0","","","","false","","","","","","","","","","1841.6000000238419","","1544.4000000953674","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","64","2058362","0.0-11.0-27.0","","","","false","","","","","","","","","","null","","2235.0999999046326","","2","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","65","2066890","0.0-11.0-28.0","","","","false","","","","","","","","","","3194.399999976158","","1463","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","66","2072362","0.0-11.0-29.0","","","","false","","","","","","","","","","null","","1942.2000000476837","","3","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","67","2076660","0.0-11.0-30.0","","","","false","","","","","","","","","","1421.7000000476837","","436","","2","0","arrowright","1","arrowleft","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","68","2080860","0.0-11.0-31.0","","","","false","","","","","","","","","","null","","1163.1000000238419","","2","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","69","2085215","0.0-11.0-32.0","","","","false","","","","","","","","","","781.3000000715256","","481","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","70","2088459","0.0-11.0-33.0","","","","false","","","","","","","","","","null","","1250.1999999284744","","3","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","71","2092779","0.0-11.0-34.0","","","","false","","","","","","","","","","734.2000000476837","","573.4000000953674","","0","1","arrowleft","0","arrowleft","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","72","2096151","0.0-11.0-35.0","","","","false","","","","","","","","","","null","","786.2000000476837","","0","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","73","2100275","0.0-11.0-36.0","","","","false","","","","","","","","","","867.2999999523163","","273.7000000476837","","3","1","arrowright","1","arrowright","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","74","2105073","0.0-11.0-37.0","","","","false","","","","","","","","","","null","","2093.399999976158","","3","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","75","2110509","0.0-11.0-38.0","","","","false","","","","","","","","","","1044.8000000715256","","385.2999999523163","","3","0","arrowright","1","arrowright","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","76","2113794","0.0-11.0-39.0","","","","false","","","","","","","","","","null","","1317.6000000238419","","1","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","77","2118024","0.0-11.0-40.0","","","","false","","","","","","","","","","656.7000000476837","","409.60000002384186","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","78","2120656","0.0-11.0-41.0","","","","false","","","","","","","","","","null","","812.5","","2","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","79","2124856","0.0-11.0-42.0","","","","false","","","","","","","","","","775.2999999523163","","306","","3","1","arrowright","1","arrowright","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","80","2128229","0.0-11.0-43.0","","","","false","","","","","","","","","","null","","1217.8000000715256","","1","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","81","2132981","0.0-11.0-44.0","","","","false","","","","","","","","","","1033.2000000476837","","487.60000002384186","","2","0","arrowright","1","arrowleft","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","82","2135667","0.0-11.0-45.0","","","","false","","","","","","","","","","null","","1024.3999999761581","","0","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","83","2139175","0.0-11.0-46.0","","","","false","","","","","","","","","","525.6999999284744","","135.70000004768372","","3","0","arrowright","1","arrowright","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","84","2142249","0.0-11.0-47.0","","","","false","","","","","","","","","","null","","980.2000000476837","","3","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","85","2146459","0.0-11.0-48.0","","","","false","","","","","","","","","","672.1000000238419","","362.60000002384186","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","86","2150228","0.0-11.0-49.0","","","","false","","","","","","","","","","null","","954.1000000238419","","2","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","87","2155166","0.0-11.0-50.0","","","","false","","","","","","","","","","1055.2000000476837","","798.8000000715256","","3","1","arrowright","1","arrowright","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","88","2159753","0.0-11.0-51.0","","","","false","","","","","","","","","","null","","2763.8000000715256","","2","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","89","2165226","0.0-11.0-52.0","","","","false","","","","","","","","","","907.7999999523163","","513.1000000238419","","2","0","arrowright","1","arrowleft","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","90","2168474","0.0-11.0-53.0","","","","false","","","","","","","","","","null","","1215.5","","1","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","91","2172895","0.0-11.0-54.0","","","","false","","","","","","","","","","942.7000000476837","","320.39999997615814","","0","1","arrowleft","0","arrowleft","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","92","2175563","0.0-11.0-55.0","","","","false","","","","","","","","","","null","","895.1000000238419","","0","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","",""
"sailing-trial","93","2179162","0.0-11.0-56.0","","","","false","","","","","","","","","","754.2999999523163","","270.7999999523163","","2","0","arrowright","1","arrowleft","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","94","2183459","0.0-11.0-57.0","","","","false","","","","","","","","","","null","","1260.5","","1","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","95","2191869","0.0-11.0-58.0","","","","false","","","","","","","","","","3717.899999976158","","806.1999999284744","","2","1","arrowright","1","arrowleft","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","96","2196603","0.0-11.0-59.0","","","","false","","","","","","","","","","null","","1970.8999999761581","","0","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","97","2203825","0.0-11.0-60.0","","","","false","","","","","","","","","","1607.5","","1527.5999999046326","","3","0","arrowright","1","arrowright","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","98","2208705","0.0-11.0-61.0","","","","false","","","","","","","","","","null","","1832.7999999523163","","3","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","99","2218179","0.0-11.0-62.0","","","","false","","","","","","","","","","1262.5999999046326","","2927.600000023842","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","100","2225135","0.0-11.0-63.0","","","","false","","","","","","","","","","null","","4089.100000023842","","0","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","101","2233073","0.0-11.0-64.0","","","","false","","","","","","","","","","2386.5","","1529.7000000476837","","2","1","arrowright","1","arrowleft","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","102","2237717","0.0-11.0-65.0","","","","false","","","","","","","","","","null","","2100.600000023842","","0","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","103","2244467","0.0-11.0-66.0","","","","false","","","","","","","","","","2445.100000023842","","780","","2","1","arrowright","1","arrowleft","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","104","2249466","0.0-11.0-67.0","","","","false","","","","","","","","","","null","","1738.7999999523163","","0","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","105","2256778","0.0-11.0-68.0","","","","false","","","","","","","","","","2217.7000000476837","","1238.2000000476837","","2","1","arrowright","1","arrowleft","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","106","2261943","0.0-11.0-69.0","","","","false","","","","","","","","","","null","","2371.7999999523163","","0","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","107","2267693","0.0-11.0-70.0","","","","false","","","","","","","","","","1367","","842.7000000476837","","2","1","arrowright","1","arrowleft","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","108","2276483","0.0-11.0-71.0","","","","false","","","","","","","","","","null","","2804","","0","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","109","2283718","0.0-11.0-72.0","","","","false","","","","","","","","","","1864.1000000238419","","1212.8999999761581","","1","0","arrowleft","0","arrowright","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","110","2290148","0.0-11.0-73.0","","","","false","","","","","","","","","","null","","3381.8000000715256","","2","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","111","2296834","0.0-11.0-74.0","","","","false","","","","","","","","","","1578.8000000715256","","1599.1000000238419","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","112","2301903","0.0-11.0-75.0","","","","false","","","","","","","","","","null","","2027.1999999284744","","2","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","113","2308418","0.0-11.0-76.0","","","","false","","","","","","","","","","1808.6999999284744","","1170.2999999523163","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","114","2312937","0.0-11.0-77.0","","","","false","","","","","","","","","","null","","1737.6000000238419","","3","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","115","2318082","0.0-11.0-78.0","","","","false","","","","","","","","","","1396.7999999523163","","278","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","116","2321749","0.0-11.0-79.0","","","","false","","","","","","","","","","null","","1589.6000000238419","","1","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","117","2330603","0.0-11.0-80.0","","","","false","","","","","","","","","","3052.5","","1916.8999999761581","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","118","2336206","0.0-11.0-81.0","","","","false","","","","","","","","","","null","","3354.399999976158","","3","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","119","2344099","0.0-11.0-82.0","","","","false","","","","","","","","","","1346","","2882.899999976158","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","120","2348502","0.0-11.0-83.0","","","","false","","","","","","","","","","null","","1819.6000000238419","","2","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","121","2353766","0.0-11.0-84.0","","","","false","","","","","","","","","","1453","","207.29999995231628","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","122","2359744","0.0-11.0-85.0","","","","false","","","","","","","","","","null","","3351.100000023842","","2","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","123","2367328","0.0-11.0-86.0","","","","false","","","","","","","","","","1066.8999999761581","","2439.7000000476837","","0","0","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","124","2379769","0.0-11.0-87.0","","","","false","","","","","","","","","","null","","9120.100000023842","","3","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","125","2388821","0.0-11.0-88.0","","","","false","","","","","","","","","","3312.8000000715256","","1977.3999999761581","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","126","2396801","0.0-11.0-89.0","","","","false","","","","","","","","","","null","","2933","","2","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","",""
"sailing-trial","127","2411813","0.0-11.0-90.0","","","","true","","","","","","","","","","null","","null","","null","null","null","null","null","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","128","2416464","0.0-11.0-91.0","","","","false","","","","","","","","","","null","","1983.8000000715256","","2","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","129","2431484","0.0-11.0-92.0","","","","true","","","","","","","","","","null","","null","","null","null","null","null","null","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","130","2437026","0.0-11.0-93.0","","","","false","","","","","","","","","","null","","2503.2000000476837","","3","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","131","2446942","0.0-11.0-94.0","","","","false","","","","","","","","","","2942.899999976158","","2796.399999976158","","0","0","arrowleft","0","arrowleft","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","132","2461959","0.0-11.0-95.0","","","","true","","","","","","","","","","null","","null","","null","null","null","null","null","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","133","2469197","0.0-11.0-96.0","","","","false","","","","","","","","","","2833.2000000476837","","348.5","","0","0","arrowleft","0","arrowleft","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","134","2475195","0.0-11.0-97.0","","","","false","","","","","","","","","","null","","2985.600000023842","","1","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","135","2482335","0.0-11.0-98.0","","","","false","","","","","","","","","","1554","","1516.2000000476837","","1","0","arrowleft","0","arrowright","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","136","2502576","0.0-11.0-99.0","","","","true","","","","","","","","","","null","","5214.800000071526","","1","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","137","2516226","0.0-11.0-100.0","","","","false","","","","","","","","","","6877.100000023842","","2422.899999976158","","3","1","arrowright","1","arrowright","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","138","2521058","0.0-11.0-101.0","","","","false","","","","","","","","","","null","","2208.899999976158","","0","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","139","2527105","0.0-11.0-102.0","","","","false","","","","","","","","","","1218.5","","754.9000000953674","","3","0","arrowright","1","arrowright","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","140","2533893","0.0-11.0-103.0","","","","false","","","","","","","","","","null","","1888.6000000238419","","2","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","141","2539625","0.0-11.0-104.0","","","","false","","","","","","","","","","1399.6999999284744","","251.69999992847443","","3","0","arrowright","1","arrowright","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","142","2543580","0.0-11.0-105.0","","","","false","","","","","","","","","","null","","1372.4000000953674","","1","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","143","2551874","0.0-11.0-106.0","","","","false","","","","","","","","","","1828.7000000476837","","2278.600000023842","","0","0","arrowleft","0","arrowleft","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","144","2558685","0.0-11.0-107.0","","","","false","","","","","","","","","","null","","3765.600000023842","","1","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","",""
"sailing-trial","145","2565456","0.0-11.0-108.0","","","","false","","","","","","","","","","1211.6000000238419","","1486.7000000476837","","0","0","arrowleft","0","arrowleft","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","146","2570761","0.0-11.0-109.0","","","","false","","","","","","","","","","null","","2118.100000023842","","2","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","147","2580948","0.0-11.0-110.0","","","","false","","","","","","","","","","3837.100000023842","","2195.2999999523163","","2","0","arrowright","1","arrowleft","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","148","2593258","0.0-11.0-111.0","","","","false","","","","","","","","","","null","","9835","","1","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","149","2600467","0.0-11.0-112.0","","","","false","","","","","","","","","","2167.5","","965.8999999761581","","0","0","arrowleft","0","arrowleft","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","150","2608513","0.0-11.0-113.0","","","","false","","","","","","","","","","null","","5335.200000047684","","1","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","151","2614903","0.0-11.0-114.0","","","","false","","","","","","","","","","1726.5","","597.6000000238419","","0","0","arrowleft","0","arrowleft","[0.15,0.85,0.325,0.675]","",""
"sailing-trial","152","2622922","0.0-11.0-115.0","","","","false","","","","","","","","","","null","","6027.799999952316","","3","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","",""
