"trial_type","trial_index","time_elapsed","internal_node_id","value","metadata","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","low_quality","rt","stimulus","response","button_pressed","island_rt","island_response","boat_rt","boat_response","boat","reward","island_key","island","boat_key","reward_probabilities","responses","num_errors","view_history"
"pavlovia","0","2","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"call-function","1","2","0.0-1.0","","{""task_version"":""sr_pilot_v2"",""task_condition"":""good"",""boats"":[""D"",""A"",""C"",""B""],""boats_demo"":[""F"",""G"",""E"",""H""],""islands"":[""B"",""A""],""subject_id"":""13809"",""age"":""9"",""gender"":""Male""}","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","1089","0.0-2.0","","","true","false","[]","[]","[]","[{""event"":""fullscreenenter"",""trial"":3,""time"":2397}]","false","","","","","","","","","","","","","","","","",""
"fullscreen","3","3378","0.0-3.0","","","true","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","4","6069","0.0-4.0-0.0","","","","","","","","","","2501.333333333333","audio/beep_loop.wav"," ","","","","","","","","","","","","","",""
"audio-test","5","9231","0.0-4.0-1.0","","","","","","","","","","null","audio/turtle.mp3","","3","","","","","","","","","","","","",""
"audio-test","6","11698","0.0-4.0-2.0","","","","","","","","","","null","audio/shark.mp3","","2","","","","","","","","","","","","",""
"sailing-instructions","7","52879","0.0-5.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","8","58413","0.0-5.0-0.0-1.0-0.0","","","","false","","","","","","","","","","4413.699999928474","","null","","null","null","arrowleft","0","null","null","","",""
"sailing-trial","9","62013","0.0-5.0-0.0-1.0-1.0","","","","false","","","","","","","","","","2488.8000000715256","","null","","null","null","arrowright","1","null","null","","",""
"sailing-trial","10","65663","0.0-5.0-0.0-1.0-2.0","","","","false","","","","","","","","","","2544.5","","null","","null","null","arrowleft","0","null","null","","",""
"sailing-instructions","11","110433","0.0-5.0-0.0-2.0","","","","","","","","","","","","","","null","null","null","null","0","null","","","","","","",""
"sailing-trial","12","117383","0.0-5.0-0.0-3.0-0.0","","","","false","","","","","","","","","","null","","2963.3000000715256","","2","1","null","null","arrowleft","[1,1,1,1]","","",""
"sailing-trial","13","120733","0.0-5.0-0.0-3.0-1.0","","","","false","","","","","","","","","","null","","814.8999999761581","","3","1","null","null","arrowright","[1,1,1,1]","","",""
"sailing-trial","14","125482","0.0-5.0-0.0-3.0-2.0","","","","false","","","","","","","","","","null","","1664.6000000238419","","2","0","null","null","arrowleft","[0,0,0,0]","","",""
"sailing-instructions","15","133354","0.0-5.0-0.0-4.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-comprehension","16","148818","0.0-5.0-0.0-5.0","","","","","","","","","","13463.5","","","","","","","","","","","","","","[""true"",""true"",""false"",""true""]","0",""
"sailing-instructions","17","216104","0.0-6.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-comprehension","18","241974","0.0-6.0-0.0-1.0","","","","","","","","","","14171","","","","","","","","","","","","","","[""true"",""true"",""true""]","1",""
"sailing-instructions","19","303872","0.0-6.0-0.1-0.1","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-comprehension","20","312313","0.0-6.0-0.1-1.1","","","","","","","","","","6396.099999904633","","","","","","","","","","","","","","[""true"",""false"",""true""]","0",""
"sailing-instructions","21","325584","0.0-7.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","22","330939","0.0-7.0-0.0-1.0-0.0","","","","false","","","","","","","","","","null","","2454.7000000476837","","0","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","23","334589","0.0-7.0-0.0-1.0-1.0","","","","false","","","","","","","","","","null","","1643.4000000953674","","1","1","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","24","337856","0.0-7.0-0.0-1.0-2.0","","","","false","","","","","","","","","","null","","1410","","2","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","25","340340","0.0-7.0-0.0-1.0-3.0","","","","false","","","","","","","","","","null","","599.2000000476837","","3","1","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-comprehension","26","348258","0.0-7.0-0.0-2.0","","","","","","","","","","5372.600000023842","","","","","","","","","","","","","","[""true""]","1",""
"sailing-instructions","27","363762","0.0-7.0-0.1-0.1","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","28","367340","0.0-7.0-0.1-1.1-0.1","","","","false","","","","","","","","","","null","","1494.7999999523163","","0","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","29","369323","0.0-7.0-0.1-1.1-1.1","","","","false","","","","","","","","","","null","","435.5","","1","1","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","30","372641","0.0-7.0-0.1-1.1-2.1","","","","false","","","","","","","","","","null","","1444.3000000715256","","2","1","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","31","374791","0.0-7.0-0.1-1.1-3.1","","","","false","","","","","","","","","","null","","775.3999999761581","","3","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-comprehension","32","379890","0.0-7.0-0.1-2.1","","","","","","","","","","3160.2000000476837","","","","","","","","","","","","","","[""false""]","0",""
"sailing-instructions","33","391528","0.0-8.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-comprehension","34","397907","0.0-8.0-0.0-1.0","","","","","","","","","","4787.699999928474","","","","","","","","","","","","","","[""true""]","0",""
"sailing-instructions","35","435000","0.0-9.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","36","441643","0.0-9.0-0.0-1.0-0.0","","","","false","","","","","","","","","","2098.8000000715256","","1383","","0","0","arrowleft","0","arrowleft","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","37","446461","0.0-9.0-0.0-1.0-1.0","","","","false","","","","","","","","","","1143.6000000238419","","505.1999999284744","","3","1","arrowright","1","arrowright","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","38","450394","0.0-9.0-0.0-1.0-2.0","","","","false","","","","","","","","","","null","","1990","","0","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","39","455759","0.0-9.0-0.0-1.0-3.0","","","","false","","","","","","","","","","1401.2000000476837","","1267.3000000715256","","0","0","arrowleft","0","arrowleft","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","40","459794","0.0-9.0-0.0-1.0-4.0","","","","false","","","","","","","","","","null","","1819.0999999046326","","3","1","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","41","463243","0.0-9.0-0.0-1.0-5.0","","","","false","","","","","","","","","","296.3000000715256","","141.5","","3","0","arrowright","1","arrowright","[0.2,0.8,0.2,0.8]","","",""
"sailing-instructions","42","488862","0.0-10.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","43","495428","0.0-11.0-0.0","","","","false","","","","","","","","","","2670.100000023842","","370.60000002384186","","1","1","arrowleft","0","arrowright","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","44","499044","0.0-11.0-1.0","","","","false","","","","","","","","","","null","","2423","","3","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","45","503911","0.0-11.0-2.0","","","","false","","","","","","","","","","623.1000000238419","","1534.5","","3","0","arrowright","1","arrowright","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","46","507044","0.0-11.0-3.0","","","","false","","","","","","","","","","null","","1429.2000000476837","","3","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","47","511476","0.0-11.0-4.0","","","","false","","","","","","","","","","495.89999997615814","","741.0999999046326","","1","1","arrowleft","0","arrowright","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","48","514995","0.0-11.0-5.0","","","","false","","","","","","","","","","null","","1550.3999999761581","","3","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","49","519901","0.0-11.0-6.0","","","","false","","","","","","","","","","1362","","604.5","","1","0","arrowleft","0","arrowright","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","50","523516","0.0-11.0-7.0","","","","false","","","","","","","","","","null","","1456.6999999284744","","1","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","51","528514","0.0-11.0-8.0","","","","false","","","","","","","","","","1169","","509.6999999284744","","2","1","arrowright","1","arrowleft","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","52","531931","0.0-11.0-9.0","","","","false","","","","","","","","","","null","","1396.2999999523163","","0","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","53","535432","0.0-11.0-10.0","","","","false","","","","","","","","","","130.29999995231628","","223.09999990463257","","2","1","arrowright","1","arrowleft","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","54","538283","0.0-11.0-11.0","","","","false","","","","","","","","","","null","","1038.3999999761581","","1","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","55","541981","0.0-11.0-12.0","","","","false","","","","","","","","","","155","","432.39999997615814","","2","1","arrowright","1","arrowleft","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","56","543949","0.0-11.0-13.0","","","","false","","","","","","","","","","null","","113","","1","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","57","548277","0.0-11.0-14.0","","","","false","","","","","","","","","","737.1999999284744","","871","","3","0","arrowright","1","arrowright","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","58","550513","0.0-11.0-15.0","","","","false","","","","","","","","","","null","","545.1000000238419","","0","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","59","553468","0.0-11.0-16.0","","","","false","","","","","","","","","","228","","381.60000002384186","","1","0","arrowleft","0","arrowright","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","60","556247","0.0-11.0-17.0","","","","false","","","","","","","","","","null","","961","","2","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","61","559530","0.0-11.0-18.0","","","","false","","","","","","","","","","206.89999997615814","","176.40000009536743","","2","1","arrowright","1","arrowleft","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","62","561346","0.0-11.0-19.0","","","","false","","","","","","","","","","null","","419.7000000476837","","3","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","63","565432","0.0-11.0-20.0","","","","false","","","","","","","","","","1243.6000000238419","","19.200000047683716","","2","1","arrowright","1","arrowleft","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","64","567531","0.0-11.0-21.0","","","","false","","","","","","","","","","null","","6.700000047683716","","0","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","65","573664","0.0-11.0-22.0","","","","false","","","","","","","","","","1555.6000000238419","","1319.3000000715256","","1","1","arrowleft","0","arrowright","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","66","575718","0.0-11.0-23.0","","","","false","","","","","","","","","","null","","773.7000000476837","","3","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","67","579668","0.0-11.0-24.0","","","","false","","","","","","","","","","865.2999999523163","","403.1999999284744","","2","1","arrowright","1","arrowleft","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","68","581278","0.0-11.0-25.0","","","","false","","","","","","","","","","null","","211.5","","3","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","69","585142","0.0-11.0-26.0","","","","false","","","","","","","","","","528.1000000238419","","873.6000000238419","","2","0","arrowright","1","arrowleft","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","70","588982","0.0-11.0-27.0","","","","false","","","","","","","","","","null","","1679.2999999523163","","2","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","71","592417","0.0-11.0-28.0","","","","false","","","","","","","","","","232.10000002384186","","130.20000004768372","","3","1","arrowright","1","arrowright","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","72","594316","0.0-11.0-29.0","","","","false","","","","","","","","","","null","","133.60000002384186","","3","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","73","598333","0.0-11.0-30.0","","","","false","","","","","","","","","","43.39999997615814","","834.6999999284744","","3","0","arrowright","1","arrowright","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","74","600799","0.0-11.0-31.0","","","","false","","","","","","","","","","null","","768.8999999761581","","2","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","75","604374","0.0-11.0-32.0","","","","false","","","","","","","","","","792","","580","","1","0","arrowleft","0","arrowright","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","76","607071","0.0-11.0-33.0","","","","false","","","","","","","","","","null","","1121.1000000238419","","1","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","77","610918","0.0-11.0-34.0","","","","false","","","","","","","","","","552.5","","264.5","","3","1","arrowright","1","arrowright","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","78","612231","0.0-11.0-35.0","","","","false","","","","","","","","","","null","","121.20000004768372","","1","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","79","615239","0.0-11.0-36.0","","","","false","","","","","","","","","","544.6999999284744","","308.10000002384186","","3","0","arrowright","1","arrowright","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","80","617951","0.0-11.0-37.0","","","","false","","","","","","","","","","null","","1096.3999999761581","","2","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","81","622267","0.0-11.0-38.0","","","","false","","","","","","","","","","673.5999999046326","","537.8999999761581","","1","1","arrowleft","0","arrowright","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","82","624084","0.0-11.0-39.0","","","","false","","","","","","","","","","null","","62.10000002384186","","2","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","83","628783","0.0-11.0-40.0","","","","false","","","","","","","","","","1261","","693.7999999523163","","2","1","arrowright","1","arrowleft","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","84","630533","0.0-11.0-41.0","","","","false","","","","","","","","","","null","","168.5","","1","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","85","634585","0.0-11.0-42.0","","","","false","","","","","","","","","","555.6000000238419","","726","","2","1","arrowright","1","arrowleft","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","86","638402","0.0-11.0-43.0","","","","false","","","","","","","","","","null","","1688.3999999761581","","1","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","87","644352","0.0-11.0-44.0","","","","false","","","","","","","","","","1599","","490.89999997615814","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","88","647118","0.0-11.0-45.0","","","","false","","","","","","","","","","null","","1121.5","","1","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","89","650317","0.0-11.0-46.0","","","","false","","","","","","","","","","146.69999992847443","","135","","2","1","arrowright","1","arrowleft","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","90","652232","0.0-11.0-47.0","","","","false","","","","","","","","","","null","","595.7999999523163","","3","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","91","655884","0.0-11.0-48.0","","","","false","","","","","","","","","","784","","305","","2","1","arrowright","1","arrowleft","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","92","659792","0.0-11.0-49.0","","","","false","","","","","","","","","","null","","2661.600000023842","","1","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","93","664369","0.0-11.0-50.0","","","","false","","","","","","","","","","608.6999999284744","","866.3999999761581","","2","1","arrowright","1","arrowleft","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","94","666603","0.0-11.0-51.0","","","","false","","","","","","","","","","null","","609","","2","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","95","669385","0.0-11.0-52.0","","","","false","","","","","","","","","","118.29999995231628","","100.79999995231628","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","96","670697","0.0-11.0-53.0","","","","false","","","","","","","","","","null","","184.30000007152557","","0","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","97","674913","0.0-11.0-54.0","","","","false","","","","","","","","","","345.2000000476837","","248.10000002384186","","3","0","arrowright","1","arrowright","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","98","676561","0.0-11.0-55.0","","","","false","","","","","","","","","","null","","360.5","","1","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","99","679031","0.0-11.0-56.0","","","","false","","","","","","","","","","121.30000007152557","","79.09999990463257","","3","0","arrowright","1","arrowright","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","100","681269","0.0-11.0-57.0","","","","false","","","","","","","","","","null","","595.8999999761581","","1","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","101","684256","0.0-11.0-58.0","","","","false","","","","","","","","","","36.700000047683716","","573.3999999761581","","1","0","arrowleft","0","arrowright","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","102","686519","0.0-11.0-59.0","","","","false","","","","","","","","","","null","","90.5","","2","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","103","689403","0.0-11.0-60.0","","","","false","","","","","","","","","","42.300000071525574","","219.5","","2","1","arrowright","1","arrowleft","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","104","691120","0.0-11.0-61.0","","","","false","","","","","","","","","","null","","87.89999997615814","","2","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","105","695089","0.0-11.0-62.0","","","","false","","","","","","","","","","90.89999997615814","","250.5","","2","0","arrowright","1","arrowleft","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","106","697537","0.0-11.0-63.0","","","","false","","","","","","","","","","null","","761.3000000715256","","1","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","107","700719","0.0-11.0-64.0","","","","false","","","","","","","","","","378.7000000476837","","156.30000007152557","","3","1","arrowright","1","arrowright","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","108","703070","0.0-11.0-65.0","","","","false","","","","","","","","","","null","","179.90000009536743","","0","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","109","706162","0.0-11.0-66.0","","","","false","","","","","","","","","","324.89999997615814","","553.6000000238419","","1","0","arrowleft","0","arrowright","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","110","707801","0.0-11.0-67.0","","","","false","","","","","","","","","","null","","401.5","","3","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","111","711153","0.0-11.0-68.0","","","","false","","","","","","","","","","362.2999999523163","","12.799999952316284","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","112","715090","0.0-11.0-69.0","","","","false","","","","","","","","","","null","","2481.5","","3","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","113","718506","0.0-11.0-70.0","","","","false","","","","","","","","","","641","","125.39999997615814","","0","0","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","114","720337","0.0-11.0-71.0","","","","false","","","","","","","","","","null","","264.89999997615814","","2","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","115","723523","0.0-11.0-72.0","","","","false","","","","","","","","","","148.70000004768372","","381.7999999523163","","2","0","arrowright","1","arrowleft","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","116","725115","0.0-11.0-73.0","","","","false","","","","","","","","","","null","","376.40000009536743","","3","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","117","727851","0.0-11.0-74.0","","","","false","","","","","","","","","","328.5","","161.39999997615814","","1","0","arrowleft","0","arrowright","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","118","730171","0.0-11.0-75.0","","","","false","","","","","","","","","","null","","440.7999999523163","","0","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","119","733586","0.0-11.0-76.0","","","","false","","","","","","","","","","1080.3000000715256","","256.2000000476837","","3","0","arrowright","1","arrowright","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","120","735820","0.0-11.0-77.0","","","","false","","","","","","","","","","null","","145.90000009536743","","2","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","121","738516","0.0-11.0-78.0","","","","false","","","","","","","","","","471.7000000476837","","87.80000007152557","","0","0","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","122","742020","0.0-11.0-79.0","","","","false","","","","","","","","","","null","","1271.2999999523163","","0","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","123","745947","0.0-11.0-80.0","","","","false","","","","","","","","","","392.2999999523163","","1099.0999999046326","","3","0","arrowright","1","arrowright","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","124","748219","0.0-11.0-81.0","","","","false","","","","","","","","","","null","","1258.5","","2","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","125","751227","0.0-11.0-82.0","","","","false","","","","","","","","","","650.2000000476837","","270.89999997615814","","1","0","arrowleft","0","arrowright","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","126","753387","0.0-11.0-83.0","","","","false","","","","","","","","","","null","","553.5","","2","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","127","756204","0.0-11.0-84.0","","","","false","","","","","","","","","","137.69999992847443","","141.60000002384186","","2","1","arrowright","1","arrowleft","[0.675,0.325,0.85,0.15]","","",""
