"trial_type","trial_index","time_elapsed","internal_node_id","value","metadata","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","low_quality","rt","stimulus","response","button_pressed","island_rt","island_response","boat_rt","boat_response","boat","reward","island_key","island","boat_key","reward_probabilities","responses","num_errors"
"sailing-trial","60","740166","0.0-11.0-25.0","","","","false","","","","","","","","","","null","","2628.2999999523163","","2","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","61","744801","0.0-11.0-26.0","","","","false","","","","","","","","","","961.8000001907349","","485","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","62","750872","0.0-11.0-27.0","","","","false","","","","","","","","","","null","","4519.700000047684","","3","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","63","755601","0.0-11.0-28.0","","","","false","","","","","","","","","","704.5","","674.7999999523163","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","64","760951","0.0-11.0-29.0","","","","false","","","","","","","","","","null","","3479","","2","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","65","765268","0.0-11.0-30.0","","","","false","","","","","","","","","","657.8999998569489","","369.69999980926514","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","66","770686","0.0-11.0-31.0","","","","false","","","","","","","","","","null","","3188.7999999523163","","0","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","67","776235","0.0-11.0-32.0","","","","false","","","","","","","","","","1658.2000000476837","","852.3999998569489","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","68","781351","0.0-11.0-33.0","","","","false","","","","","","","","","","null","","3325.4000000953674","","3","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","69","785285","0.0-11.0-34.0","","","","false","","","","","","","","","","769.3000001907349","","508.5","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","70","788735","0.0-11.0-35.0","","","","false","","","","","","","","","","null","","1555.8999998569489","","3","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","71","793820","0.0-11.0-36.0","","","","false","","","","","","","","","","634","","442.89999985694885","","0","0","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","72","798647","0.0-11.0-37.0","","","","false","","","","","","","","","","null","","2717.600000143051","","1","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","73","804486","0.0-11.0-38.0","","","","false","","","","","","","","","","1090.2999999523163","","140.29999995231628","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","74","809452","0.0-11.0-39.0","","","","false","","","","","","","","","","null","","2947.600000143051","","3","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","75","813835","0.0-11.0-40.0","","","","false","","","","","","","","","","877","","852.8999998569489","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","76","819069","0.0-11.0-41.0","","","","false","","","","","","","","","","null","","2941.7000000476837","","0","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","77","823384","0.0-11.0-42.0","","","","false","","","","","","","","","","749","","584.7999999523163","","0","0","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","78","828103","0.0-11.0-43.0","","","","false","","","","","","","","","","null","","2465.600000143051","","0","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","79","832603","0.0-11.0-44.0","","","","false","","","","","","","","","","1650.2000000476837","","11.199999809265137","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","80","837128","0.0-11.0-45.0","","","","false","","","","","","","","","","null","","2942.5999999046326","","1","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","81","841920","0.0-11.0-46.0","","","","false","","","","","","","","","","529.5","","271.5","","0","0","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","82","846852","0.0-11.0-47.0","","","","false","","","","","","","","","","null","","1833.1999998092651","","3","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","83","852485","0.0-11.0-48.0","","","","false","","","","","","","","","","2581.0999999046326","","279.7999999523163","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","84","855688","0.0-11.0-49.0","","","","false","","","","","","","","","","null","","1635.7000000476837","","1","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","85","859502","0.0-11.0-50.0","","","","false","","","","","","","","","","561.2999999523163","","135.59999990463257","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","86","863543","0.0-11.0-51.0","","","","false","","","","","","","","","","null","","2650.899999856949","","2","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","87","871502","0.0-11.0-52.0","","","","false","","","","","","","","","","449.89999985694885","","450","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","88","886506","0.0-11.0-53.0","","","","true","","","","","","","","","","null","","null","","null","null","null","null","null","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","89","890619","0.0-11.0-54.0","","","","false","","","","","","","","","","1150.8999998569489","","47.09999990463257","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","90","894808","0.0-11.0-55.0","","","","false","","","","","","","","","","null","","1566.7000000476837","","2","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","91","900302","0.0-11.0-56.0","","","","false","","","","","","","","","","1313.8999998569489","","876.5999999046326","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","92","903802","0.0-11.0-57.0","","","","false","","","","","","","","","","null","","1643.0999999046326","","0","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","93","908232","0.0-11.0-58.0","","","","false","","","","","","","","","","879.3999998569489","","438.19999980926514","","0","0","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","94","913986","0.0-11.0-59.0","","","","false","","","","","","","","","","null","","2241.5","","2","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","95","920469","0.0-11.0-60.0","","","","false","","","","","","","","","","3063.199999809265","","135.60000014305115","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","96","924088","0.0-11.0-61.0","","","","false","","","","","","","","","","null","","1652.5","","1","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","97","929836","0.0-11.0-62.0","","","","false","","","","","","","","","","2577.199999809265","","373.09999990463257","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","98","933192","0.0-11.0-63.0","","","","false","","","","","","","","","","null","","1644.5999999046326","","3","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","99","936952","0.0-11.0-64.0","","","","false","","","","","","","","","","417.2000000476837","","65.19999980926514","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","100","941079","0.0-11.0-65.0","","","","false","","","","","","","","","","null","","1504.7999999523163","","1","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","101","945220","0.0-11.0-66.0","","","","false","","","","","","","","","","546","","144.39999985694885","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","102","951800","0.0-11.0-67.0","","","","false","","","","","","","","","","null","","5109.899999856949","","2","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","103","956303","0.0-11.0-68.0","","","","false","","","","","","","","","","833.7999999523163","","167.70000004768372","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","104","960403","0.0-11.0-69.0","","","","false","","","","","","","","","","null","","2202.5","","0","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","105","965486","0.0-11.0-70.0","","","","false","","","","","","","","","","1942.8999998569489","","83.89999985694885","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","106","967848","0.0-11.0-71.0","","","","false","","","","","","","","","","null","","1099.2999999523163","","1","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","107","971402","0.0-11.0-72.0","","","","false","","","","","","","","","","897.2999999523163","","35.700000047683716","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","108","978735","0.0-11.0-73.0","","","","false","","","","","","","","","","null","","1438.3999998569489","","1","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","109","983469","0.0-11.0-74.0","","","","false","","","","","","","","","","1177.5","","437","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","110","987835","0.0-11.0-75.0","","","","false","","","","","","","","","","null","","1403.5999999046326","","3","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","111","992685","0.0-11.0-76.0","","","","false","","","","","","","","","","621.6999998092651","","207","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","112","997911","0.0-11.0-77.0","","","","false","","","","","","","","","","null","","3370.7000000476837","","0","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","113","1001990","0.0-11.0-78.0","","","","false","","","","","","","","","","1089.6999998092651","","249","","0","0","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","114","1006768","0.0-11.0-79.0","","","","false","","","","","","","","","","null","","2530.399999856949","","0","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","115","1010452","0.0-11.0-80.0","","","","false","","","","","","","","","","600.4000000953674","","538.2999999523163","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","116","1013641","0.0-11.0-81.0","","","","false","","","","","","","","","","null","","1268.5999999046326","","1","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","117","1017319","0.0-11.0-82.0","","","","false","","","","","","","","","","464.2999999523163","","540.7999999523163","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","118","1020552","0.0-11.0-83.0","","","","false","","","","","","","","","","null","","1362","","0","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","119","1025320","0.0-11.0-84.0","","","","false","","","","","","","","","","1008.5","","514.8999998569489","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","120","1028552","0.0-11.0-85.0","","","","false","","","","","","","","","","null","","1136.8999998569489","","3","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","121","1033702","0.0-11.0-86.0","","","","false","","","","","","","","","","817.0999999046326","","138.5","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","122","1037527","0.0-11.0-87.0","","","","false","","","","","","","","","","null","","1154.7999999523163","","1","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","123","1041159","0.0-11.0-88.0","","","","false","","","","","","","","","","433.7999999523163","","627.2999999523163","","0","0","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","124","1044519","0.0-11.0-89.0","","","","false","","","","","","","","","","null","","1058.2000000476837","","0","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","125","1048752","0.0-11.0-90.0","","","","false","","","","","","","","","","673.6999998092651","","481.5","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","126","1052102","0.0-11.0-91.0","","","","false","","","","","","","","","","null","","905","","3","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","127","1056586","0.0-11.0-92.0","","","","false","","","","","","","","","","497.7999999523163","","456.90000009536743","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","128","1061952","0.0-11.0-93.0","","","","false","","","","","","","","","","null","","3246.899999856949","","1","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","129","1066231","0.0-11.0-94.0","","","","false","","","","","","","","","","776.7000000476837","","819.8999998569489","","0","0","arrowleft","0","arrowleft","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","130","1070706","0.0-11.0-95.0","","","","false","","","","","","","","","","null","","1473.6000001430511","","3","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","131","1074936","0.0-11.0-96.0","","","","false","","","","","","","","","","869.3999998569489","","738.0999999046326","","0","1","arrowleft","0","arrowleft","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","132","1077785","0.0-11.0-97.0","","","","false","","","","","","","","","","null","","1072.6999998092651","","1","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","133","1082304","0.0-11.0-98.0","","","","false","","","","","","","","","","863.4000000953674","","517.3999998569489","","0","1","arrowleft","0","arrowleft","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","134","1087069","0.0-11.0-99.0","","","","false","","","","","","","","","","null","","1481.4000000953674","","3","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","135","1092304","0.0-11.0-100.0","","","","false","","","","","","","","","","1099.6000001430511","","138","","0","0","arrowleft","0","arrowleft","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","136","1097653","0.0-11.0-101.0","","","","false","","","","","","","","","","null","","1657.1000001430511","","1","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","137","1103352","0.0-11.0-102.0","","","","false","","","","","","","","","","1251.7999999523163","","1580.3999998569489","","0","1","arrowleft","0","arrowleft","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","138","1107420","0.0-11.0-103.0","","","","false","","","","","","","","","","null","","1072.2000000476837","","3","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","139","1111255","0.0-11.0-104.0","","","","false","","","","","","","","","","940.2999999523163","","578.5","","0","0","arrowleft","0","arrowleft","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","140","1116935","0.0-11.0-105.0","","","","false","","","","","","","","","","null","","2673.2999999523163","","1","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","141","1122088","0.0-11.0-106.0","","","","false","","","","","","","","","","1008.7999999523163","","451.10000014305115","","0","0","arrowleft","0","arrowleft","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","142","1127069","0.0-11.0-107.0","","","","false","","","","","","","","","","null","","2032.7000000476837","","1","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","143","1133810","0.0-11.0-108.0","","","","false","","","","","","","","","","2428.2000000476837","","325.2000000476837","","0","0","arrowleft","0","arrowleft","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","144","1137569","0.0-11.0-109.0","","","","false","","","","","","","","","","null","","1159","","1","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","145","1141503","0.0-11.0-110.0","","","","false","","","","","","","","","","647.9000000953674","","103.79999995231628","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","146","1156506","0.0-11.0-111.0","","","","true","","","","","","","","","","null","","null","","null","null","null","null","null","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","147","1164456","0.0-11.0-112.0","","","","false","","","","","","","","","","5039","","115.09999990463257","","0","0","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","148","1168653","0.0-11.0-113.0","","","","false","","","","","","","","","","null","","2177.600000143051","","0","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","149","1173286","0.0-11.0-114.0","","","","false","","","","","","","","","","1036.1999998092651","","221","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","150","1176470","0.0-11.0-115.0","","","","false","","","","","","","","","","null","","1235","","0","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","151","1180405","0.0-11.0-116.0","","","","false","","","","","","","","","","563.7999999523163","","389.7999999523163","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","152","1184436","0.0-11.0-117.0","","","","false","","","","","","","","","","null","","1444.7000000476837","","3","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","153","1189003","0.0-11.0-118.0","","","","false","","","","","","","","","","1365.5","","120","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","154","1193220","0.0-11.0-119.0","","","","false","","","","","","","","","","null","","2238.2999999523163","","0","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","155","1198270","0.0-11.0-120.0","","","","false","","","","","","","","","","885.4000000953674","","236.39999985694885","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","156","1201015","0.0-11.0-121.0","","","","false","","","","","","","","","","null","","1115.9000000953674","","1","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
