"trial_type","trial_index","time_elapsed","internal_node_id","value","metadata","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","low_quality","rt","stimulus","response","button_pressed","island_rt","island_response","boat_rt","boat_response","boat","reward","island_key","island","boat_key","reward_probabilities","responses","num_errors","view_history"
"pavlovia","0","2","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"call-function","1","3","0.0-1.0","","{""task_version"":""sailing_part1_v1"",""task_condition"":""good"",""boats"":[""A"",""B"",""C"",""D""],""boats_demo"":[""H"",""G"",""F"",""E""],""islands"":[""A"",""B""],""subject_id"":""13790"",""age"":""8"",""gender"":""Male""}","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","6278","0.0-2.0","","","true","false","[]","[]","[]","[{""event"":""fullscreenenter"",""trial"":3,""time"":11983}]","false","","","","","","","","","","","","","","","","",""
"fullscreen","3","12978","0.0-3.0","","","true","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","4","15227","0.0-4.0-0.0","","","","","","","","","","2061.333333333333","audio/beep_loop.wav"," ","","","","","","","","","","","","","",""
"audio-test","5","17683","0.0-4.0-1.0","","","","","","","","","","null","audio/turtle.mp3","","3","","","","","","","","","","","","",""
"audio-test","6","21979","0.0-4.0-2.0","","","","","","","","","","null","audio/shark.mp3","","2","","","","","","","","","","","","",""
"sailing-instructions","7","78299","0.0-5.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","8","91650","0.0-5.0-0.0-1.0-0.0","","","","false","","","","","","","","","","12244.599999904633","","null","","null","null","arrowleft","0","null","null","","",""
"sailing-trial","9","95448","0.0-5.0-0.0-1.0-1.0","","","","false","","","","","","","","","","2687","","null","","null","null","arrowright","1","null","null","","",""
"sailing-trial","10","98733","0.0-5.0-0.0-1.0-2.0","","","","false","","","","","","","","","","2168.5","","null","","null","null","arrowleft","0","null","null","","",""
"sailing-instructions","11","146946","0.0-5.0-0.0-2.0","","","","","","","","","","","","","","null","null","null","null","0","null","","","","","","",""
"sailing-trial","12","156511","0.0-5.0-0.0-3.0-0.0","","","","false","","","","","","","","","","null","","3857.9000000953674","","2","1","null","null","arrowleft","[1,1,1,1]","","",""
"sailing-trial","13","160261","0.0-5.0-0.0-3.0-1.0","","","","false","","","","","","","","","","null","","1392.0999999046326","","3","1","null","null","arrowright","[1,1,1,1]","","",""
"sailing-trial","14","164969","0.0-5.0-0.0-3.0-2.0","","","","false","","","","","","","","","","null","","2225.7000000476837","","2","0","null","null","arrowleft","[0,0,0,0]","","",""
"sailing-instructions","15","174130","0.0-5.0-0.0-4.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-comprehension","16","226858","0.0-5.0-0.0-5.0","","","","","","","","","","40839","","","","","","","","","","","","","","[""true"",""false"",""false"",""true""]","1",""
"sailing-instructions","17","261978","0.0-5.0-0.1-0.1","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","18","266296","0.0-5.0-0.1-1.1-0.1","","","","false","","","","","","","","","","3206.600000143051","","null","","null","null","arrowleft","0","null","null","","",""
"sailing-trial","19","268595","0.0-5.0-0.1-1.1-1.1","","","","false","","","","","","","","","","1184.6000001430511","","null","","null","null","arrowright","1","null","null","","",""
"sailing-trial","20","271290","0.0-5.0-0.1-1.1-2.1","","","","false","","","","","","","","","","1565.9000000953674","","null","","null","null","arrowleft","0","null","null","","",""
"sailing-instructions","21","358562","0.0-5.0-0.1-2.1","","","","","","","","","","","","","","null","null","null","null","0","null","","","","","","",""
