"trial_type","trial_index","time_elapsed","internal_node_id","value","metadata","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","low_quality","rt","stimulus","response","button_pressed","island_rt","island_response","boat_rt","boat_response","boat","reward","island_key","island","boat_key","reward_probabilities","responses","num_errors","view_history"
"pavlovia","0","6","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"call-function","1","7","0.0-1.0","","{""task_version"":""sailing_part1_v1"",""task_condition"":""good"",""boats"":[""A"",""B"",""D"",""C""],""boats_demo"":[""H"",""G"",""F"",""E""],""islands"":[""A"",""B""],""subject_id"":""13897"",""age"":""14"",""gender"":""Female""}","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","4184","0.0-2.0","","","true","false","[]","[]","[]","[{""event"":""fullscreenenter"",""trial"":3,""time"":6258}]","false","","","","","","","","","","","","","","","","",""
"fullscreen","3","7233","0.0-3.0","","","true","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","4","9421","0.0-4.0-0.0","","","","","","","","","","2000","audio/beep_loop.wav"," ","","","","","","","","","","","","","",""
"audio-test","5","11948","0.0-4.0-1.0","","","","","","","","","","null","audio/turtle.mp3","","3","","","","","","","","","","","","",""
"audio-test","6","14156","0.0-4.0-2.0","","","","","","","","","","null","audio/shark.mp3","","2","","","","","","","","","","","","",""
"sailing-instructions","7","50129","0.0-5.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","8","55454","0.0-5.0-0.0-1.0-0.0","","","","false","","","","","","","","","","4195.199999809265","","null","","null","null","arrowleft","0","null","null","","",""
"sailing-trial","9","58113","0.0-5.0-0.0-1.0-1.0","","","","false","","","","","","","","","","1548.9000000953674","","null","","null","null","arrowright","1","null","null","","",""
"sailing-trial","10","62413","0.0-5.0-0.0-1.0-2.0","","","","false","","","","","","","","","","3163.0999999046326","","null","","null","null","arrowleft","0","null","null","","",""
"sailing-instructions","11","138175","0.0-5.0-0.0-2.0","","","","","","","","","","","","","","null","null","null","null","0","null","","","","","","",""
"sailing-trial","12","147544","0.0-5.0-0.0-3.0-0.0","","","","false","","","","","","","","","","null","","4804.900000095367","","2","1","null","null","arrowleft","[1,1,1,1]","","",""
"sailing-trial","13","152541","0.0-5.0-0.0-3.0-1.0","","","","false","","","","","","","","","","null","","1785.9000000953674","","3","1","null","null","arrowright","[1,1,1,1]","","",""
