"trial_type","trial_index","time_elapsed","internal_node_id","value","metadata","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","low_quality","rt","stimulus","response","button_pressed","island_rt","island_response","boat_rt","boat_response","boat","reward","island_key","island","boat_key","reward_probabilities","responses","num_errors","view_history"
"pavlovia","0","2","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"call-function","1","2","0.0-1.0","","{""task_version"":""sailing_part1_v1"",""task_condition"":""good"",""boats"":[""A"",""B"",""D"",""C""],""boats_demo"":[""E"",""H"",""G"",""F""],""islands"":[""A"",""B""],""subject_id"":""14021"",""age"":""22"",""gender"":""Male""}","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","2250","0.0-2.0","","","true","false","[]","[]","[]","[{""event"":""fullscreenenter"",""trial"":3,""time"":3667}]","false","","","","","","","","","","","","","","","","",""
"fullscreen","3","4651","0.0-3.0","","","true","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","4","6625","0.0-4.0-0.0","","","","","","","","","","1970.6666666666672","audio/beep_loop.wav"," ","","","","","","","","","","","","","",""
"audio-test","5","8822","0.0-4.0-1.0","","","","","","","","","","null","audio/turtle.mp3","","3","","","","","","","","","","","","",""
"audio-test","6","11190","0.0-4.0-2.0","","","","","","","","","","null","audio/shark.mp3","","2","","","","","","","","","","","","",""
"sailing-instructions","7","41231","0.0-5.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","8","43714","0.0-5.0-0.0-1.0-0.0","","","","false","","","","","","","","","","1374.199999999255","","null","","null","null","arrowleft","0","null","null","","",""
"sailing-trial","9","45401","0.0-5.0-0.0-1.0-1.0","","","","false","","","","","","","","","","567.5","","null","","null","null","arrowright","1","null","null","","",""
"sailing-trial","10","47665","0.0-5.0-0.0-1.0-2.0","","","","false","","","","","","","","","","1130","","null","","null","null","arrowleft","0","null","null","","",""
"sailing-instructions","11","90104","0.0-5.0-0.0-2.0","","","","","","","","","","","","","","null","null","null","null","0","null","","","","","","",""
"sailing-trial","12","94007","0.0-5.0-0.0-3.0-0.0","","","","false","","","","","","","","","","null","","949.8000000007451","","2","1","null","null","arrowleft","[1,1,1,1]","","",""
"sailing-trial","13","97157","0.0-5.0-0.0-3.0-1.0","","","","false","","","","","","","","","","null","","666.3999999985099","","3","1","null","null","arrowright","[1,1,1,1]","","",""
"sailing-trial","14","100219","0.0-5.0-0.0-3.0-2.0","","","","false","","","","","","","","","","null","","627.0999999977648","","2","0","null","null","arrowleft","[0,0,0,0]","","",""
"sailing-instructions","15","108522","0.0-5.0-0.0-4.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-comprehension","16","126533","0.0-5.0-0.0-5.0","","","","","","","","","","13234.5","","","","","","","","","","","","","","[""true"",""true"",""false"",""true""]","0",""
"sailing-instructions","17","188630","0.0-6.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-comprehension","18","201229","0.0-6.0-0.0-1.0","","","","","","","","","","11687.400000002235","","","","","","","","","","","","","","[""true"",""false"",""true""]","0",""
"sailing-instructions","19","214911","0.0-7.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","20","218268","0.0-7.0-0.0-1.0-0.0","","","","false","","","","","","","","","","null","","1412.5","","0","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","21","220359","0.0-7.0-0.0-1.0-1.0","","","","false","","","","","","","","","","null","","709.3000000007451","","1","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","22","223706","0.0-7.0-0.0-1.0-2.0","","","","false","","","","","","","","","","null","","1463.8999999985099","","2","1","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","23","226263","0.0-7.0-0.0-1.0-3.0","","","","false","","","","","","","","","","null","","648.3000000007451","","3","1","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-comprehension","24","233725","0.0-7.0-0.0-2.0","","","","","","","","","","5179.800000000745","","","","","","","","","","","","","","[""true""]","1",""
"sailing-instructions","25","293709","0.0-7.0-0.1-0.1","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","26","298799","0.0-7.0-0.1-1.1-0.1","","","","false","","","","","","","","","","null","","2077.300000000745","","0","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","27","304119","0.0-7.0-0.1-1.1-1.1","","","","false","","","","","","","","","","null","","3508.5","","1","1","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","28","306537","0.0-7.0-0.1-1.1-2.1","","","","false","","","","","","","","","","null","","656","","2","1","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","29","308928","0.0-7.0-0.1-1.1-3.1","","","","false","","","","","","","","","","null","","469.30000000074506","","3","1","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-comprehension","30","311687","0.0-7.0-0.1-2.1","","","","","","","","","","2095.89999999851","","","","","","","","","","","","","","[""false""]","0",""
"sailing-instructions","31","321668","0.0-8.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-comprehension","32","324275","0.0-8.0-0.0-1.0","","","","","","","","","","2187.400000002235","","","","","","","","","","","","","","[""true""]","0",""
"sailing-instructions","33","348963","0.0-9.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","34","352750","0.0-9.0-0.0-1.0-0.0","","","","false","","","","","","","","","","802.5","","91.80000000074506","","0","0","arrowleft","0","arrowleft","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","35","357350","0.0-9.0-0.0-1.0-1.0","","","","false","","","","","","","","","","704.3000000007451","","944.8000000007451","","1","1","arrowleft","0","arrowright","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","36","359966","0.0-9.0-0.0-1.0-2.0","","","","false","","","","","","","","","","null","","996.6999999992549","","0","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","37","364223","0.0-9.0-0.0-1.0-3.0","","","","false","","","","","","","","","","677","","696","","1","0","arrowleft","0","arrowright","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","38","367284","0.0-9.0-0.0-1.0-4.0","","","","false","","","","","","","","","","null","","1085.6000000014901","","3","1","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","39","371571","0.0-9.0-0.0-1.0-5.0","","","","false","","","","","","","","","","490","","473.0999999977648","","1","1","arrowleft","0","arrowright","[0.2,0.8,0.2,0.8]","","",""
"sailing-instructions","40","395031","0.0-10.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","41","400443","0.0-11.0-0.0","","","","false","","","","","","","","","","1531.7999999970198","","29.900000002235174","","1","0","arrowleft","0","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","42","403541","0.0-11.0-1.0","","","","false","","","","","","","","","","null","","1061.5999999977648","","0","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","43","408312","0.0-11.0-2.0","","","","false","","","","","","","","","","901.3999999985099","","795.5","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","44","410611","0.0-11.0-3.0","","","","false","","","","","","","","","","null","","854.6999999992549","","1","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","45","415973","0.0-11.0-4.0","","","","false","","","","","","","","","","1754.5999999977648","","559.1999999992549","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","46","418549","0.0-11.0-5.0","","","","false","","","","","","","","","","null","","927.7999999970198","","2","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
