"trial_type","trial_index","time_elapsed","internal_node_id","value","metadata","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","low_quality","rt","stimulus","response","button_pressed","island_rt","island_response","boat_rt","boat_response","boat","reward","island_key","island","boat_key","reward_probabilities","responses","num_errors","view_history"
"pavlovia","0","1","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"call-function","1","1","0.0-1.0","","{""task_version"":""sailing_part1_v1"",""task_condition"":""good"",""boats"":[""B"",""A"",""C"",""D""],""boats_demo"":[""H"",""F"",""G"",""E""],""islands"":[""B"",""A""],""subject_id"":""13956"",""age"":""18"",""gender"":""Male""}","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","39001","0.0-2.0","","","true","false","[]","[]","[]","[{""event"":""fullscreenenter"",""trial"":3,""time"":41463}]","false","","","","","","","","","","","","","","","","",""
"fullscreen","3","42427","0.0-3.0","","","true","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","4","44810","0.0-4.0-0.0","","","","","","","","","","2352.0000000000036","audio/beep_loop.wav"," ","","","","","","","","","","","","","",""
"audio-test","5","46425","0.0-4.0-1.0","","","","","","","","","","null","audio/turtle.mp3","","3","","","","","","","","","","","","",""
"audio-test","6","48559","0.0-4.0-2.0","","","","","","","","","","null","audio/shark.mp3","","2","","","","","","","","","","","","",""
"sailing-instructions","7","82359","0.0-5.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","8","85713","0.0-5.0-0.0-1.0-0.0","","","","false","","","","","","","","","","2233.8000000044703","","null","","null","null","arrowleft","0","null","null","","",""
"sailing-trial","9","88012","0.0-5.0-0.0-1.0-1.0","","","","false","","","","","","","","","","1195.9000000059605","","null","","null","null","arrowright","1","null","null","","",""
"sailing-trial","10","90997","0.0-5.0-0.0-1.0-2.0","","","","false","","","","","","","","","","1861.0999999940395","","null","","null","null","arrowleft","0","null","null","","",""
"sailing-instructions","11","132472","0.0-5.0-0.0-2.0","","","","","","","","","","","","","","null","null","null","null","0","null","","","","","","",""
"sailing-trial","12","138112","0.0-5.0-0.0-3.0-0.0","","","","false","","","","","","","","","","null","","2169.9000000059605","","2","1","null","null","arrowleft","[1,1,1,1]","","",""
"sailing-trial","13","141728","0.0-5.0-0.0-3.0-1.0","","","","false","","","","","","","","","","null","","903.1000000014901","","3","1","null","null","arrowright","[1,1,1,1]","","",""
"sailing-trial","14","146152","0.0-5.0-0.0-3.0-2.0","","","","false","","","","","","","","","","null","","1303.7999999970198","","2","0","null","null","arrowleft","[0,0,0,0]","","",""
"sailing-instructions","15","153500","0.0-5.0-0.0-4.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-comprehension","16","172147","0.0-5.0-0.0-5.0","","","","","","","","","","16989.5","","","","","","","","","","","","","","[""true"",""true"",""false"",""true""]","0",""
"sailing-instructions","17","232966","0.0-6.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-comprehension","18","247578","0.0-6.0-0.0-1.0","","","","","","","","","","13637.90000000596","","","","","","","","","","","","","","[""true"",""false"",""true""]","0",""
"sailing-instructions","19","260726","0.0-7.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","20","267142","0.0-7.0-0.0-1.0-0.0","","","","false","","","","","","","","","","null","","3930.1999999955297","","0","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","21","271124","0.0-7.0-0.0-1.0-1.0","","","","false","","","","","","","","","","null","","1730","","1","1","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","22","274959","0.0-7.0-0.0-1.0-2.0","","","","false","","","","","","","","","","null","","1749.3999999985099","","2","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","23","279958","0.0-7.0-0.0-1.0-3.0","","","","false","","","","","","","","","","null","","3104.89999999851","","3","1","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-comprehension","24","285669","0.0-7.0-0.0-2.0","","","","","","","","","","4728.80000000447","","","","","","","","","","","","","","[""false""]","0",""
"sailing-instructions","25","295725","0.0-8.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-comprehension","26","299820","0.0-8.0-0.0-1.0","","","","","","","","","","3245","","","","","","","","","","","","","","[""true""]","0",""
"sailing-instructions","27","322603","0.0-9.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","28","326743","0.0-9.0-0.0-1.0-0.0","","","","false","","","","","","","","","","868.6999999955297","","31.400000005960464","","3","0","arrowright","1","arrowright","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","29","331309","0.0-9.0-0.0-1.0-1.0","","","","false","","","","","","","","","","1103.6000000014901","","19.100000001490116","","2","0","arrowright","1","arrowleft","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","30","334740","0.0-9.0-0.0-1.0-2.0","","","","false","","","","","","","","","","null","","1375.5","","0","1","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","31","339041","0.0-9.0-0.0-1.0-3.0","","","","false","","","","","","","","","","909.4000000059605","","406.1000000014901","","0","1","arrowleft","0","arrowleft","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","32","342124","0.0-9.0-0.0-1.0-4.0","","","","false","","","","","","","","","","null","","1221.5","","3","1","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","33","346240","0.0-9.0-0.0-1.0-5.0","","","","false","","","","","","","","","","976.7000000029802","","32","","1","1","arrowleft","0","arrowright","[0.2,0.8,0.2,0.8]","","",""
"sailing-instructions","34","370386","0.0-10.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","35","375172","0.0-11.0-0.0","","","","false","","","","","","","","","","720.1000000014901","","297.80000000447035","","3","1","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","36","378138","0.0-11.0-1.0","","","","false","","","","","","","","","","null","","1046.5","","0","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","37","382823","0.0-11.0-2.0","","","","false","","","","","","","","","","915.2000000029802","","305.8999999985099","","2","0","arrowright","1","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","38","387222","0.0-11.0-3.0","","","","false","","","","","","","","","","null","","1156.1999999955297","","3","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","39","392290","0.0-11.0-4.0","","","","false","","","","","","","","","","1713.5","","380.1000000014901","","3","1","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","40","397040","0.0-11.0-5.0","","","","false","","","","","","","","","","null","","1141.7999999970198","","0","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","41","400972","0.0-11.0-6.0","","","","false","","","","","","","","","","618.6000000014901","","328.8999999985099","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","42","404371","0.0-11.0-7.0","","","","false","","","","","","","","","","null","","938.6000000014901","","1","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","43","407754","0.0-11.0-8.0","","","","false","","","","","","","","","","1009.1000000014901","","62.600000001490116","","0","0","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","44","411334","0.0-11.0-9.0","","","","false","","","","","","","","","","null","","1126.6000000014901","","1","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","45","415090","0.0-11.0-10.0","","","","false","","","","","","","","","","667","","14.100000001490116","","3","1","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","46","418139","0.0-11.0-11.0","","","","false","","","","","","","","","","null","","976.7999999970198","","2","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","47","422167","0.0-11.0-12.0","","","","false","","","","","","","","","","527.1000000014901","","254.30000000447035","","2","0","arrowright","1","arrowleft","[0.675,0.325,0.15,0.85]","","",""
