"trial_type","trial_index","time_elapsed","internal_node_id","value","metadata","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","low_quality","rt","stimulus","response","button_pressed","island_rt","island_response","boat_rt","boat_response","boat","reward","island_key","island","boat_key","reward_probabilities","responses","num_errors","view_history"
"pavlovia","0","6","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"call-function","1","7","0.0-1.0","","{""task_version"":""sailing_part1_v1"",""task_condition"":""good"",""boats"":[""C"",""D"",""B"",""A""],""boats_demo"":[""E"",""F"",""G"",""H""],""islands"":[""B"",""A""],""subject_id"":""15115"",""age"":""16"",""gender"":""Male""}","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","32191","0.0-2.0","","","true","false","[]","[]","[]","[{""event"":""fullscreenenter"",""trial"":3,""time"":37943}]","false","","","","","","","","","","","","","","","","",""
"fullscreen","3","38929","0.0-3.0","","","true","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","4","41316","0.0-4.0-0.0","","","","","","","","","","2240.000000000002","audio/beep_loop.wav"," ","","","","","","","","","","","","","",""
"audio-test","5","42849","0.0-4.0-1.0","","","","","","","","","","null","audio/turtle.mp3","","3","","","","","","","","","","","","",""
"audio-test","6","45285","0.0-4.0-2.0","","","","","","","","","","null","audio/shark.mp3","","2","","","","","","","","","","","","",""
"sailing-instructions","7","76726","0.0-5.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","8","80156","0.0-5.0-0.0-1.0-0.0","","","","false","","","","","","","","","","2313.3999996185303","","null","","null","null","arrowleft","0","null","null","","",""
"sailing-trial","9","82791","0.0-5.0-0.0-1.0-1.0","","","","false","","","","","","","","","","1526.3000011444092","","null","","null","null","arrowright","1","null","null","","",""
"sailing-trial","10","85309","0.0-5.0-0.0-1.0-2.0","","","","false","","","","","","","","","","1401.1000003814697","","null","","null","null","arrowleft","0","null","null","","",""
"sailing-instructions","11","125476","0.0-5.0-0.0-2.0","","","","","","","","","","","","","","null","null","null","null","0","null","","","","","","",""
"sailing-trial","12","130141","0.0-5.0-0.0-3.0-0.0","","","","false","","","","","","","","","","null","","1635.3000011444092","","2","1","null","null","arrowleft","[1,1,1,1]","","",""
"sailing-trial","13","133577","0.0-5.0-0.0-3.0-1.0","","","","false","","","","","","","","","","null","","837.8999996185303","","3","1","null","null","arrowright","[1,1,1,1]","","",""
"sailing-trial","14","137611","0.0-5.0-0.0-3.0-2.0","","","","false","","","","","","","","","","null","","1322.400001525879","","2","0","null","null","arrowleft","[0,0,0,0]","","",""
"sailing-instructions","15","144935","0.0-5.0-0.0-4.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-comprehension","16","160405","0.0-5.0-0.0-5.0","","","","","","","","","","12778.5","","","","","","","","","","","","","","[""true"",""true"",""false"",""true""]","0",""
"sailing-instructions","17","226425","0.0-6.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-comprehension","18","239706","0.0-6.0-0.0-1.0","","","","","","","","","","8382","","","","","","","","","","","","","","[""true"",""false"",""true""]","0",""
"sailing-instructions","19","257555","0.0-7.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","20","264165","0.0-7.0-0.0-1.0-0.0","","","","false","","","","","","","","","","null","","4175.89999961853","","0","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","21","268386","0.0-7.0-0.0-1.0-1.0","","","","false","","","","","","","","","","null","","2156.5","","1","1","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","22","272037","0.0-7.0-0.0-1.0-2.0","","","","false","","","","","","","","","","null","","1585.6999988555908","","2","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","23","274206","0.0-7.0-0.0-1.0-3.0","","","","false","","","","","","","","","","null","","795.2999992370605","","3","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-comprehension","24","280995","0.0-7.0-0.0-2.0","","","","","","","","","","4361.39999961853","","","","","","","","","","","","","","[""false""]","0",""
"sailing-instructions","25","291085","0.0-8.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-comprehension","26","294585","0.0-8.0-0.0-1.0","","","","","","","","","","2508.6000003814697","","","","","","","","","","","","","","[""true""]","0",""
"sailing-instructions","27","329528","0.0-9.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","28","336163","0.0-9.0-0.0-1.0-0.0","","","","false","","","","","","","","","","1771.6999988555908","","1028.3999996185303","","0","0","arrowleft","0","arrowleft","[0.2,0.8,0.2,0.8]","","",""
