"trial_type","trial_index","time_elapsed","internal_node_id","value","metadata","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","low_quality","rt","stimulus","response","button_pressed","island_rt","island_response","boat_rt","boat_response","boat","reward","island_key","island","boat_key","reward_probabilities","responses","num_errors","view_history"
"pavlovia","0","7","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"call-function","1","8","0.0-1.0","","{""task_version"":""sailing_part1_v1"",""task_condition"":""good"",""boats"":[""B"",""D"",""C"",""A""],""boats_demo"":[""F"",""E"",""H"",""G""],""islands"":[""A"",""B""],""subject_id"":""14371"",""age"":""17"",""gender"":""Male""}","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","3324","0.0-2.0","","","true","false","[]","[]","[]","[{""event"":""fullscreenenter"",""trial"":3,""time"":6111}]","false","","","","","","","","","","","","","","","","",""
"fullscreen","3","7035","0.0-3.0","","","true","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","4","11520","0.0-4.0-0.0","","","","","","","","","","4482.666666666666","audio/beep_loop.wav"," ","","","","","","","","","","","","","",""
"audio-test","5","12766","0.0-4.0-1.0","","","","","","","","","","null","audio/turtle.mp3","","3","","","","","","","","","","","","",""
"audio-test","6","15228","0.0-4.0-2.0","","","","","","","","","","null","audio/shark.mp3","","2","","","","","","","","","","","","",""
"sailing-instructions","7","51908","0.0-5.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","8","54802","0.0-5.0-0.0-1.0-0.0","","","","false","","","","","","","","","","1731","","null","","null","null","arrowleft","0","null","null","","",""
"sailing-trial","9","57133","0.0-5.0-0.0-1.0-1.0","","","","false","","","","","","","","","","1181","","null","","null","null","arrowright","1","null","null","","",""
"sailing-trial","10","59982","0.0-5.0-0.0-1.0-2.0","","","","false","","","","","","","","","","1697","","null","","null","null","arrowright","1","null","null","","",""
"sailing-instructions","11","107016","0.0-5.0-0.0-2.0","","","","","","","","","","","","","","null","null","null","null","0","null","","","","","","",""
"sailing-trial","12","114692","0.0-5.0-0.0-3.0-0.0","","","","false","","","","","","","","","","null","","4147","","2","1","null","null","arrowleft","[1,1,1,1]","","",""
"sailing-trial","13","117823","0.0-5.0-0.0-3.0-1.0","","","","false","","","","","","","","","","null","","697","","3","1","null","null","arrowright","[1,1,1,1]","","",""
"sailing-trial","14","119981","0.0-5.0-0.0-3.0-2.0","","","","false","","","","","","","","","","null","","428","","3","0","null","null","arrowright","[0,0,0,0]","","",""
"sailing-instructions","15","128735","0.0-5.0-0.0-4.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-comprehension","16","147643","0.0-5.0-0.0-5.0","","","","","","","","","","11934.00000000003","","","","","","","","","","","","","","[""true"",""true"",""false"",""true""]","0",""
"sailing-instructions","17","214401","0.0-6.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-comprehension","18","245019","0.0-6.0-0.0-1.0","","","","","","","","","","27329","","","","","","","","","","","","","","[""true"",""false"",""true""]","0",""
"sailing-instructions","19","344064","0.0-7.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","20","532745","0.0-7.0-0.0-1.0-0.0","","","","false","","","","","","","","","","null","","185639","","0","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","21","536593","0.0-7.0-0.0-1.0-1.0","","","","false","","","","","","","","","","null","","1583","","1","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","22","540040","0.0-7.0-0.0-1.0-2.0","","","","false","","","","","","","","","","null","","1667","","2","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","23","543884","0.0-7.0-0.0-1.0-3.0","","","","false","","","","","","","","","","null","","1275","","3","1","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-comprehension","24","564084","0.0-7.0-0.0-2.0","","","","","","","","","","15817","","","","","","","","","","","","","","[""false""]","0",""
"sailing-instructions","25","872540","0.0-8.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-comprehension","26","878475","0.0-8.0-0.0-1.0","","","","","","","","","","3214.9999999998836","","","","","","","","","","","","","","[""true""]","0",""
"sailing-instructions","27","901800","0.0-9.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","28","907959","0.0-9.0-0.0-1.0-0.0","","","","false","","","","","","","","","","1179","","742","","0","0","arrowleft","0","arrowleft","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","29","913719","0.0-9.0-0.0-1.0-1.0","","","","false","","","","","","","","","","854","","230","","1","1","arrowleft","0","arrowright","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","30","922591","0.0-9.0-0.0-1.0-2.0","","","","false","","","","","","","","","","null","","6790.999999999884","","0","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
