"trial_type","trial_index","time_elapsed","internal_node_id","value","metadata","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","low_quality","rt","stimulus","response","button_pressed","island_rt","island_response","boat_rt","boat_response","boat","reward","island_key","island","boat_key","reward_probabilities","responses","num_errors","view_history"
"pavlovia","0","20","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"call-function","1","20","0.0-1.0","","{""task_version"":""sailing_part1_v1"",""task_condition"":""good"",""boats"":[""A"",""C"",""D"",""B""],""boats_demo"":[""F"",""E"",""H"",""G""],""islands"":[""A"",""B""],""subject_id"":""14387"",""age"":""8"",""gender"":""Male""}","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","2616","0.0-2.0","","","true","false","[]","[]","[]","[{""event"":""focus"",""trial"":0,""time"":2},{""event"":""fullscreenenter"",""trial"":3,""time"":6327}]","false","","","","","","","","","","","","","","","","",""
"fullscreen","3","7061","0.0-3.0","","","true","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","4","10671","0.0-4.0-0.0","","","","","","","","","","3381.3333333333335","audio/beep_loop.wav"," ","","","","","","","","","","","","","",""
"audio-test","5","12775","0.0-4.0-1.0","","","","","","","","","","null","audio/turtle.mp3","","3","","","","","","","","","","","","",""
"audio-test","6","16436","0.0-4.0-2.0","","","","","","","","","","null","audio/shark.mp3","","2","","","","","","","","","","","","",""
"sailing-instructions","7","49925","0.0-5.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","8","56778","0.0-5.0-0.0-1.0-0.0","","","","false","","","","","","","","","","5661","","null","","null","null","arrowleft","0","null","null","","",""
"sailing-trial","9","60638","0.0-5.0-0.0-1.0-1.0","","","","false","","","","","","","","","","2696","","null","","null","null","arrowright","1","null","null","","",""
"sailing-trial","10","63734","0.0-5.0-0.0-1.0-2.0","","","","false","","","","","","","","","","1899","","null","","null","null","arrowright","1","null","null","","",""
"sailing-instructions","11","110586","0.0-5.0-0.0-2.0","","","","","","","","","","","","","","null","null","null","null","0","null","","","","","","",""
