"trial_type","trial_index","time_elapsed","internal_node_id","value","metadata","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","low_quality","rt","stimulus","response","button_pressed","island_rt","island_response","boat_rt","boat_response","boat","reward","island_key","island","boat_key","reward_probabilities","responses","num_errors","view_history"
"pavlovia","0","2","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"call-function","1","3","0.0-1.0","","{""task_version"":""sailing_part1_v1"",""task_condition"":""good"",""boats"":[""C"",""B"",""A"",""D""],""boats_demo"":[""G"",""E"",""F"",""H""],""islands"":[""B"",""A""],""subject_id"":""14547"",""age"":""16"",""gender"":""Male""}","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","10906","0.0-2.0","","","true","false","[]","[]","[]","[{""event"":""fullscreenenter"",""trial"":3,""time"":12239}]","false","","","","","","","","","","","","","","","","",""
"fullscreen","3","13241","0.0-3.0","","","true","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","4","14283","0.0-4.0-0.0","","","","","","","","","","10.666666666666666","audio/beep_loop.wav"," ","","","","","","","","","","","","","",""
"audio-test","5","16344","0.0-4.0-1.0","","","","","","","","","","null","audio/turtle.mp3","","3","","","","","","","","","","","","",""
"audio-test","6","22041","0.0-4.0-2.0","","","","","","","","","","null","audio/shark.mp3","","2","","","","","","","","","","","","",""
"sailing-instructions","7","61439","0.0-5.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","8","65682","0.0-5.0-0.0-1.0-0.0","","","","false","","","","","","","","","","2906.3999996185303","","null","","null","null","arrowleft","0","null","null","","",""
"sailing-trial","9","69543","0.0-5.0-0.0-1.0-1.0","","","","false","","","","","","","","","","2736.0999999046326","","null","","null","null","arrowright","1","null","null","","",""
"sailing-trial","10","73111","0.0-5.0-0.0-1.0-2.0","","","","false","","","","","","","","","","2457","","null","","null","null","arrowleft","0","null","null","","",""
"sailing-instructions","11","134873","0.0-5.0-0.0-2.0","","","","","","","","","","","","","","null","null","null","null","0","null","","","","","","",""
