"trial_type","trial_index","time_elapsed","internal_node_id","value","metadata","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","low_quality","rt","stimulus","response","button_pressed","island_rt","island_response","boat_rt","boat_response","boat","reward","island_key","island","boat_key","reward_probabilities","responses","num_errors"
"sailing-trial","168","1342049","0.0-11.0-117.0","","","","false","","","","","","","","","","null","","469.99999999976717","","1","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","169","1346857","0.0-11.0-118.0","","","","false","","","","","","","","","","991","","239","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","170","1351574","0.0-11.0-119.0","","","","false","","","","","","","","","","null","","2567","","0","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","171","1355851","0.0-11.0-120.0","","","","false","","","","","","","","","","1023","","360","","0","0","arrowleft","0","arrowleft","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","172","1358922","0.0-11.0-121.0","","","","false","","","","","","","","","","null","","947","","1","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","173","1362935","0.0-11.0-122.0","","","","false","","","","","","","","","","716","","295","","3","0","arrowright","1","arrowright","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","174","1365990","0.0-11.0-123.0","","","","false","","","","","","","","","","null","","855","","2","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","175","1375597","0.0-11.0-124.0","","","","false","","","","","","","","","","6574","","8","","1","0","arrowleft","0","arrowright","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","176","1377618","0.0-11.0-125.0","","","","false","","","","","","","","","","null","","520","","0","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","177","1383707","0.0-11.0-126.0","","","","false","","","","","","","","","","606","","1458","","0","1","arrowleft","0","arrowleft","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","178","1386024","0.0-11.0-127.0","","","","false","","","","","","","","","","null","","166.00000000023283","","1","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","179","1401036","0.0-11.0-128.0","","","","true","","","","","","","","","","null","","null","","null","null","null","null","null","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","180","1405743","0.0-11.0-129.0","","","","false","","","","","","","","","","null","","1684","","2","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","181","1409929","0.0-11.0-130.0","","","","false","","","","","","","","","","1069","","126","","0","0","arrowleft","0","arrowleft","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","182","1412807","0.0-11.0-131.0","","","","false","","","","","","","","","","null","","625","","1","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","183","1417907","0.0-11.0-132.0","","","","false","","","","","","","","","","1287","","454","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","184","1421508","0.0-11.0-133.0","","","","false","","","","","","","","","","null","","1067.9999999997672","","2","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","185","1426691","0.0-11.0-134.0","","","","false","","","","","","","","","","1168","","418","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","186","1429429","0.0-11.0-135.0","","","","false","","","","","","","","","","null","","1208","","1","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","187","1434252","0.0-11.0-136.0","","","","false","","","","","","","","","","1218","","339","","3","0","arrowright","1","arrowright","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","188","1436071","0.0-11.0-137.0","","","","false","","","","","","","","","","null","","279","","3","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","189","1440286","0.0-11.0-138.0","","","","false","","","","","","","","","","1300.9999999997672","","52","","1","0","arrowleft","0","arrowright","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","190","1442978","0.0-11.0-139.0","","","","false","","","","","","","","","","null","","1039","","1","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","191","1447741","0.0-11.0-140.0","","","","false","","","","","","","","","","1005","","88","","2","1","arrowright","1","arrowleft","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","192","1450023","0.0-11.0-141.0","","","","false","","","","","","","","","","null","","324","","1","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","193","1460302","0.0-11.0-142.0","","","","false","","","","","","","","","","6827.999999999767","","394","","1","0","arrowleft","0","arrowright","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","194","1462935","0.0-11.0-143.0","","","","false","","","","","","","","","","null","","782.9999999997672","","1","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","195","1469258","0.0-11.0-144.0","","","","false","","","","","","","","","","1459","","424","","2","1","arrowright","1","arrowleft","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","196","1472206","0.0-11.0-145.0","","","","false","","","","","","","","","","null","","1334","","1","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","197","1493458","0.0-11.0-146.0","","","","true","","","","[{""event"":""fullscreenenter"",""trial"":3,""time"":4214},{""event"":""fullscreenexit"",""trial"":198,""time"":1494097}]","false","","","","","6244.999999999767","","null","","null","null","arrowleft","0","null","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","198","1498111","0.0-11.0-147.0","","","","false","","","","","","","","","","null","","1631","","3","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","199","1503835","0.0-11.0-148.0","","","","false","","","","","","","","","","1327.9999999997672","","958","","3","0","arrowright","1","arrowright","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","200","1509660","0.0-11.0-149.0","","","","false","","","","","","","","","","null","","2800","","0","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","201","1514447","0.0-11.0-150.0","","","","false","","","","","","","","","","1741","","139","","1","0","arrowleft","0","arrowright","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","202","1520125","0.0-11.0-151.0","","","","false","","","","","","","","","","null","","3302.999999999767","","2","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","203","1525125","0.0-11.0-152.0","","","","false","","","","","","","","","","1314","","192","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","204","1528092","0.0-11.0-153.0","","","","false","","","","","","","","","","null","","846","","1","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","205","1532915","0.0-11.0-154.0","","","","false","","","","","","","","","","1428","","531.9999999997672","","3","0","arrowright","1","arrowright","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","206","1535636","0.0-11.0-155.0","","","","false","","","","","","","","","","null","","856","","2","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","207","1540103","0.0-11.0-156.0","","","","false","","","","","","","","","","1399","","59.99999999976717","","1","0","arrowleft","0","arrowright","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","208","1542197","0.0-11.0-157.0","","","","false","","","","","","","","","","null","","487","","1","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","209","1546693","0.0-11.0-158.0","","","","false","","","","","","","","","","659.9999999997672","","163","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","210","1550325","0.0-11.0-159.0","","","","false","","","","","","","","","","null","","1532","","0","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","211","1556909","0.0-11.0-160.0","","","","false","","","","","","","","","","1638","","62","","3","1","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","212","1560910","0.0-11.0-161.0","","","","false","","","","","","","","","","null","","987.0000000002328","","0","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","213","1568043","0.0-11.0-162.0","","","","false","","","","","","","","","","2386.999999999767","","1208","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","214","1570825","0.0-11.0-163.0","","","","false","","","","","","","","","","null","","625","","3","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","215","1574344","0.0-11.0-164.0","","","","false","","","","","","","","","","422","","294","","1","0","arrowleft","0","arrowright","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","216","1578074","0.0-11.0-165.0","","","","false","","","","","","","","","","null","","1067","","2","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","217","1584742","0.0-11.0-166.0","","","","false","","","","","","","","","","1178","","1139","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","218","1587515","0.0-11.0-167.0","","","","false","","","","","","","","","","null","","1057","","1","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","219","1593753","0.0-11.0-168.0","","","","false","","","","","","","","","","1385","","791","","2","0","arrowright","1","arrowleft","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","220","1596202","0.0-11.0-169.0","","","","false","","","","","","","","","","null","","720","","1","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","221","1602732","0.0-11.0-170.0","","","","false","","","","","","","","","","2097.000000000233","","509","","2","0","arrowright","1","arrowleft","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","222","1609243","0.0-11.0-171.0","","","","false","","","","","","","","","","null","","2371","","0","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","223","1620010","0.0-11.0-172.0","","","","false","","","","","","","","","","1124","","4790","","3","1","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","224","1625395","0.0-11.0-173.0","","","","false","","","","","","","","","","null","","2364","","2","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","225","1634077","0.0-11.0-174.0","","","","false","","","","","","","","","","4049","","437","","0","0","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","226","1640293","0.0-11.0-175.0","","","","false","","","","","","","","","","null","","1577","","1","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","",""
"sailing-trial","227","1645645","0.0-11.0-176.0","","","","false","","","","","","","","","","1159","","9","","3","0","arrowright","1","arrowright","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","228","1649776","0.0-11.0-177.0","","","","false","","","","","","","","","","null","","1122","","3","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","229","1653970","0.0-11.0-178.0","","","","false","","","","","","","","","","985","","159.99999999976717","","3","0","arrowright","1","arrowright","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","230","1657910","0.0-11.0-179.0","","","","false","","","","","","","","","","null","","1621","","1","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","231","1664994","0.0-11.0-180.0","","","","false","","","","","","","","","","3134","","474","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","232","1669110","0.0-11.0-181.0","","","","false","","","","","","","","","","null","","1832","","0","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","233","1673711","0.0-11.0-182.0","","","","false","","","","","","","","","","1039","","75.99999999976717","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","234","1676342","0.0-11.0-183.0","","","","false","","","","","","","","","","null","","533.0000000002328","","3","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","235","1680998","0.0-11.0-184.0","","","","false","","","","","","","","","","877","","408","","2","0","arrowright","1","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","236","1684860","0.0-11.0-185.0","","","","false","","","","","","","","","","null","","1811","","2","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","237","1690510","0.0-11.0-186.0","","","","false","","","","","","","","","","1399","","820","","1","1","arrowleft","0","arrowright","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","238","1693861","0.0-11.0-187.0","","","","false","","","","","","","","","","null","","1134","","3","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","239","1698994","0.0-11.0-188.0","","","","false","","","","","","","","","","1379","","253","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","240","1702610","0.0-11.0-189.0","","","","false","","","","","","","","","","null","","1271.9999999997672","","3","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","241","1709128","0.0-11.0-190.0","","","","false","","","","","","","","","","2865","","225","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","242","1712417","0.0-11.0-191.0","","","","false","","","","","","","","","","null","","1296.0000000002328","","1","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","243","1716599","0.0-11.0-192.0","","","","false","","","","","","","","","","1350.9999999997672","","119","","3","0","arrowright","1","arrowright","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","244","1719293","0.0-11.0-193.0","","","","false","","","","","","","","","","null","","703","","2","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","",""
"sailing-trial","245","1723899","0.0-11.0-194.0","","","","false","","","","","","","","","","1144.9999999997672","","511","","0","0","arrowleft","0","arrowleft","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","246","1729593","0.0-11.0-195.0","","","","false","","","","","","","","","","null","","1114.0000000002328","","2","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","247","1742245","0.0-11.0-196.0","","","","false","","","","","","","","","","9256.000000000233","","6","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","248","1750794","0.0-11.0-197.0","","","","false","","","","","","","","","","null","","6183","","3","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","249","1758811","0.0-11.0-198.0","","","","false","","","","","","","","","","4353.000000000233","","291.99999999976717","","3","1","arrowright","1","arrowright","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","250","1765028","0.0-11.0-199.0","","","","false","","","","","","","","","","null","","1338.0000000002328","","1","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","251","1772979","0.0-11.0-200.0","","","","false","","","","","","","","","","4660","","169.00000000023283","","0","1","arrowleft","0","arrowleft","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","252","1775428","0.0-11.0-201.0","","","","false","","","","","","","","","","null","","364","","3","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","253","1782362","0.0-11.0-202.0","","","","false","","","","","","","","","","2229.000000000233","","520.9999999997672","","3","0","arrowright","1","arrowright","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","254","1785778","0.0-11.0-203.0","","","","false","","","","","","","","","","null","","1137","","0","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","255","1790744","0.0-11.0-204.0","","","","false","","","","","","","","","","980","","506","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","256","1793717","0.0-11.0-205.0","","","","false","","","","","","","","","","null","","1165.9999999997672","","0","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","257","1799197","0.0-11.0-206.0","","","","false","","","","","","","","","","970","","323","","3","0","arrowright","1","arrowright","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","258","1801712","0.0-11.0-207.0","","","","false","","","","","","","","","","null","","544.9999999997672","","1","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","259","1806993","0.0-11.0-208.0","","","","false","","","","","","","","","","2141","","299","","0","0","arrowleft","0","arrowleft","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","260","1812362","0.0-11.0-209.0","","","","false","","","","","","","","","","null","","3341","","3","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","261","1818265","0.0-11.0-210.0","","","","false","","","","","","","","","","1562","","140","","3","0","arrowright","1","arrowright","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","262","1820476","0.0-11.0-211.0","","","","false","","","","","","","","","","null","","419","","3","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","263","1825878","0.0-11.0-212.0","","","","false","","","","","","","","","","850.9999999997672","","386","","0","0","arrowleft","0","arrowleft","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","264","1828545","0.0-11.0-213.0","","","","false","","","","","","","","","","null","","421.99999999976717","","2","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","265","1835064","0.0-11.0-214.0","","","","false","","","","","","","","","","1669.0000000002328","","673","","0","0","arrowleft","0","arrowleft","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","266","1838251","0.0-11.0-215.0","","","","false","","","","","","","","","","null","","401","","3","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","267","1843035","0.0-11.0-216.0","","","","false","","","","","","","","","","1399","","466","","2","0","arrowright","1","arrowleft","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","268","1847830","0.0-11.0-217.0","","","","false","","","","","","","","","","null","","1769","","0","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","269","1857362","0.0-11.0-218.0","","","","false","","","","","","","","","","3274","","2092","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","270","1864210","0.0-11.0-219.0","","","","false","","","","","","","","","","null","","5154","","3","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","271","1871699","0.0-11.0-220.0","","","","false","","","","","","","","","","2113","","1182","","2","0","arrowright","1","arrowleft","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","272","1877276","0.0-11.0-221.0","","","","false","","","","","","","","","","null","","3794","","3","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","273","1888063","0.0-11.0-222.0","","","","false","","","","","","","","","","1989","","4630","","3","0","arrowright","1","arrowright","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","274","1890929","0.0-11.0-223.0","","","","false","","","","","","","","","","null","","4","","3","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","275","1895896","0.0-11.0-224.0","","","","false","","","","","","","","","","1299","","80","","0","1","arrowleft","0","arrowleft","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","276","1898846","0.0-11.0-225.0","","","","false","","","","","","","","","","null","","931","","2","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","277","1907464","0.0-11.0-226.0","","","","false","","","","","","","","","","3787","","645","","0","0","arrowleft","0","arrowleft","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","278","1913476","0.0-11.0-227.0","","","","false","","","","","","","","","","null","","4232.000000000233","","3","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","",""
"sailing-trial","279","1920362","0.0-11.0-228.0","","","","false","","","","","","","","","","1551","","49","","3","1","arrowright","1","arrowright","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","280","1924151","0.0-11.0-229.0","","","","false","","","","","","","","","","null","","2151.999999999767","","2","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","281","1933364","0.0-11.0-230.0","","","","false","","","","","","","","","","5224","","252","","0","1","arrowleft","0","arrowleft","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","282","1937776","0.0-11.0-231.0","","","","false","","","","","","","","","","null","","1816","","0","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","283","1943230","0.0-11.0-232.0","","","","false","","","","","","","","","","1036","","1131","","2","1","arrowright","1","arrowleft","[0.15,0.85,0.675,0.325]","",""
"sailing-trial","284","1945076","0.0-11.0-233.0","","","","false","","","","[{""event"":""fullscreenenter"",""trial"":3,""time"":4214},{""event"":""fullscreenexit"",""trial"":198,""time"":1494097},{""event"":""blur"",""trial"":285,""time"":1950068}]","false","","","","","null","","399","","3","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","",""
