"trial_type","trial_index","time_elapsed","internal_node_id","value","metadata","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","low_quality","rt","stimulus","response","button_pressed","island_rt","island_response","boat_rt","boat_response","boat","reward","island_key","island","boat_key","reward_probabilities","responses","num_errors","view_history"
"pavlovia","0","2","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"call-function","1","3","0.0-1.0","","{""task_version"":""sailing_part1_v1"",""task_condition"":""good"",""boats"":[""A"",""B"",""C"",""D""],""boats_demo"":[""G"",""E"",""H"",""F""],""islands"":[""A"",""B""],""subject_id"":""15423"",""age"":""13"",""gender"":""Male""}","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","2470","0.0-2.0","","","true","false","[]","[]","[]","[{""event"":""fullscreenenter"",""trial"":3,""time"":4727}]","false","","","","","","","","","","","","","","","","",""
"fullscreen","3","5712","0.0-3.0","","","true","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","4","8711","0.0-4.0-0.0","","","","","","","","","","2800","audio/beep_loop.wav"," ","","","","","","","","","","","","","",""
"audio-test","5","10729","0.0-4.0-1.0","","","","","","","","","","null","audio/turtle.mp3","","3","","","","","","","","","","","","",""
"audio-test","6","12890","0.0-4.0-2.0","","","","","","","","","","null","audio/shark.mp3","","2","","","","","","","","","","","","",""
"sailing-instructions","7","47211","0.0-5.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","8","50158","0.0-5.0-0.0-1.0-0.0","","","","false","","","","","","","","","","1814.699999988079","","null","","null","null","arrowleft","0","null","null","","",""
"sailing-trial","9","52304","0.0-5.0-0.0-1.0-1.0","","","","false","","","","","","","","","","1019.6000000238419","","null","","null","null","arrowright","1","null","null","","",""
"sailing-trial","10","55478","0.0-5.0-0.0-1.0-2.0","","","","false","","","","","","","","","","2071.7999999523163","","null","","null","null","arrowleft","0","null","null","","",""
"sailing-instructions","11","94465","0.0-5.0-0.0-2.0","","","","","","","","","","","","","","null","null","null","null","0","null","","","","","","",""
"sailing-trial","12","100467","0.0-5.0-0.0-3.0-0.0","","","","false","","","","","","","","","","null","","2932.600000023842","","2","1","null","null","arrowleft","[1,1,1,1]","","",""
"sailing-trial","13","103912","0.0-5.0-0.0-3.0-1.0","","","","false","","","","","","","","","","null","","824.6000000238419","","3","1","null","null","arrowright","[1,1,1,1]","","",""
"sailing-trial","14","106954","0.0-5.0-0.0-3.0-2.0","","","","false","","","","","","","","","","null","","727.1999999880791","","2","0","null","null","arrowleft","[0,0,0,0]","","",""
"sailing-instructions","15","114028","0.0-5.0-0.0-4.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-comprehension","16","128646","0.0-5.0-0.0-5.0","","","","","","","","","","11548.399999976158","","","","","","","","","","","","","","[""true"",""true"",""false"",""true""]","0",""
"sailing-instructions","17","190290","0.0-6.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-comprehension","18","199843","0.0-6.0-0.0-1.0","","","","","","","","","","7022.100000023842","","","","","","","","","","","","","","[""true"",""false"",""true""]","0",""
"sailing-instructions","19","221687","0.0-7.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
