"trial_type","trial_index","time_elapsed","internal_node_id","value","metadata","browser_interaction","low_quality","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","island_rt","island_response","boat_rt","boat_response","boat","reward","island_key","island","boat_key","reward_probabilities","responses","num_errors","view_history"
"sailing-trial","162","1111661","0.0-11.0-111.0","","","","","","false","","","","","","","","null","","1087.1000000089407","","3","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","163","1116306","0.0-11.0-112.0","","","","","","false","","","","","","","","1120.1000000089407","","646.4000000059605","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","164","1119438","0.0-11.0-113.0","","","","","","false","","","","","","","","null","","1296.7999999970198","","0","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","165","1124353","0.0-11.0-114.0","","","","","","false","","","","","","","","635.3000000119209","","1435.0999999940395","","2","1","arrowright","1","arrowleft","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","166","1127182","0.0-11.0-115.0","","","","","","false","","","","","","","","null","","1036.2000000029802","","2","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","167","1133033","0.0-11.0-116.0","","","","","","false","","","","","","","","1627.7000000029802","","131.79999999701977","","2","0","arrowright","1","arrowleft","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","168","1135413","0.0-11.0-117.0","","","","","","false","","","","","","","","null","","1074.7999999970198","","0","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","169","1139510","0.0-11.0-118.0","","","","","","false","","","","","","","","767.0999999940395","","657.5","","3","1","arrowright","1","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","170","1142932","0.0-11.0-119.0","","","","","","false","","","","","","","","null","","867","","1","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","171","1146571","0.0-11.0-120.0","","","","","","false","","","","","","","","574.2999999970198","","106.5","","0","0","arrowleft","0","arrowleft","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","172","1149654","0.0-11.0-121.0","","","","","","false","","","","","","","","null","","1334.5","","1","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","173","1154233","0.0-11.0-122.0","","","","","","false","","","","","","","","995.7999999970198","","639.4000000059605","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","174","1157667","0.0-11.0-123.0","","","","","","false","","","","","","","","null","","1246.5","","0","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","175","1163143","0.0-11.0-124.0","","","","","","false","","","","","","","","1969.800000011921","","694","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","176","1166177","0.0-11.0-125.0","","","","","","false","","","","","","","","null","","1129.5","","1","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","177","1171155","0.0-11.0-126.0","","","","","","false","","","","","","","","1271.0999999940395","","776.2000000029802","","0","1","arrowleft","0","arrowleft","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","178","1176069","0.0-11.0-127.0","","","","","","false","","","","","","","","null","","3023.4000000059605","","1","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","179","1180346","0.0-11.0-128.0","","","","","","false","","","","","","","","1137.7999999970198","","14.400000005960464","","1","0","arrowleft","0","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","180","1182867","0.0-11.0-129.0","","","","","","false","","","","","","","","null","","1160.2000000029802","","0","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","181","1187926","0.0-11.0-130.0","","","","","","false","","","","","","","","516.8000000119209","","1642.699999988079","","2","0","arrowright","1","arrowleft","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","182","1191010","0.0-11.0-131.0","","","","","","false","","","","","","","","null","","1307.3999999910593","","3","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","183","1195691","0.0-11.0-132.0","","","","","","false","","","","","","","","850.4000000059605","","889.9000000059605","","3","1","arrowright","1","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","184","1198157","0.0-11.0-133.0","","","","","","false","","","","","","","","null","","1109.3999999910593","","1","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","185","1202385","0.0-11.0-134.0","","","","","","false","","","","","","","","729.2000000029802","","632.1999999880791","","3","1","arrowright","1","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","186","1204924","0.0-11.0-135.0","","","","","","false","","","","","","","","null","","1185.8999999910593","","2","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","187","1209433","0.0-11.0-136.0","","","","","","false","","","","","","","","674.6000000089407","","720.6000000089407","","3","1","arrowright","1","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","188","1215770","0.0-11.0-137.0","","","","","","false","","","","","","","","null","","3315.0999999940395","","1","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","189","1218777","0.0-11.0-138.0","","","","","","false","","","","","","","","902.2999999970198","","13.100000008940697","","3","0","arrowright","1","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","190","1221723","0.0-11.0-139.0","","","","","","false","","","","","","","","null","","1579.5999999940395","","0","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","191","1225206","0.0-11.0-140.0","","","","","","false","","","","","","","","613.6999999880791","","1.2999999970197678","","0","1","arrowleft","0","arrowleft","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","192","1228552","0.0-11.0-141.0","","","","","","false","","","","","","","","null","","1111.5","","1","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","193","1234636","0.0-11.0-142.0","","","","","","false","","","","","","","","707.5","","1346.2000000029802","","0","0","arrowleft","0","arrowleft","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","194","1238983","0.0-11.0-143.0","","","","","","false","","","","","","","","null","","1352.2000000029802","","3","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","195","1242645","0.0-11.0-144.0","","","","","","false","","","","","","","","679.6999999880791","","135.8999999910593","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","196","1245168","0.0-11.0-145.0","","","","","","false","","","","","","","","null","","1218.2999999970198","","2","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","197","1250122","0.0-11.0-146.0","","","","","","false","","","","","","","","1076.2999999970198","","1016.1000000089407","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","198","1252381","0.0-11.0-147.0","","","","","","false","","","","","","","","null","","944.5","","0","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","199","1257369","0.0-11.0-148.0","","","","","","false","","","","","","","","917.2000000029802","","1211.7999999970198","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","200","1261205","0.0-11.0-149.0","","","","","","false","","","","","","","","null","","960.2999999970198","","0","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","201","1265592","0.0-11.0-150.0","","","","","","false","","","","","","","","724.2000000029802","","754","","2","0","arrowright","1","arrowleft","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","202","1268311","0.0-11.0-151.0","","","","","","false","","","","","","","","null","","874.5999999940395","","1","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","203","1273439","0.0-11.0-152.0","","","","","","false","","","","","","","","706.7000000029802","","471.6000000089407","","3","0","arrowright","1","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","204","1276567","0.0-11.0-153.0","","","","","","false","","","","","","","","null","","1185.0999999940395","","0","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","205","1280921","0.0-11.0-154.0","","","","","","false","","","","","","","","607.6000000089407","","883.7999999970198","","0","1","arrowleft","0","arrowleft","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","206","1284001","0.0-11.0-155.0","","","","","","false","","","","","","","","null","","1284.3999999910593","","3","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","207","1288091","0.0-11.0-156.0","","","","","","false","","","","","","","","725.7000000029802","","602.9000000059605","","0","0","arrowleft","0","arrowleft","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","208","1290467","0.0-11.0-157.0","","","","","","false","","","","","","","","null","","1043","","2","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","209","1295345","0.0-11.0-158.0","","","","","","false","","","","","","","","1870.2999999970198","","111.79999999701977","","3","1","arrowright","1","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","210","1298293","0.0-11.0-159.0","","","","","","false","","","","","","","","null","","1327.6000000089407","","2","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","211","1302173","0.0-11.0-160.0","","","","","","false","","","","","","","","635.8000000119209","","405.19999998807907","","3","1","arrowright","1","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","212","1305538","0.0-11.0-161.0","","","","","","false","","","","","","","","null","","1456.5999999940395","","3","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","213","1309753","0.0-11.0-162.0","","","","","","false","","","","","","","","736","","643.2999999970198","","3","1","arrowright","1","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","214","1313967","0.0-11.0-163.0","","","","","","false","","","","","","","","null","","2524","","2","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","215","1317714","0.0-11.0-164.0","","","","","","false","","","","","","","","550.5","","384.79999999701977","","3","1","arrowright","1","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","216","1321211","0.0-11.0-165.0","","","","","","false","","","","","","","","null","","1684.8999999910593","","1","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","217","1326642","0.0-11.0-166.0","","","","","","false","","","","","","","","2081.5","","300.19999998807907","","3","1","arrowright","1","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","218","1329007","0.0-11.0-167.0","","","","","","false","","","","","","","","null","","1096.4000000059605","","2","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","219","1333038","0.0-11.0-168.0","","","","","","false","","","","","","","","692.8999999910593","","444.69999998807907","","3","1","arrowright","1","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","220","1335661","0.0-11.0-169.0","","","","","","false","","","","","","","","null","","1098.2000000029802","","0","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","221","1340431","0.0-11.0-170.0","","","","","","false","","","","","","","","664.7999999970198","","770.8999999910593","","3","1","arrowright","1","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","222","1343747","0.0-11.0-171.0","","","","","","false","","","","","","","","null","","1034.4000000059605","","3","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","223","1347894","0.0-11.0-172.0","","","","","","false","","","","","","","","697","","157.90000000596046","","3","1","arrowright","1","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","224","1350436","0.0-11.0-173.0","","","","","","false","","","","","","","","null","","1178.5999999940395","","2","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","225","1354524","0.0-11.0-174.0","","","","","","false","","","","","","","","653.9000000059605","","484","","3","1","arrowright","1","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","226","1357553","0.0-11.0-175.0","","","","","","false","","","","","","","","null","","1218.5","","1","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","227","1361352","0.0-11.0-176.0","","","","","","false","","","","","","","","556.7000000029802","","366.90000000596046","","3","1","arrowright","1","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","228","1363790","0.0-11.0-177.0","","","","","","false","","","","","","","","null","","1096.9000000059605","","0","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","229","1367897","0.0-11.0-178.0","","","","","","false","","","","","","","","721.5999999940395","","437.19999998807907","","3","1","arrowright","1","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","230","1372229","0.0-11.0-179.0","","","","","","false","","","","","","","","null","","2491","","2","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","231","1376387","0.0-11.0-180.0","","","","","","false","","","","","","","","658.3999999910593","","653.5","","2","0","arrowright","1","arrowleft","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","232","1379308","0.0-11.0-181.0","","","","","","false","","","","","","","","null","","1148.2000000029802","","3","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","233","1383223","0.0-11.0-182.0","","","","","","false","","","","","","","","730.4000000059605","","336","","3","1","arrowright","1","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","234","1386612","0.0-11.0-183.0","","","","","","false","","","","","","","","null","","2107.4000000059605","","0","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","235","1390052","0.0-11.0-184.0","","","","","","false","","","","","","","","683.7000000029802","","272.70000000298023","","3","0","arrowright","1","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","236","1393224","0.0-11.0-185.0","","","","","","false","","","","","","","","null","","1209.7999999970198","","2","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","237","1397250","0.0-11.0-186.0","","","","","","false","","","","","","","","474.29999999701977","","740.2999999970198","","0","0","arrowleft","0","arrowleft","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","238","1400226","0.0-11.0-187.0","","","","","","false","","","","","","","","null","","1112.800000011921","","0","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","239","1404157","0.0-11.0-188.0","","","","","","false","","","","","","","","504.8999999910593","","350.59999999403954","","3","1","arrowright","1","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","240","1407955","0.0-11.0-189.0","","","","","","false","","","","","","","","null","","1772.4000000059605","","3","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","241","1411937","0.0-11.0-190.0","","","","","","false","","","","","","","","858","","286.90000000596046","","3","1","arrowright","1","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","242","1416750","0.0-11.0-191.0","","","","","","false","","","","","","","","null","","2981.5999999940395","","3","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","243","1420764","0.0-11.0-192.0","","","","","","false","","","","","","","","741.7999999970198","","329.79999999701977","","3","1","arrowright","1","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","244","1424544","0.0-11.0-193.0","","","","","","false","","","","","","","","null","","1866.5999999940395","","1","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","245","1429025","0.0-11.0-194.0","","","","","","false","","","","","","","","954.2000000029802","","703","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","246","1432390","0.0-11.0-195.0","","","","","","false","","","","","","","","null","","1174.5","","2","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","247","1436546","0.0-11.0-196.0","","","","","","false","","","","","","","","1175.5","","22.099999994039536","","1","0","arrowleft","0","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","248","1439133","0.0-11.0-197.0","","","","","","false","","","","","","","","null","","1286.8999999910593","","0","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","249","1442932","0.0-11.0-198.0","","","","","","false","","","","","","","","524.1000000089407","","363.20000000298023","","0","0","arrowleft","0","arrowleft","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","250","1446616","0.0-11.0-199.0","","","","","","false","","","","","","","","null","","1788.7000000029802","","3","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","251","1451147","0.0-11.0-200.0","","","","","","false","","","","","","","","868.2999999970198","","854.7000000029802","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","252","1454109","0.0-11.0-201.0","","","","","","false","","","","","","","","null","","1165.699999988079","","3","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","253","1458508","0.0-11.0-202.0","","","","","","false","","","","","","","","912.2000000029802","","584.6000000089407","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","254","1463206","0.0-11.0-203.0","","","","","","false","","","","","","","","null","","2024.4000000059605","","2","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","255","1468051","0.0-11.0-204.0","","","","","","false","","","","","","","","1484.8999999910593","","530.5","","0","0","arrowleft","0","arrowleft","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","256","1471599","0.0-11.0-205.0","","","","","","false","","","","","","","","null","","1285.5999999940395","","2","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","257","1476375","0.0-11.0-206.0","","","","","","false","","","","","","","","1997.4000000059605","","245.40000000596046","","1","0","arrowleft","0","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","258","1478967","0.0-11.0-207.0","","","","","","false","","","","","","","","null","","1342.699999988079","","3","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","259","1482438","0.0-11.0-208.0","","","","","","false","","","","","","","","605.1000000089407","","428.30000001192093","","2","0","arrowright","1","arrowleft","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","260","1485556","0.0-11.0-209.0","","","","","","false","","","","","","","","null","","1211.3999999910593","","2","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","261","1490553","0.0-11.0-210.0","","","","","","false","","","","","","","","745.2000000029802","","1425.2000000029802","","2","1","arrowright","1","arrowleft","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","262","1493986","0.0-11.0-211.0","","","","","","false","","","","","","","","null","","1357.9000000059605","","1","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","263","1498067","0.0-11.0-212.0","","","","","","false","","","","","","","","1132.2000000029802","","412.3999999910593","","2","0","arrowright","1","arrowleft","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","264","1501314","0.0-11.0-213.0","","","","","","false","","","","","","","","null","","1486.6000000089407","","0","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","265","1505845","0.0-11.0-214.0","","","","","","false","","","","","","","","1277.2999999970198","","390.1000000089407","","3","1","arrowright","1","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","266","1508610","0.0-11.0-215.0","","","","","","false","","","","","","","","null","","1252.3999999910593","","3","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","267","1512423","0.0-11.0-216.0","","","","","","false","","","","","","","","602.2999999970198","","275.09999999403954","","3","1","arrowright","1","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","268","1514763","0.0-11.0-217.0","","","","","","false","","","","","","","","null","","1068","","2","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","269","1518019","0.0-11.0-218.0","","","","","","false","","","","","","","","634.5","","73.90000000596046","","3","1","arrowright","1","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","270","1521168","0.0-11.0-219.0","","","","","","false","","","","","","","","null","","1169.0999999940395","","1","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","271","1524503","0.0-11.0-220.0","","","","","","false","","","","","","","","662.5","","132.20000000298023","","3","0","arrowright","1","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","272","1527202","0.0-11.0-221.0","","","","","","false","","","","","","","","null","","1424.2999999970198","","1","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","273","1530655","0.0-11.0-222.0","","","","","","false","","","","","","","","746.2000000029802","","177.09999999403954","","0","0","arrowleft","0","arrowleft","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","274","1533401","0.0-11.0-223.0","","","","","","false","","","","","","","","null","","1239.699999988079","","1","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","275","1538220","0.0-11.0-224.0","","","","","","false","","","","","","","","2136.2000000029802","","124.3999999910593","","0","0","arrowleft","0","arrowleft","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","276","1541223","0.0-11.0-225.0","","","","","","false","","","","","","","","null","","1230.2000000029802","","1","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","277","1545839","0.0-11.0-226.0","","","","","","false","","","","","","","","1311.5999999940395","","20.200000002980232","","1","0","arrowleft","0","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","278","1549399","0.0-11.0-227.0","","","","","","false","","","","","","","","null","","1759.3999999910593","","1","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","279","1553946","0.0-11.0-228.0","","","","","","false","","","","","","","","970","","310.59999999403954","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","280","1557394","0.0-11.0-229.0","","","","","","false","","","","","","","","null","","1428.4000000059605","","3","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","281","1561624","0.0-11.0-230.0","","","","","","false","","","","","","","","900.4000000059605","","156","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","282","1567805","0.0-11.0-231.0","","","","","","false","","","","","","","","null","","4272","","1","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","283","1572834","0.0-11.0-232.0","","","","","","false","","","","","","","","1747.2000000029802","","112.5","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","284","1576751","0.0-11.0-233.0","","","","","","false","","","","","","","","null","","2156.7999999970198","","2","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","285","1582265","0.0-11.0-234.0","","","","","","false","","","","","","","","2261","","102.09999999403954","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","286","1584927","0.0-11.0-235.0","","","","","","false","","","","","","","","null","","1000.5999999940395","","0","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","287","1589507","0.0-11.0-236.0","","","","","","false","","","","","","","","1547.5","","69.40000000596046","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","288","1592722","0.0-11.0-237.0","","","","","","false","","","","","","","","null","","1332.7000000029802","","3","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","289","1596806","0.0-11.0-238.0","","","","","","false","","","","","","","","779.7999999970198","","781.2000000029802","","1","0","arrowleft","0","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","290","1599551","0.0-11.0-239.0","","","","","","false","","","","","","","","null","","1446.7999999970198","","2","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","291","1603182","0.0-11.0-240.0","","","","","","false","","","","","","","","664.6000000089407","","157.1000000089407","","3","1","arrowright","1","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","292","1605951","0.0-11.0-241.0","","","","","","false","","","","","","","","null","","1118.5999999940395","","2","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","293","1609596","0.0-11.0-242.0","","","","","","false","","","","","","","","619.0999999940395","","170.29999999701977","","3","1","arrowright","1","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","294","1612968","0.0-11.0-243.0","","","","","","false","","","","","","","","null","","1277.5","","1","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","295","1617240","0.0-11.0-244.0","","","","","","false","","","","","","","","984.7999999970198","","292.5","","3","1","arrowright","1","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","296","1621063","0.0-11.0-245.0","","","","","","false","","","","","","","","null","","2031.800000011921","","2","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","297","1625119","0.0-11.0-246.0","","","","","","false","","","","","","","","746.7999999970198","","465.79999999701977","","3","1","arrowright","1","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","298","1629682","0.0-11.0-247.0","","","","","","false","","","","","","","","null","","2472.4000000059605","","0","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","299","1633330","0.0-11.0-248.0","","","","","","false","","","","","","","","702.5","","82.70000000298023","","3","1","arrowright","1","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","300","1636411","0.0-11.0-249.0","","","","","","false","","","","","","","","null","","1136.5","","2","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","301","1640177","0.0-11.0-250.0","","","","","","false","","","","","","","","794","","66.40000000596046","","3","1","arrowright","1","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","302","1644090","0.0-11.0-251.0","","","","","","false","","","","","","","","null","","2119.0999999940395","","0","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","303","1647842","0.0-11.0-252.0","","","","","","false","","","","","","","","1030.5999999940395","","178.29999999701977","","3","0","arrowright","1","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","304","1650730","0.0-11.0-253.0","","","","","","false","","","","","","","","null","","1252.2000000029802","","0","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","305","1654151","0.0-11.0-254.0","","","","","","false","","","","","","","","628.1000000089407","","129","","0","0","arrowleft","0","arrowleft","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","306","1657125","0.0-11.0-255.0","","","","","","false","","","","","","","","null","","1269.300000011921","","0","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","307","1660892","0.0-11.0-256.0","","","","","","false","","","","","","","","601.3999999910593","","456","","0","0","arrowleft","0","arrowleft","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","308","1664279","0.0-11.0-257.0","","","","","","false","","","","","","","","null","","1582.2999999970198","","1","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","309","1669640","0.0-11.0-258.0","","","","","","false","","","","","","","","1811.5999999940395","","469.80000001192093","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","310","1672972","0.0-11.0-259.0","","","","","","false","","","","","","","","null","","1410.1000000089407","","1","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","311","1678218","0.0-11.0-260.0","","","","","","false","","","","","","","","1162","","371.30000001192093","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","312","1681899","0.0-11.0-261.0","","","","","","false","","","","","","","","null","","1524.6000000089407","","1","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","313","1685992","0.0-11.0-262.0","","","","","","false","","","","","","","","1139.7000000029802","","446.09999999403954","","1","0","arrowleft","0","arrowright","[0.325,0.675,0.15,0.85]","","",""
