"trial_type","trial_index","time_elapsed","internal_node_id","value","metadata","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","low_quality","rt","stimulus","response","button_pressed","island_rt","island_response","boat_rt","boat_response","boat","reward","island_key","island","boat_key","reward_probabilities","responses","num_errors","view_history"
"pavlovia","0","7","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"call-function","1","8","0.0-1.0","","{""task_version"":""sailing_part1_v1"",""task_condition"":""good"",""boats"":[""C"",""D"",""A"",""B""],""boats_demo"":[""G"",""F"",""H"",""E""],""islands"":[""A"",""B""],""subject_id"":""14961"",""age"":""14"",""gender"":""Female""}","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","1311","0.0-2.0","","","true","false","[]","[]","[]","[{""event"":""fullscreenenter"",""trial"":3,""time"":3952}]","false","","","","","","","","","","","","","","","","",""
"fullscreen","3","4923","0.0-3.0","","","true","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","4","11869","0.0-4.0-0.0","","","","","","","","","","6613.333333333333","audio/beep_loop.wav"," ","","","","","","","","","","","","","",""
"audio-test","5","13658","0.0-4.0-1.0","","","","","","","","","","null","audio/turtle.mp3","","3","","","","","","","","","","","","",""
"audio-test","6","16007","0.0-4.0-2.0","","","","","","","","","","null","audio/shark.mp3","","2","","","","","","","","","","","","",""
"sailing-instructions","7","66353","0.0-5.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","8","75870","0.0-5.0-0.0-1.0-0.0","","","","false","","","","","","","","","","8220.29999999702","","null","","null","null","arrowleft","0","null","null","","",""
"sailing-trial","9","85019","0.0-5.0-0.0-1.0-1.0","","","","false","","","","","","","","","","7892.29999999702","","null","","null","null","arrowright","1","null","null","","",""
"sailing-trial","10","88933","0.0-5.0-0.0-1.0-2.0","","","","false","","","","","","","","","","2808.5","","null","","null","null","arrowright","1","null","null","","",""
"sailing-instructions","11","138915","0.0-5.0-0.0-2.0","","","","","","","","","","","","","","null","null","null","null","0","null","","","","","","",""
"sailing-trial","12","149815","0.0-5.0-0.0-3.0-0.0","","","","false","","","","","","","","","","null","","6220","","2","1","null","null","arrowleft","[1,1,1,1]","","",""
"sailing-trial","13","163347","0.0-5.0-0.0-3.0-1.0","","","","false","","","","","","","","","","null","","9980.40000000596","","3","1","null","null","arrowright","[1,1,1,1]","","",""
"sailing-trial","14","178464","0.0-5.0-0.0-3.0-2.0","","","","false","","","","","","","","","","null","","10981.09999999404","","3","0","null","null","arrowright","[0,0,0,0]","","",""
"sailing-instructions","15","187940","0.0-5.0-0.0-4.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-comprehension","16","262606","0.0-5.0-0.0-5.0","","","","","","","","","","64827.19999998808","","","","","","","","","","","","","","[""true"",""true"",""false"",""true""]","0",""
"sailing-instructions","17","384840","0.0-6.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-comprehension","18","421027","0.0-6.0-0.0-1.0","","","","","","","","","","32998.39999999106","","","","","","","","","","","","","","[""true"",""false"",""true""]","0",""
"sailing-instructions","19","436396","0.0-7.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","20","442715","0.0-7.0-0.0-1.0-0.0","","","","false","","","","","","","","","","null","","3314.199999988079","","0","1","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","21","447848","0.0-7.0-0.0-1.0-1.0","","","","false","","","","","","","","","","null","","3154.1000000089407","","1","1","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","22","451398","0.0-7.0-0.0-1.0-2.0","","","","false","","","","","","","","","","null","","1483.4000000059605","","2","1","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","23","456115","0.0-7.0-0.0-1.0-3.0","","","","false","","","","","","","","","","null","","1694.4000000059605","","3","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-comprehension","24","474652","0.0-7.0-0.0-2.0","","","","","","","","","","16643.40000000596","","","","","","","","","","","","","","[""false""]","0",""
"sailing-instructions","25","486318","0.0-8.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-comprehension","26","492820","0.0-8.0-0.0-1.0","","","","","","","","","","5585.5","","","","","","","","","","","","","","[""true""]","0",""
"sailing-instructions","27","522764","0.0-9.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","28","531777","0.0-9.0-0.0-1.0-0.0","","","","false","","","","","","","","","","3446.1000000089407","","418.19999998807907","","1","1","arrowleft","0","arrowright","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","29","536551","0.0-9.0-0.0-1.0-1.0","","","","false","","","","","","","","","","591.4000000059605","","498.3999999910593","","3","0","arrowright","1","arrowright","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","30","540911","0.0-9.0-0.0-1.0-2.0","","","","false","","","","","","","","","","null","","1311.9000000059605","","0","1","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","31","544877","0.0-9.0-0.0-1.0-3.0","","","","false","","","","","","","","","","878.6000000089407","","41.69999998807907","","0","0","arrowleft","0","arrowleft","[0.2,0.8,0.2,0.8]","","",""
