"trial_type","trial_index","time_elapsed","internal_node_id","value","metadata","browser_interaction","low_quality","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","island_rt","island_response","boat_rt","boat_response","boat","reward","island_key","island","boat_key","reward_probabilities","responses","num_errors","view_history"
"sailing-trial","167","819703","0.0-11.0-132.0","","","","","","false","","","","","","","","909","","71","","2","0","arrowright","1","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","168","822534","0.0-11.0-133.0","","","","","","false","","","","","","","","null","","72","","2","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","169","825881","0.0-11.0-134.0","","","","","","false","","","","","","","","198","","156","","3","1","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","170","828583","0.0-11.0-135.0","","","","","","false","","","","","","","","null","","1118","","1","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","171","831869","0.0-11.0-136.0","","","","","","false","","","","","","","","336","","124","","1","0","arrowleft","0","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","172","834225","0.0-11.0-137.0","","","","","","false","","","","","","","","null","","850","","0","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","173","837205","0.0-11.0-138.0","","","","","","false","","","","","","","","36","","347","","3","0","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","174","839420","0.0-11.0-139.0","","","","","","false","","","","","","","","null","","675","","2","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","175","844163","0.0-11.0-140.0","","","","","","false","","","","","","","","1017","","599","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","176","846946","0.0-11.0-141.0","","","","","","false","","","","","","","","null","","581","","2","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","177","850413","0.0-11.0-142.0","","","","","","false","","","","","","","","171","","231","","3","1","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","178","853349","0.0-11.0-143.0","","","","","","false","","","","","","","","null","","499","","1","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","179","857049","0.0-11.0-144.0","","","","","","false","","","","","","","","599","","25","","1","1","arrowleft","0","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","180","859899","0.0-11.0-145.0","","","","","","false","","","","","","","","null","","833","","0","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","181","864159","0.0-11.0-146.0","","","","","","false","","","","","","","","521","","377","","2","1","arrowright","1","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","182","867050","0.0-11.0-147.0","","","","","","false","","","","","","","","null","","832","","2","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","183","870865","0.0-11.0-148.0","","","","","","false","","","","","","","","932","","329","","1","0","arrowleft","0","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","184","873718","0.0-11.0-149.0","","","","","","false","","","","","","","","null","","790","","3","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","185","878509","0.0-11.0-150.0","","","","","","false","","","","","","","","776","","286","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","186","881252","0.0-11.0-151.0","","","","","","false","","","","","","","","null","","803","","3","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","187","885321","0.0-11.0-152.0","","","","","","false","","","","","","","","659","","259","","2","1","arrowright","1","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","188","888003","0.0-11.0-153.0","","","","","","false","","","","","","","","null","","1260","","1","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","189","891353","0.0-11.0-154.0","","","","","","false","","","","","","","","587","","36","","3","1","arrowright","1","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","190","894088","0.0-11.0-155.0","","","","","","false","","","","","","","","null","","758","","0","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","191","897971","0.0-11.0-156.0","","","","","","false","","","","","","","","751","","173","","3","1","arrowright","1","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","192","900887","0.0-11.0-157.0","","","","","","false","","","","","","","","null","","922","","0","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","193","904538","0.0-11.0-158.0","","","","","","false","","","","","","","","461","","136","","3","1","arrowright","1","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","194","907507","0.0-11.0-159.0","","","","","","false","","","","","","","","null","","894","","3","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","195","911722","0.0-11.0-160.0","","","","","","false","","","","","","","","1158","","515","","2","0","arrowright","1","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","196","914772","0.0-11.0-161.0","","","","","","false","","","","","","","","null","","818","","1","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","197","918538","0.0-11.0-162.0","","","","","","false","","","","","","","","641","","181","","3","0","arrowright","1","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","198","921454","0.0-11.0-163.0","","","","","","false","","","","","","","","null","","903","","0","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","199","926299","0.0-11.0-164.0","","","","","","false","","","","","","","","1727","","407","","1","0","arrowleft","0","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","200","928944","0.0-11.0-165.0","","","","","","false","","","","","","","","null","","714","","2","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","201","932896","0.0-11.0-166.0","","","","","","false","","","","","","","","1289","","176","","0","0","arrowleft","0","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","202","934554","0.0-11.0-167.0","","","","","","false","","","","","","","","null","","73","","0","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","203","938223","0.0-11.0-168.0","","","","","","false","","","","","","","","374","","295","","2","1","arrowright","1","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","204","940457","0.0-11.0-169.0","","","","","","false","","","","","","","","null","","816","","0","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","205","943259","0.0-11.0-170.0","","","","","","false","","","","","","","","206","","3","","3","0","arrowright","1","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","206","945449","0.0-11.0-171.0","","","","","","false","","","","","","","","null","","743","","3","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","207","949530","0.0-11.0-172.0","","","","","","false","","","","","","","","512","","350","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","208","951858","0.0-11.0-173.0","","","","","","false","","","","","","","","null","","902","","0","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","209","955793","0.0-11.0-174.0","","","","","","false","","","","","","","","895","","12","","2","1","arrowright","1","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","210","958426","0.0-11.0-175.0","","","","","","false","","","","","","","","null","","1070","","1","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","211","963065","0.0-11.0-176.0","","","","","","false","","","","","","","","736","","653","","2","1","arrowright","1","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","212","965406","0.0-11.0-177.0","","","","","","false","","","","","","","","null","","910","","3","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","213","969197","0.0-11.0-178.0","","","","","","false","","","","","","","","564","","174","","2","1","arrowright","1","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","214","972230","0.0-11.0-179.0","","","","","","false","","","","","","","","null","","809","","2","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","215","976395","0.0-11.0-180.0","","","","","","false","","","","","","","","833","","261","","2","1","arrowright","1","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","216","979363","0.0-11.0-181.0","","","","","","false","","","","","","","","null","","966","","1","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","217","983231","0.0-11.0-182.0","","","","","","false","","","","","","","","443","","296","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","218","985636","0.0-11.0-183.0","","","","","","false","","","","","","","","null","","931","","1","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","219","989545","0.0-11.0-184.0","","","","","","false","","","","","","","","627","","55","","2","1","arrowright","1","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","220","992046","0.0-11.0-185.0","","","","","","false","","","","","","","","null","","745","","1","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","221","995380","0.0-11.0-186.0","","","","","","false","","","","","","","","836","","61","","2","0","arrowright","1","arrowleft","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","222","997652","0.0-11.0-187.0","","","","","","false","","","","","","","","null","","788","","0","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","223","1001212","0.0-11.0-188.0","","","","","","false","","","","","","","","542","","5","","3","1","arrowright","1","arrowright","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","224","1003289","0.0-11.0-189.0","","","","","","false","","","","","","","","null","","617","","0","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","225","1006495","0.0-11.0-190.0","","","","","","false","","","","","","","","697","","94","","0","0","arrowleft","0","arrowleft","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","226","1009269","0.0-11.0-191.0","","","","","","false","","","","","","","","null","","817","","1","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","227","1012401","0.0-11.0-192.0","","","","","","false","","","","","","","","408","","75","","1","0","arrowleft","0","arrowright","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","228","1015501","0.0-11.0-193.0","","","","","","false","","","","","","","","null","","1113","","0","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","229","1018538","0.0-11.0-194.0","","","","","","false","","","","","","","","412","","27","","3","0","arrowright","1","arrowright","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","230","1020600","0.0-11.0-195.0","","","","","","false","","","","","","","","null","","772","","3","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","231","1024213","0.0-11.0-196.0","","","","","","false","","","","","","","","682","","358","","2","0","arrowright","1","arrowleft","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","232","1027000","0.0-11.0-197.0","","","","","","false","","","","","","","","null","","869","","3","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","233","1030832","0.0-11.0-198.0","","","","","","false","","","","","","","","743","","119","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","234","1034355","0.0-11.0-199.0","","","","","","false","","","","","","","","null","","1169","","1","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","235","1038333","0.0-11.0-200.0","","","","","","false","","","","","","","","672","","238","","2","1","arrowright","1","arrowleft","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","236","1041102","0.0-11.0-201.0","","","","","","false","","","","","","","","null","","687","","1","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","237","1044410","0.0-11.0-202.0","","","","","","false","","","","","","","","621","","163","","0","0","arrowleft","0","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","238","1047351","0.0-11.0-203.0","","","","","","false","","","","","","","","null","","1024","","2","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","239","1050521","0.0-11.0-204.0","","","","","","false","","","","","","","","534","","362","","3","0","arrowright","1","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","240","1053254","0.0-11.0-205.0","","","","","","false","","","","","","","","null","","98","","1","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","241","1056824","0.0-11.0-206.0","","","","","","false","","","","","","","","552","","45","","2","1","arrowright","1","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","242","1058774","0.0-11.0-207.0","","","","","","false","","","","","","","","null","","129","","2","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","243","1063069","0.0-11.0-208.0","","","","","","false","","","","","","","","888","","322","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","244","1065302","0.0-11.0-209.0","","","","","","false","","","","","","","","null","","719","","3","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","245","1069170","0.0-11.0-210.0","","","","","","false","","","","","","","","828","","69","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","246","1071270","0.0-11.0-211.0","","","","","","false","","","","","","","","null","","306","","1","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","247","1075020","0.0-11.0-212.0","","","","","","false","","","","","","","","240","","398","","2","1","arrowright","1","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","248","1077942","0.0-11.0-213.0","","","","","","false","","","","","","","","null","","896","","2","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","249","1081416","0.0-11.0-214.0","","","","","","false","","","","","","","","624","","51","","3","0","arrowright","1","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","250","1084025","0.0-11.0-215.0","","","","","","false","","","","","","","","null","","997","","1","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","251","1087760","0.0-11.0-216.0","","","","","","false","","","","","","","","443","","80","","0","0","arrowleft","0","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","252","1091822","0.0-11.0-217.0","","","","","","false","","","","","","","","null","","814","","2","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","253","1094880","0.0-11.0-218.0","","","","","","false","","","","","","","","580","","186","","2","0","arrowright","1","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","254","1097368","0.0-11.0-219.0","","","","","","false","","","","","","","","null","","1006","","3","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","255","1101023","0.0-11.0-220.0","","","","","","false","","","","","","","","1076","","55","","2","0","arrowright","1","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","256","1102393","0.0-11.0-221.0","","","","","","false","","","","","","","","null","","23","","2","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","257","1105768","0.0-11.0-222.0","","","","","","false","","","","","","","","602","","234","","1","0","arrowleft","0","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","258","1108629","0.0-11.0-223.0","","","","","","false","","","","","","","","null","","693","","1","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","259","1112392","0.0-11.0-224.0","","","","","","false","","","","","","","","603","","77","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","260","1117475","0.0-11.0-225.0","","","","","","false","","","","","","","","null","","1193","","3","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","261","1124244","0.0-11.0-226.0","","","","","","false","","","","","","","","808","","283","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","262","1127448","0.0-11.0-227.0","","","","","","false","","","","","","","","null","","1248","","3","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","263","1131176","0.0-11.0-228.0","","","","","","false","","","","","","","","608","","307","","2","1","arrowright","1","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","264","1133627","0.0-11.0-229.0","","","","","","false","","","","","","","","null","","966","","1","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","265","1138208","0.0-11.0-230.0","","","","","","false","","","","","","","","587","","198","","3","0","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","266","1142982","0.0-11.0-231.0","","","","","","false","","","","","","","","null","","2718","","1","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","267","1147401","0.0-11.0-232.0","","","","","","false","","","","","","","","1039","","341","","0","0","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","268","1150212","0.0-11.0-233.0","","","","","","false","","","","","","","","null","","998","","0","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","269","1153193","0.0-11.0-234.0","","","","","","false","","","","","","","","221","","10","","2","0","arrowright","1","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","270","1155998","0.0-11.0-235.0","","","","","","false","","","","","","","","null","","741","","3","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","271","1159354","0.0-11.0-236.0","","","","","","false","","","","","","","","785","","263","","1","0","arrowleft","0","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","272","1161631","0.0-11.0-237.0","","","","","","false","","","","","","","","null","","679","","3","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","273","1165570","0.0-11.0-238.0","","","","","","false","","","","","","","","618","","358","","0","0","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","274","1169048","0.0-11.0-239.0","","","","","","false","","","","","","","","null","","992","","3","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","275","1172445","0.0-11.0-240.0","","","","","","false","","","","","","","","624","","67","","2","0","arrowright","1","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","276","1175572","0.0-11.0-241.0","","","","","","false","","","","","","","","null","","1442","","2","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","277","1179632","0.0-11.0-242.0","","","","","","false","","","","","","","","646","","156","","3","1","arrowright","1","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","278","1181962","0.0-11.0-243.0","","","","","","false","","","","","","","","null","","967","","3","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","279","1185529","0.0-11.0-244.0","","","","","","false","","","","","","","","445","","475","","1","0","arrowleft","0","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","280","1187429","0.0-11.0-245.0","","","","","","false","","","","","","","","null","","461","","1","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","281","1190305","0.0-11.0-246.0","","","","","","false","","","","","","","","292","","105","","2","0","arrowright","1","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","282","1193270","0.0-11.0-247.0","","","","","","false","","","","","","","","null","","849","","2","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","283","1197250","0.0-11.0-248.0","","","","","","false","","","","","","","","468","","256","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","284","1199556","0.0-11.0-249.0","","","","","","false","","","","","","","","null","","780","","2","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","285","1203287","0.0-11.0-250.0","","","","","","false","","","","","","","","529","","58","","3","1","arrowright","1","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","286","1206318","0.0-11.0-251.0","","","","","","false","","","","","","","","null","","1129","","3","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","287","1210184","0.0-11.0-252.0","","","","","","false","","","","","","","","850","","34","","0","1","arrowleft","0","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","288","1212469","0.0-11.0-253.0","","","[{""event"":""focus"",""trial"":0,""time"":3},{""event"":""blur"",""trial"":2,""time"":4694},{""event"":""focus"",""trial"":3,""time"":6762},{""event"":""fullscreenenter"",""trial"":3,""time"":8768},{""event"":""blur"",""trial"":289,""time"":1215564}]","false","","false","","","","","","","","null","","892","","1","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","289","1217118","0.0-11.0-254.0","","","[{""event"":""focus"",""trial"":0,""time"":3},{""event"":""blur"",""trial"":2,""time"":4694},{""event"":""focus"",""trial"":3,""time"":6762},{""event"":""fullscreenenter"",""trial"":3,""time"":8768},{""event"":""blur"",""trial"":289,""time"":1215564},{""event"":""focus"",""trial"":290,""time"":1224644}]","false","","false","","","","","","","","433","","104","","3","0","arrowright","1","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","290","1228887","0.0-11.0-255.0","","","","","","false","","","","","","","","null","","9832","","1","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","291","1233004","0.0-11.0-256.0","","","","","","false","","","","","","","","315","","523","","0","1","arrowleft","0","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","292","1235874","0.0-11.0-257.0","","","","","","false","","","","","","","","null","","819","","2","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","293","1239772","0.0-11.0-258.0","","","","","","false","","","","","","","","554","","385","","3","1","arrowright","1","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","294","1242501","0.0-11.0-259.0","","","","","","false","","","","","","","","null","","693","","3","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","295","1245827","0.0-11.0-260.0","","","","","","false","","","","","","","","699","","122","","1","0","arrowleft","0","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","296","1248702","0.0-11.0-261.0","","","","","","false","","","","","","","","null","","118","","1","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","297","1252422","0.0-11.0-262.0","","","","","","false","","","","","","","","570","","327","","0","0","arrowleft","0","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","298","1254829","0.0-11.0-263.0","","","","","","false","","","","","","","","null","","914","","0","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","299","1258344","0.0-11.0-264.0","","","","","","false","","","","","","","","391","","95","","2","1","arrowright","1","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","300","1260502","0.0-11.0-265.0","","","","","","false","","","","","","","","null","","636","","0","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","301","1264045","0.0-11.0-266.0","","","","","","false","","","","","","","","420","","123","","3","0","arrowright","1","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","302","1267090","0.0-11.0-267.0","","","","","","false","","","","","","","","null","","1237","","1","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","303","1270410","0.0-11.0-268.0","","","","","","false","","","","","","","","657","","442","","1","0","arrowleft","0","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","304","1273146","0.0-11.0-269.0","","","","","","false","","","","","","","","null","","962","","0","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","305","1276878","0.0-11.0-270.0","","","","","","false","","","","","","","","216","","105","","2","1","arrowright","1","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","306","1279108","0.0-11.0-271.0","","","","","","false","","","","","","","","null","","782","","2","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","307","1283365","0.0-11.0-272.0","","","","","","false","","","","","","","","630","","411","","2","1","arrowright","1","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","308","1285976","0.0-11.0-273.0","","","","","","false","","","","","","","","null","","679","","3","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","309","1288921","0.0-11.0-274.0","","","","","","false","","","","","","","","138","","355","","0","0","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","310","1291793","0.0-11.0-275.0","","","","","","false","","","","","","","","null","","945","","3","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","311","1295326","0.0-11.0-276.0","","","","","","false","","","","","","","","955","","104","","1","0","arrowleft","0","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","312","1298746","0.0-11.0-277.0","","","","","","false","","","","","","","","null","","1309","","0","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","313","1301655","0.0-11.0-278.0","","","","","","false","","","","","","","","548","","131","","2","0","arrowright","1","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","314","1303832","0.0-11.0-279.0","","","","","","false","","","","","","","","null","","177","","2","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","315","1306990","0.0-11.0-280.0","","","","","","false","","","","","","","","117","","127","","3","1","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","316","1310445","0.0-11.0-281.0","","","","","","false","","","","","","","","null","","1514","","0","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","317","1314107","0.0-11.0-282.0","","","","","","false","","","","","","","","477","","234","","3","1","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","318","1316241","0.0-11.0-283.0","","","","","","false","","","","","","","","null","","719","","2","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","319","1319495","0.0-11.0-284.0","","","","","","false","","","","","","","","397","","444","","0","0","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","320","1322229","0.0-11.0-285.0","","","","","","false","","","","","","","","null","","790","","3","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","321","1325997","0.0-11.0-286.0","","","","","","false","","","","","","","","680","","29","","3","1","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","322","1328414","0.0-11.0-287.0","","","","","","false","","","","","","","","null","","1022","","1","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","323","1331630","0.0-11.0-288.0","","","","","","false","","","","","","","","122","","60","","3","1","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","324","1334080","0.0-11.0-289.0","","","","","","false","","","","","","","","null","","813","","1","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","325","1337901","0.0-11.0-290.0","","","","","","false","","","","","","","","444","","39","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","326","1339918","0.0-11.0-291.0","","","","","","false","","","","","","","","null","","764","","3","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","327","1342888","0.0-11.0-292.0","","","","","","false","","","","","","","","133","","11","","1","0","arrowleft","0","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","328","1345637","0.0-11.0-293.0","","","","","","false","","","","","","","","null","","805","","0","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","329","1348504","0.0-11.0-294.0","","","","","","false","","","","","","","","136","","45","","3","0","arrowright","1","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","330","1350622","0.0-11.0-295.0","","","","","","false","","","","","","","","null","","822","","1","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
