"trial_type","trial_index","time_elapsed","internal_node_id","value","metadata","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","low_quality","rt","stimulus","response","button_pressed","island_rt","island_response","boat_rt","boat_response","boat","reward","island_key","island","boat_key","reward_probabilities","responses","num_errors","view_history"
"pavlovia","0","2","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"call-function","1","2","0.0-1.0","","{""task_version"":""sailing_part1_v1"",""task_condition"":""good"",""boats"":[""A"",""B"",""C"",""D""],""boats_demo"":[""E"",""F"",""G"",""H""],""islands"":[""A"",""B""],""subject_id"":""15092"",""age"":""20"",""gender"":""Female""}","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","13212","0.0-2.0","","","true","false","[]","[]","[]","[{""event"":""fullscreenenter"",""trial"":3,""time"":17024}]","false","","","","","","","","","","","","","","","","",""
"fullscreen","3","17998","0.0-3.0","","","true","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","4","24123","0.0-4.0-0.0","","","","","","","","","","5250.666666666667","audio/beep_loop.wav"," ","","","","","","","","","","","","","",""
"audio-test","5","27295","0.0-4.0-1.0","","","","","","","","","","null","audio/turtle.mp3","","3","","","","","","","","","","","","",""
"audio-test","6","29685","0.0-4.0-2.0","","","","","","","","","","null","audio/shark.mp3","","2","","","","","","","","","","","","",""
"sailing-instructions","7","63492","0.0-5.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","8","73524","0.0-5.0-0.0-1.0-0.0","","","","false","","","","","","","","","","8902.700000017881","","null","","null","null","arrowleft","0","null","null","","",""
"sailing-trial","9","75490","0.0-5.0-0.0-1.0-1.0","","","","false","","","","","","","","","","847.8000000119209","","null","","null","null","arrowright","1","null","null","","",""
"sailing-trial","10","78815","0.0-5.0-0.0-1.0-2.0","","","","false","","","","","","","","","","2185.5999999940395","","null","","null","null","arrowright","1","null","null","","",""
"sailing-instructions","11","125141","0.0-5.0-0.0-2.0","","","","","","","","","","","","","","null","null","null","null","0","null","","","","","","",""
"sailing-trial","12","130149","0.0-5.0-0.0-3.0-0.0","","","","false","","","","","","","","","","null","","1599.4000000059605","","2","1","null","null","arrowleft","[1,1,1,1]","","",""
"sailing-trial","13","135027","0.0-5.0-0.0-3.0-1.0","","","","false","","","","","","","","","","null","","1792.699999988079","","3","1","null","null","arrowright","[1,1,1,1]","","",""
"sailing-trial","14","138875","0.0-5.0-0.0-3.0-2.0","","","","false","","","","","","","","","","null","","1174.9000000059605","","2","0","null","null","arrowleft","[0,0,0,0]","","",""
