"trial_type","trial_index","time_elapsed","internal_node_id","value","metadata","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","low_quality","rt","stimulus","response","button_pressed","island_rt","island_response","boat_rt","boat_response","boat","reward","island_key","island","boat_key","reward_probabilities","responses","num_errors","view_history"
"pavlovia","0","7","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"call-function","1","7","0.0-1.0","","{""task_version"":""sailing_part1_v1"",""task_condition"":""good"",""boats"":[""B"",""C"",""D"",""A""],""boats_demo"":[""E"",""F"",""G"",""H""],""islands"":[""A"",""B""],""subject_id"":""13808"",""age"":""9"",""gender"":""Male""}","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","4425","0.0-2.0","","","true","false","[]","[]","[]","[{""event"":""fullscreenenter"",""trial"":3,""time"":7510}]","false","","","","","","","","","","","","","","","","",""
"fullscreen","3","8474","0.0-3.0","","","true","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","4","10392","0.0-4.0-0.0","","","","","","","","","","0","audio/beep_loop.wav"," ","","","","","","","","","","","","","",""
"audio-test","5","15961","0.0-4.0-1.0","","","","","","","","","","null","audio/turtle.mp3","","3","","","","","","","","","","","","",""
"audio-test","6","18159","0.0-4.0-2.0","","","","","","","","","","null","audio/shark.mp3","","2","","","","","","","","","","","","",""
"sailing-instructions","7","59403","0.0-5.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","8","67158","0.0-5.0-0.0-1.0-0.0","","","","false","","","","","","","","","","6619","","null","","null","null","arrowleft","0","null","null","","",""
"sailing-trial","9","71417","0.0-5.0-0.0-1.0-1.0","","","","false","","","","","","","","","","3135","","null","","null","null","arrowright","1","null","null","","",""
"sailing-trial","10","77065","0.0-5.0-0.0-1.0-2.0","","","","false","","","","","","","","","","4525","","null","","null","null","arrowleft","0","null","null","","",""
"sailing-instructions","11","125227","0.0-5.0-0.0-2.0","","","","","","","","","","","","","","null","null","null","null","0","null","","","","","","",""
"sailing-trial","12","143046","0.0-5.0-0.0-3.0-0.0","","","","false","","","","","","","","","","null","","13720","","2","1","null","null","arrowleft","[1,1,1,1]","","",""
