"trial_type","trial_index","time_elapsed","internal_node_id","value","metadata","browser_interaction","low_quality","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","island_rt","island_response","boat_rt","boat_response","boat","reward","island_key","island","boat_key","reward_probabilities","responses","num_errors","view_history"
"sailing-trial","155","4418522","0.0-11.0-110.0","","","","","","false","","","","","","","","641","","238.5","","3","0","arrowright","1","arrowright","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","156","4422041","0.0-11.0-111.0","","","","","","false","","","","","","","","null","","1889.4000000059605","","0","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","157","4426234","0.0-11.0-112.0","","","","","","false","","","","","","","","566.7999999821186","","1143.300000011921","","2","0","arrowright","1","arrowleft","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","158","4429385","0.0-11.0-113.0","","","","","","false","","","","","","","","null","","857.2000000178814","","1","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","159","4433753","0.0-11.0-114.0","","","","","","false","","","","","","","","666.6999999880791","","921.7999999821186","","0","0","arrowleft","0","arrowleft","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","160","4436457","0.0-11.0-115.0","","","","","","false","","","","","","","","null","","1046.300000011921","","3","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","161","4440905","0.0-11.0-116.0","","","","","","false","","","","","","","","1012.5999999940395","","412.7000000178814","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","162","4443865","0.0-11.0-117.0","","","","","","false","","","","","","","","null","","984.5","","1","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","163","4448490","0.0-11.0-118.0","","","","","","false","","","","","","","","1043.4000000059605","","532.1999999880791","","3","0","arrowright","1","arrowright","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","164","4451897","0.0-11.0-119.0","","","","","","false","","","","","","","","null","","1470.9000000059605","","1","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","165","4455800","0.0-11.0-120.0","","","","","","false","","","","","","","","659.4000000059605","","314.5","","0","0","arrowleft","0","arrowleft","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","166","4458793","0.0-11.0-121.0","","","","","","false","","","","","","","","null","","975.4000000059605","","3","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","167","4464248","0.0-11.0-122.0","","","","","","false","","","","","","","","765.5","","592.9000000059605","","2","1","arrowright","1","arrowleft","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","168","4466776","0.0-11.0-123.0","","","","","","false","","","","","","","","null","","868.3000000119209","","1","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","169","4471448","0.0-11.0-124.0","","","","","","false","","","","","","","","681.1999999880791","","587.4000000059605","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","170","4474552","0.0-11.0-125.0","","","","","","false","","","","","","","","null","","1031.1000000238419","","1","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","171","4478840","0.0-11.0-126.0","","","","","","false","","","","","","","","1188.7000000178814","","89.59999999403954","","0","1","arrowleft","0","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","172","4481544","0.0-11.0-127.0","","","","","","false","","","","","","","","null","","981.5999999940395","","1","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","173","4485721","0.0-11.0-128.0","","","","","","false","","","","","","","","791.5999999940395","","571.1999999880791","","3","0","arrowright","1","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","174","4488570","0.0-11.0-129.0","","","","","","false","","","","","","","","null","","826.5","","2","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","175","4492920","0.0-11.0-130.0","","","","","","false","","","","","","","","951.8999999761581","","19.799999982118607","","2","1","arrowright","1","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","176","4495624","0.0-11.0-131.0","","","","","","false","","","","","","","","null","","1184.199999988079","","0","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","177","4500104","0.0-11.0-132.0","","","","","","false","","","","","","","","593.0999999940395","","1118.800000011921","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","178","4502794","0.0-11.0-133.0","","","","","","false","","","","","","","","null","","734.9000000059605","","1","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","179","4508313","0.0-11.0-134.0","","","","","","false","","","","","","","","695","","942.0999999940395","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","180","4511225","0.0-11.0-135.0","","","","","","false","","","","","","","","null","","990.0999999940395","","1","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","181","4515594","0.0-11.0-136.0","","","","","","false","","","","","","","","922.7999999821186","","26.299999982118607","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","182","4518746","0.0-11.0-137.0","","","","","","false","","","","","","","","null","","1194.9000000059605","","1","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","183","4522537","0.0-11.0-138.0","","","","","","false","","","","","","","","683.6999999880791","","83.69999998807907","","2","1","arrowright","1","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","184","4525339","0.0-11.0-139.0","","","","","","false","","","","","","","","null","","1195.800000011921","","3","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","185","4529066","0.0-11.0-140.0","","","","","","false","","","","","","","","789.4000000059605","","390.40000000596046","","0","0","arrowleft","0","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","186","4531962","0.0-11.0-141.0","","","","","","false","","","","","","","","null","","1022.5999999940395","","1","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","187","4536377","0.0-11.0-142.0","","","","","","false","","","","","","","","752.6999999880791","","146.09999999403954","","2","1","arrowright","1","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","188","4538794","0.0-11.0-143.0","","","","","","false","","","","","","","","null","","969.3000000119209","","2","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","189","4542666","0.0-11.0-144.0","","","","","","false","","","","","","","","750.3000000119209","","643.0999999940395","","0","0","arrowleft","0","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","190","4544875","0.0-11.0-145.0","","","","","","false","","","","","","","","null","","700.8000000119209","","3","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","191","4548426","0.0-11.0-146.0","","","","","","false","","","","","","","","776.5","","219.89999997615814","","3","0","arrowright","1","arrowright","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","192","4550985","0.0-11.0-147.0","","","","","","false","","","","","","","","null","","952.5","","0","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","193","4555226","0.0-11.0-148.0","","","","","","false","","","","","","","","618.1999999880791","","585.1999999880791","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","194","4557673","0.0-11.0-149.0","","","","","","false","","","","","","","","null","","617.8000000119209","","2","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","195","4561738","0.0-11.0-150.0","","","","","","false","","","","","","","","725.7999999821186","","204.60000002384186","","2","1","arrowright","1","arrowleft","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","196","4564570","0.0-11.0-151.0","","","","","","false","","","","","","","","null","","1263.800000011921","","0","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","197","4569129","0.0-11.0-152.0","","","","","","false","","","","","","","","632.7000000178814","","473.59999999403954","","0","0","arrowleft","0","arrowleft","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","198","4573210","0.0-11.0-153.0","","","","","","false","","","","","","","","null","","2064.9000000059605","","2","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","199","4577081","0.0-11.0-154.0","","","","","","false","","","","","","","","599.0999999940395","","78.30000001192093","","3","1","arrowright","1","arrowright","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","200","4579962","0.0-11.0-155.0","","","","","","false","","","","","","","","null","","1028","","2","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","201","4584922","0.0-11.0-156.0","","","","","","false","","","","","","","","553.1999999880791","","364.69999998807907","","3","1","arrowright","1","arrowright","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","202","4587386","0.0-11.0-157.0","","","","","","false","","","","","","","","null","","785.5","","0","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","203","4591337","0.0-11.0-158.0","","","","","","false","","","","","","","","745.3000000119209","","452.5","","2","0","arrowright","1","arrowleft","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","204","4593882","0.0-11.0-159.0","","","","","","false","","","","","","","","null","","1018.0999999940395","","0","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","205","4599354","0.0-11.0-160.0","","","","","","false","","","","","","","","853.5","","2150.2000000178814","","0","0","arrowleft","0","arrowleft","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","206","4602490","0.0-11.0-161.0","","","","","","false","","","","","","","","null","","886.6000000238419","","1","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","207","4606410","0.0-11.0-162.0","","","","","","false","","","","","","","","606.9000000059605","","344.80000001192093","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","208","4609369","0.0-11.0-163.0","","","","","","false","","","","","","","","null","","1122.2999999821186","","1","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","209","4614681","0.0-11.0-164.0","","","","","","false","","","","","","","","1110.5","","726.1000000238419","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","210","4617737","0.0-11.0-165.0","","","","","","false","","","","","","","","null","","1578.800000011921","","0","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","211","4621834","0.0-11.0-166.0","","","","","","false","","","","","","","","539","","39.19999998807907","","3","1","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","212","4624555","0.0-11.0-167.0","","","","","","false","","","","","","","","null","","855.5999999940395","","3","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","213","4628409","0.0-11.0-168.0","","","","","","false","","","","","","","","776","","478.59999999403954","","0","0","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","214","4630826","0.0-11.0-169.0","","","","","","false","","","","","","","","null","","786.0999999940395","","1","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","215","4634474","0.0-11.0-170.0","","","","","","false","","","","","","","","519.9000000059605","","263.90000000596046","","1","0","arrowleft","0","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","216","4636986","0.0-11.0-171.0","","","","","","false","","","","","","","","null","","896.5999999940395","","1","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","217","4641018","0.0-11.0-172.0","","","","","","false","","","","","","","","643.8000000119209","","603.6000000238419","","3","0","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","218","4643321","0.0-11.0-173.0","","","","","","false","","","","","","","","null","","912.3999999761581","","0","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","219","4646906","0.0-11.0-174.0","","","","","","false","","","","","","","","566.0999999940395","","396.7999999821186","","1","0","arrowleft","0","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","220","4650922","0.0-11.0-175.0","","","","","","false","","","","","","","","null","","1625.800000011921","","0","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","221","4654777","0.0-11.0-176.0","","","","","","false","","","","","","","","828.5999999940395","","473.80000001192093","","2","0","arrowright","1","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","222","4657449","0.0-11.0-177.0","","","","","","false","","","","","","","","null","","827.7999999821186","","1","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","223","4661642","0.0-11.0-178.0","","","","","","false","","","","","","","","898.0999999940395","","236.60000002384186","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","224","4664570","0.0-11.0-179.0","","","","","","false","","","","","","","","null","","1044.7999999821186","","3","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","225","4669673","0.0-11.0-180.0","","","","","","false","","","","","","","","772.9000000059605","","292.7000000178814","","1","0","arrowleft","0","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","226","4671994","0.0-11.0-181.0","","","","","","false","","","","","","","","null","","853.2000000178814","","2","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","227","4675914","0.0-11.0-182.0","","","","","","false","","","","","","","","646.4000000059605","","427.19999998807907","","2","0","arrowright","1","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","228","4678458","0.0-11.0-183.0","","","","","","false","","","","","","","","null","","735.3000000119209","","1","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","229","4682042","0.0-11.0-184.0","","","","","","false","","","","","","","","618.0999999940395","","257.69999998807907","","3","0","arrowright","1","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","230","4684746","0.0-11.0-185.0","","","","","","false","","","","","","","","null","","985","","3","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","231","4688922","0.0-11.0-186.0","","","","","","false","","","","","","","","671.5999999940395","","398.60000002384186","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","232","4692025","0.0-11.0-187.0","","","","","","false","","","","","","","","null","","934.9000000059605","","3","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","233","4695657","0.0-11.0-188.0","","","","","","false","","","","","","","","913.5","","13.300000011920929","","1","0","arrowleft","0","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","234","4697881","0.0-11.0-189.0","","","","","","false","","","","","","","","null","","798.6999999880791","","3","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","235","4702266","0.0-11.0-190.0","","","","","","false","","","","","","","","601.1000000238419","","634.5999999940395","","2","1","arrowright","1","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","236","4705866","0.0-11.0-191.0","","","","","","false","","","","","","","","null","","1273.699999988079","","0","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","237","4710281","0.0-11.0-192.0","","","","","","false","","","","","","","","1036.699999988079","","270.30000001192093","","3","1","arrowright","1","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","238","4713209","0.0-11.0-193.0","","","","","","false","","","","","","","","null","","956.5999999940395","","1","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","239","4717705","0.0-11.0-194.0","","","","","","false","","","","","","","","862.5","","713.8000000119209","","3","0","arrowright","1","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","240","4720569","0.0-11.0-195.0","","","","","","false","","","","","","","","null","","683.8000000119209","","3","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","241","4725433","0.0-11.0-196.0","","","","","","false","","","","","","","","597.3999999761581","","1174","","1","1","arrowleft","0","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","242","4729305","0.0-11.0-197.0","","","","","","false","","","","","","","","null","","1859.7999999821186","","1","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","243","4733210","0.0-11.0-198.0","","","","","","false","","","","","","","","591","","272.40000000596046","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","244","4736169","0.0-11.0-199.0","","","","","","false","","","","","","","","null","","1005.5999999940395","","0","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","245","4740472","0.0-11.0-200.0","","","","","","false","","","","","","","","1053.6000000238419","","528.2000000178814","","1","0","arrowleft","0","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","246","4743369","0.0-11.0-201.0","","","","","","false","","","","","","","","null","","845.1999999880791","","0","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","247","4747672","0.0-11.0-202.0","","","","","","false","","","","","","","","1479.300000011921","","180","","2","0","arrowright","1","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","248","4750665","0.0-11.0-203.0","","","","","","false","","","","","","","","null","","998.6999999880791","","2","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","249","4754665","0.0-11.0-204.0","","","","","","false","","","","","","","","538.3999999761581","","254.40000000596046","","3","1","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","250","4757898","0.0-11.0-205.0","","","","","","false","","","","","","","","null","","763.8999999761581","","0","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","251","4761066","0.0-11.0-206.0","","","","","","false","","","","","","","","611.0999999940395","","455.60000002384186","","0","0","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","252","4763370","0.0-11.0-207.0","","","","","","false","","","","","","","","null","","704.4000000059605","","1","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","253","4767353","0.0-11.0-208.0","","","","","","false","","","","","","","","732.7999999821186","","19.80000001192093","","1","0","arrowleft","0","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","254","4770265","0.0-11.0-209.0","","","","","","false","","","","","","","","null","","854","","3","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","255","4774889","0.0-11.0-210.0","","","","","","false","","","","","","","","511.69999998807907","","980.5999999940395","","3","1","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","256","4777401","0.0-11.0-211.0","","","","","","false","","","","","","","","null","","762.3000000119209","","0","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","257","4786200","0.0-11.0-212.0","","","","","","false","","","","","","","","4759.199999988079","","1406.800000011921","","1","0","arrowleft","0","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","258","4789337","0.0-11.0-213.0","","","","","","false","","","","","","","","null","","1230.7000000178814","","0","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","259","4796073","0.0-11.0-214.0","","","","","","false","","","","","","","","2011.4000000059605","","1098.9000000059605","","3","1","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","260","4800009","0.0-11.0-215.0","","","","","","false","","","","","","","","null","","897","","1","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","261","4806217","0.0-11.0-216.0","","","","","","false","","","","","","","","2086.300000011921","","84.69999998807907","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","262","4810872","0.0-11.0-217.0","","","","","","false","","","","","","","","null","","1234.699999988079","","3","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","263","4816522","0.0-11.0-218.0","","","","","","false","","","","","","","","2217","","288.7999999821186","","3","1","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","264","4819177","0.0-11.0-219.0","","","","","","false","","","","","","","","null","","739.4000000059605","","3","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","265","4823785","0.0-11.0-220.0","","","","","","false","","","","","","","","805.5","","732.0999999940395","","3","1","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","266","4826521","0.0-11.0-221.0","","","","","","false","","","","","","","","null","","1138.199999988079","","2","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","267","4830698","0.0-11.0-222.0","","","","","","false","","","","","","","","1191.0999999940395","","372.90000000596046","","2","0","arrowright","1","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","268","4834665","0.0-11.0-223.0","","","","","","false","","","","","","","","null","","1842.0999999940395","","3","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","269","4839609","0.0-11.0-224.0","","","","","","false","","","","","","","","1055.5999999940395","","872","","3","1","arrowright","1","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","270","4842809","0.0-11.0-225.0","","","","","","false","","","","","","","","null","","1324.5","","0","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","271","4847641","0.0-11.0-226.0","","","","","","false","","","","","","","","1155.7000000178814","","268.2999999821186","","2","0","arrowright","1","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","272","4850121","0.0-11.0-227.0","","","","","","false","","","","","","","","null","","995.8000000119209","","0","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","273","4854809","0.0-11.0-228.0","","","","","","false","","","","","","","","881.2999999821186","","567.8000000119209","","3","1","arrowright","1","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","274","4857864","0.0-11.0-229.0","","","","","","false","","","","","","","","null","","1104.7999999821186","","3","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","275","4862841","0.0-11.0-230.0","","","","","","false","","","","","","","","844.5999999940395","","534.5999999940395","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","276","4865913","0.0-11.0-231.0","","","","","","false","","","","","","","","null","","1016.2000000178814","","3","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","277","4870346","0.0-11.0-232.0","","","","","","false","","","","","","","","1630.199999988079","","41.5","","1","0","arrowleft","0","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","278","4874089","0.0-11.0-233.0","","","","","","false","","","","","","","","null","","1754.699999988079","","1","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","279","4878154","0.0-11.0-234.0","","","","","","false","","","","","","","","883.5999999940395","","28.599999994039536","","3","1","arrowright","1","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","280","4881321","0.0-11.0-235.0","","","","","","false","","","","","","","","null","","1273.9000000059605","","0","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","281","4885561","0.0-11.0-236.0","","","","","","false","","","","","","","","892.0999999940395","","262.60000002384186","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","282","4888665","0.0-11.0-237.0","","","","","","false","","","","","","","","null","","1066","","2","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","283","4892809","0.0-11.0-238.0","","","","","","false","","","","","","","","813.6999999880791","","161","","2","1","arrowright","1","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","284","4895161","0.0-11.0-239.0","","","","","","false","","","","","","","","null","","936.5","","1","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","285","4899624","0.0-11.0-240.0","","","","","","false","","","","","","","","714.1999999880791","","584.5","","0","1","arrowleft","0","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","286","4902137","0.0-11.0-241.0","","","","","","false","","","","","","","","null","","680.0999999940395","","2","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","287","4905417","0.0-11.0-242.0","","","","","","false","","","","","","","","549.4000000059605","","203.5","","0","0","arrowleft","0","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","288","4907641","0.0-11.0-243.0","","","","","","false","","","","","","","","null","","577","","3","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","289","4911562","0.0-11.0-244.0","","","","","","false","","","","","","","","939.2000000178814","","1.300000011920929","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","290","4913625","0.0-11.0-245.0","","","","","","false","","","","","","","","null","","631.6000000238419","","3","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","291","4919002","0.0-11.0-246.0","","","","","","false","","","","","","","","1803","","534.0999999940395","","3","1","arrowright","1","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","292","4922282","0.0-11.0-247.0","","","","","","false","","","","","","","","null","","631.4000000059605","","3","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","293","4925850","0.0-11.0-248.0","","","","","","false","","","","","","","","557","","331.89999997615814","","0","0","arrowleft","0","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","294","4928665","0.0-11.0-249.0","","","","","","false","","","","","","","","null","","667.1999999880791","","1","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","295","4932906","0.0-11.0-250.0","","","","","","false","","","","","","","","1172.1000000238419","","23.69999998807907","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","296","4935724","0.0-11.0-251.0","","","","","","false","","","","","","","","null","","1274.9000000059605","","3","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","297","4939706","0.0-11.0-252.0","","","","","","false","","","","","","","","557.4000000059605","","303.7000000178814","","0","1","arrowleft","0","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","298","4942874","0.0-11.0-253.0","","","","","","false","","","","","","","","null","","1169","","0","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","299","4948027","0.0-11.0-254.0","","","","","","false","","","","","","","","2062.9000000059605","","22.799999982118607","","3","1","arrowright","1","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","300","4950330","0.0-11.0-255.0","","","","","","false","","","","","","","","null","","955.7000000178814","","3","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","301","4954491","0.0-11.0-256.0","","","","","","false","","","","","","","","860.3000000119209","","402.59999999403954","","2","0","arrowright","1","arrowleft","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","302","4957738","0.0-11.0-257.0","","","","","","false","","","","","","","","null","","828.0999999940395","","3","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","303","4961689","0.0-11.0-258.0","","","","","","false","","","","","","","","545.6000000238419","","260.59999999403954","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","304","4964186","0.0-11.0-259.0","","","","","","false","","","","","","","","null","","873.9000000059605","","3","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","305","4967723","0.0-11.0-260.0","","","","","","false","","","","","","","","530.5","","354.2000000178814","","0","0","arrowleft","0","arrowleft","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","306","4969994","0.0-11.0-261.0","","","","","","false","","","","","","","","null","","810.5999999940395","","0","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
