"trial_type","trial_index","time_elapsed","internal_node_id","value","metadata","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","low_quality","rt","stimulus","response","button_pressed","island_rt","island_response","boat_rt","boat_response","boat","reward","island_key","island","boat_key","reward_probabilities","responses","num_errors","view_history"
"pavlovia","0","6","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"call-function","1","7","0.0-1.0","","{""task_version"":""sailing_part1_v1"",""task_condition"":""good"",""boats"":[""B"",""C"",""D"",""A""],""boats_demo"":[""F"",""H"",""G"",""E""],""islands"":[""A"",""B""],""subject_id"":""15365"",""age"":""14"",""gender"":""Male""}","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","8746","0.0-2.0","","","true","false","[]","[]","[]","[{""event"":""fullscreenenter"",""trial"":3,""time"":44739}]","false","","","","","","","","","","","","","","","","",""
"fullscreen","3","45701","0.0-3.0","","","true","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","4","67937","0.0-4.0-0.0","","","","","","","","","","21600","audio/beep_loop.wav"," ","","","","","","","","","","","","","",""
"audio-test","5","70701","0.0-4.0-1.0","","","","","","","","","","null","audio/turtle.mp3","","3","","","","","","","","","","","","",""
"audio-test","6","72969","0.0-4.0-2.0","","","","","","","","","","null","audio/shark.mp3","","2","","","","","","","","","","","","",""
"sailing-instructions","7","127914","0.0-5.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","8","139658","0.0-5.0-0.0-1.0-0.0","","","","false","","","","","","","","","","10464.599999904633","","null","","null","null","arrowleft","0","null","null","","",""
"sailing-trial","9","145629","0.0-5.0-0.0-1.0-1.0","","","","false","","","","","","","","","","4833.5","","null","","null","null","arrowright","1","null","null","","",""
"sailing-trial","10","150435","0.0-5.0-0.0-1.0-2.0","","","","false","","","","","","","","","","3654.0999999046326","","null","","null","null","arrowleft","0","null","null","","",""
"sailing-instructions","11","195827","0.0-5.0-0.0-2.0","","","","","","","","","","","","","","null","null","null","null","0","null","","","","","","",""
"sailing-trial","12","202012","0.0-5.0-0.0-3.0-0.0","","","","false","","","","","","","","","","null","","1928.2000000476837","","2","1","null","null","arrowleft","[1,1,1,1]","","",""
"sailing-trial","13","207115","0.0-5.0-0.0-3.0-1.0","","","","false","","","","","","","","","","null","","1679.7000000476837","","3","1","null","null","arrowright","[1,1,1,1]","","",""
"sailing-trial","14","212038","0.0-5.0-0.0-3.0-2.0","","","","false","","","","","","","","","","null","","1349.5","","2","0","null","null","arrowleft","[0,0,0,0]","","",""
"sailing-instructions","15","221053","0.0-5.0-0.0-4.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-comprehension","16","244293","0.0-5.0-0.0-5.0","","","","","","","","","","20789.799999952316","","","","","","","","","","","","","","[""true"",""true"",""false"",""true""]","0",""
"sailing-instructions","17","357154","0.0-6.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-comprehension","18","379900","0.0-6.0-0.0-1.0","","","","","","","","","","17181.5","","","","","","","","","","","","","","[""true"",""false"",""true""]","0",""
"sailing-instructions","19","411332","0.0-7.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","20","424868","0.0-7.0-0.0-1.0-0.0","","","","false","","","","","","","","","","null","","10496.900000095367","","0","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","21","431406","0.0-7.0-0.0-1.0-1.0","","","","false","","","","","","","","","","null","","2961.600000143051","","1","1","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","22","436218","0.0-7.0-0.0-1.0-2.0","","","","false","","","","","","","","","","null","","1791.2000000476837","","2","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","23","439623","0.0-7.0-0.0-1.0-3.0","","","","false","","","","","","","","","","null","","683.2000000476837","","3","1","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-comprehension","24","448467","0.0-7.0-0.0-2.0","","","","","","","","","","4642.5","","","","","","","","","","","","","","[""true""]","1",""
"sailing-instructions","25","477548","0.0-7.0-0.1-0.1","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","26","490977","0.0-7.0-0.1-1.1-0.1","","","","false","","","","","","","","","","null","","10382","","0","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","27","504482","0.0-7.0-0.1-1.1-1.1","","","","false","","","","","","","","","","null","","3899","","1","1","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","28","509173","0.0-7.0-0.1-1.1-2.1","","","","false","","","","","","","","","","null","","2497.4000000953674","","2","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","29","514235","0.0-7.0-0.1-1.1-3.1","","","","false","","","","","","","","","","null","","2046.1000001430511","","3","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-comprehension","30","531623","0.0-7.0-0.1-2.1","","","","","","","","","","8635.700000047684","","","","","","","","","","","","","","[""false""]","0",""
"sailing-instructions","31","546655","0.0-8.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-comprehension","32","555122","0.0-8.0-0.0-1.0","","","","","","","","","","6418.099999904633","","","","","","","","","","","","","","[""true""]","0",""
"sailing-instructions","33","612653","0.0-9.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","34","622232","0.0-9.0-0.0-1.0-0.0","","","","false","","","","","","","","","","3069.7999999523163","","1756.3999998569489","","1","1","arrowleft","0","arrowright","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","35","627613","0.0-9.0-0.0-1.0-1.0","","","","false","","","","","","","","","","1241.8999998569489","","87.79999995231628","","1","0","arrowleft","0","arrowright","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","36","632685","0.0-9.0-0.0-1.0-2.0","","","","false","","","","","","","","","","null","","2799.2000000476837","","0","1","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","37","638944","0.0-9.0-0.0-1.0-3.0","","","","false","","","","","","","","","","1500.5999999046326","","695.3999998569489","","1","0","arrowleft","0","arrowright","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","38","643304","0.0-9.0-0.0-1.0-4.0","","","","false","","","","","","","","","","null","","1910.2000000476837","","3","1","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","39","648832","0.0-9.0-0.0-1.0-5.0","","","","false","","","","","","","","","","1006.0999999046326","","376.2000000476837","","2","0","arrowright","1","arrowleft","[0.2,0.8,0.2,0.8]","","",""
"sailing-instructions","40","758432","0.0-10.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","41","765774","0.0-11.0-0.0","","","","false","","","","","","","","","","2851.0999999046326","","120","","3","0","arrowright","1","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","42","770450","0.0-11.0-1.0","","","","false","","","","","","","","","","null","","2038","","3","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","43","775905","0.0-11.0-2.0","","","","false","","","","","","","","","","1026.8000001907349","","488","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","","",""
