"trial_type","trial_index","time_elapsed","internal_node_id","value","metadata","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","low_quality","rt","stimulus","response","button_pressed","island_rt","island_response","boat_rt","boat_response","boat","reward","island_key","island","boat_key","reward_probabilities","responses","num_errors","view_history"
"pavlovia","0","6","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"call-function","1","9","0.0-1.0","","{""task_version"":""sailing_part1_v1"",""task_condition"":""good"",""boats"":[""C"",""A"",""D"",""B""],""boats_demo"":[""H"",""G"",""E"",""F""],""islands"":[""A"",""B""],""subject_id"":""13874"",""age"":""13"",""gender"":""Female""}","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","2281","0.0-2.0","","","true","false","[]","[]","[]","[{""event"":""fullscreenenter"",""trial"":3,""time"":7080}]","false","","","","","","","","","","","","","","","","",""
"fullscreen","3","8064","0.0-3.0","","","true","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","4","13083","0.0-4.0-0.0","","","","","","","","","","5013.333333333334","audio/beep_loop.wav"," ","","","","","","","","","","","","","",""
"audio-test","5","15401","0.0-4.0-1.0","","","","","","","","","","null","audio/turtle.mp3","","3","","","","","","","","","","","","",""
"audio-test","6","19164","0.0-4.0-2.0","","","","","","","","","","null","audio/shark.mp3","","2","","","","","","","","","","","","",""
"sailing-instructions","7","54658","0.0-5.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","8","59216","0.0-5.0-0.0-1.0-0.0","","","","false","","","","","","","","","","3447.9000000000233","","null","","null","null","arrowleft","0","null","null","","",""
"sailing-trial","9","61319","0.0-5.0-0.0-1.0-1.0","","","","false","","","","","","","","","","997.1000000000349","","null","","null","null","arrowright","1","null","null","","",""
"sailing-trial","10","65415","0.0-5.0-0.0-1.0-2.0","","","","false","","","","","","","","","","2989.9000000000233","","null","","null","null","arrowleft","0","null","null","","",""
"sailing-instructions","11","121929","0.0-5.0-0.0-2.0","","","","","","","","","","","","","","null","null","null","null","0","null","","","","","","",""
"sailing-trial","12","128463","0.0-5.0-0.0-3.0-0.0","","","","false","","","","","","","","","","null","","2426.8000000000466","","2","1","null","null","arrowleft","[1,1,1,1]","","",""
"sailing-trial","13","132664","0.0-5.0-0.0-3.0-1.0","","","","false","","","","","","","","","","null","","1311.5","","3","1","null","null","arrowright","[1,1,1,1]","","",""
"sailing-trial","14","138430","0.0-5.0-0.0-3.0-2.0","","","","false","","","","","","","","","","null","","2230.5","","3","0","null","null","arrowright","[0,0,0,0]","","",""
"sailing-instructions","15","147673","0.0-5.0-0.0-4.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-comprehension","16","184508","0.0-5.0-0.0-5.0","","","","","","","","","","31777.099999999977","","","","","","","","","","","","","","[""true"",""true"",""false"",""true""]","0",""
"sailing-instructions","17","263088","0.0-6.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-comprehension","18","295854","0.0-6.0-0.0-1.0","","","","","","","","","","29033.20000000007","","","","","","","","","","","","","","[""true"",""false"",""true""]","0",""
"sailing-instructions","19","321337","0.0-7.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","20","335285","0.0-7.0-0.0-1.0-0.0","","","","false","","","","","","","","","","null","","10938.79999999993","","0","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","21","350968","0.0-7.0-0.0-1.0-1.0","","","","false","","","","","","","","","","null","","12688","","1","1","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","22","357868","0.0-7.0-0.0-1.0-2.0","","","","false","","","","","","","","","","null","","3892.9000000000233","","2","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","23","363585","0.0-7.0-0.0-1.0-3.0","","","","false","","","","","","","","","","null","","2171.1999999999534","","3","1","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-comprehension","24","389979","0.0-7.0-0.0-2.0","","","","","","","","","","16632.599999999977","","","","","","","","","","","","","","[""true""]","1",""
"sailing-instructions","25","408807","0.0-7.0-0.1-0.1","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","26","414314","0.0-7.0-0.1-1.1-0.1","","","","false","","","","","","","","","","null","","2507.0999999999767","","0","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","27","419066","0.0-7.0-0.1-1.1-1.1","","","","false","","","","","","","","","","null","","1737.0999999999767","","1","1","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
