"trial_type","trial_index","time_elapsed","internal_node_id","value","metadata","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","low_quality","rt","stimulus","response","button_pressed","island_rt","island_response","boat_rt","boat_response","boat","reward","island_key","island","boat_key","reward_probabilities","responses","num_errors","view_history"
"pavlovia","0","2","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"call-function","1","3","0.0-1.0","","{""task_version"":""sailing_part1_v1"",""task_condition"":""good"",""boats"":[""A"",""B"",""D"",""C""],""boats_demo"":[""E"",""G"",""F"",""H""],""islands"":[""B"",""A""],""subject_id"":""13840"",""age"":""11"",""gender"":""Male""}","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","2317","0.0-2.0","","","true","false","[]","[]","[]","[{""event"":""fullscreenenter"",""trial"":3,""time"":5372}]","false","","","","","","","","","","","","","","","","",""
"fullscreen","3","6364","0.0-3.0","","","true","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","4","9593","0.0-4.0-0.0","","","","","","","","","","3173.3333333333335","audio/beep_loop.wav"," ","","","","","","","","","","","","","",""
"audio-test","5","11241","0.0-4.0-1.0","","","","","","","","","","null","audio/turtle.mp3","","3","","","","","","","","","","","","",""
"audio-test","6","13312","0.0-4.0-2.0","","","","","","","","","","null","audio/shark.mp3","","2","","","","","","","","","","","","",""
"sailing-instructions","7","45399","0.0-5.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","8","49382","0.0-5.0-0.0-1.0-0.0","","","","false","","","","","","","","","","2869.800000011921","","null","","null","null","arrowleft","0","null","null","","",""
"sailing-trial","9","51794","0.0-5.0-0.0-1.0-1.0","","","","false","","","","","","","","","","1303.7000000476837","","null","","null","null","arrowright","1","null","null","","",""
"sailing-trial","10","54892","0.0-5.0-0.0-1.0-2.0","","","","false","","","","","","","","","","1978.4000000357628","","null","","null","null","arrowleft","0","null","null","","",""
"sailing-instructions","11","98482","0.0-5.0-0.0-2.0","","","","","","","","","","","","","","null","null","null","null","0","null","","","","","","",""
"sailing-trial","12","104373","0.0-5.0-0.0-3.0-0.0","","","","false","","","","","","","","","","null","","2268.300000011921","","2","1","null","null","arrowleft","[1,1,1,1]","","",""
"sailing-trial","13","108692","0.0-5.0-0.0-3.0-1.0","","","","false","","","","","","","","","","null","","1161.800000011921","","3","1","null","null","arrowright","[1,1,1,1]","","",""
"sailing-trial","14","113972","0.0-5.0-0.0-3.0-2.0","","","","false","","","","","","","","","","null","","1854.5999999642372","","3","0","null","null","arrowright","[0,0,0,0]","","",""
"sailing-instructions","15","121101","0.0-5.0-0.0-4.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-comprehension","16","143867","0.0-5.0-0.0-5.0","","","","","","","","","","19255.80000001192","","","","","","","","","","","","","","[""true"",""true"",""false"",""true""]","0",""
"sailing-instructions","17","221386","0.0-6.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-comprehension","18","252253","0.0-6.0-0.0-1.0","","","","","","","","","","28186.19999998808","","","","","","","","","","","","","","[""true"",""false"",""true""]","0",""
"sailing-instructions","19","267024","0.0-7.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","20","272299","0.0-7.0-0.0-1.0-0.0","","","","false","","","","","","","","","","null","","2634.399999976158","","0","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","21","277174","0.0-7.0-0.0-1.0-1.0","","","","false","","","","","","","","","","null","","2226.300000011921","","1","1","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","22","281809","0.0-7.0-0.0-1.0-2.0","","","","false","","","","","","","","","","null","","2100.599999964237","","2","1","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","23","289974","0.0-7.0-0.0-1.0-3.0","","","","false","","","","","","","","","","null","","5757.900000035763","","3","1","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-comprehension","24","312018","0.0-7.0-0.0-2.0","","","","","","","","","","14518.900000035763","","","","","","","","","","","","","","[""false""]","0",""
"sailing-instructions","25","323055","0.0-8.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-comprehension","26","333370","0.0-8.0-0.0-1.0","","","","","","","","","","5310.800000011921","","","","","","","","","","","","","","[""true""]","0",""
"sailing-instructions","27","368412","0.0-9.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","28","375156","0.0-9.0-0.0-1.0-0.0","","","","false","","","","","","","","","","1512.8999999761581","","1264.2000000476837","","3","0","arrowright","1","arrowright","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","29","381925","0.0-9.0-0.0-1.0-1.0","","","","false","","","","","","","","","","742.5999999642372","","1979.800000011921","","0","1","arrowleft","0","arrowleft","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","30","386255","0.0-9.0-0.0-1.0-2.0","","","","false","","","","","","","","","","null","","1865.6000000238419","","0","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","31","392436","0.0-9.0-0.0-1.0-3.0","","","","false","","","","","","","","","","1367","","772.2000000476837","","1","0","arrowleft","0","arrowright","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","32","398089","0.0-9.0-0.0-1.0-4.0","","","","false","","","","","","","","","","null","","2957.899999976158","","3","1","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","33","404471","0.0-9.0-0.0-1.0-5.0","","","","false","","","","","","","","","","2061.5","","280.5","","0","0","arrowleft","0","arrowleft","[0.2,0.8,0.2,0.8]","","",""
"sailing-instructions","34","511293","0.0-10.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","35","518523","0.0-11.0-0.0","","","","false","","","","","","","","","","1696.5","","475.60000002384186","","3","1","arrowright","1","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","36","525024","0.0-11.0-1.0","","","","false","","","","","","","","","","null","","1822.9000000357628","","2","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","37","530855","0.0-11.0-2.0","","","","false","","","","","","","","","","1082.300000011921","","734.5999999642372","","3","0","arrowright","1","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","38","535639","0.0-11.0-3.0","","","","false","","","","","","","","","","null","","1764.4000000357628","","3","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","39","540802","0.0-11.0-4.0","","","","false","","","","","","","","","","927.7000000476837","","144","","0","0","arrowleft","0","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","40","544972","0.0-11.0-5.0","","","","false","","","","","","","","","","null","","1155.800000011921","","0","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","41","551591","0.0-11.0-6.0","","","","false","","","","","","","","","","1175.300000011921","","48.5","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","42","555747","0.0-11.0-7.0","","","","false","","","","","","","","","","null","","1157.800000011921","","0","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","43","563757","0.0-11.0-8.0","","","","false","","","","","","","","","","897.3999999761581","","1056.9000000357628","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","44","570575","0.0-11.0-9.0","","","","false","","","","","","","","","","null","","1094.699999988079","","2","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","45","575550","0.0-11.0-10.0","","","","false","","","","","","","","","","761.5","","208.80000001192093","","1","0","arrowleft","0","arrowright","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","46","582957","0.0-11.0-11.0","","","","false","","","","","","","","","","null","","1966.8999999761581","","1","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","47","589241","0.0-11.0-12.0","","","","false","","","","","","","","","","632.2000000476837","","756.6000000238419","","2","1","arrowright","1","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","48","593416","0.0-11.0-13.0","","","","false","","","","","","","","","","null","","1301.3999999761581","","3","0","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","49","600974","0.0-11.0-14.0","","","","false","","","","","","","","","","715.1000000238419","","378.69999998807907","","2","1","arrowright","1","arrowleft","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","50","604190","0.0-11.0-15.0","","","","false","","","","","","","","","","null","","996.1000000238419","","2","1","null","null","arrowup","[0.325,0.675,0.85,0.15]","","",""
"sailing-trial","51","609118","0.0-11.0-16.0","","","","false","","","","","","","","","","674.1999999880791","","233.80000001192093","","2","0","arrowright","1","arrowleft","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","52","613135","0.0-11.0-17.0","","","","false","","","","","","","","","","null","","990.2000000476837","","0","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","53","619041","0.0-11.0-18.0","","","","false","","","","","","","","","","905","","152.5","","2","1","arrowright","1","arrowleft","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","54","623150","0.0-11.0-19.0","","","","false","","","","","","","","","","null","","1099.3999999761581","","2","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","55","631204","0.0-11.0-20.0","","","","false","","","","","","","","","","3678.400000035763","","374.69999998807907","","2","0","arrowright","1","arrowleft","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","56","637075","0.0-11.0-21.0","","","","false","","","","","","","","","","null","","1104.699999988079","","3","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","57","644109","0.0-11.0-22.0","","","","false","","","","","","","","","","523.5","","300.4000000357628","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","58","652209","0.0-11.0-23.0","","","","false","","","","","","","","","","null","","5419.300000011921","","3","1","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","59","657989","0.0-11.0-24.0","","","","false","","","","","","","","","","917.5","","848.0999999642372","","0","0","arrowleft","0","arrowleft","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","60","661656","0.0-11.0-25.0","","","","false","","","","","","","","","","null","","1720","","0","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","61","667841","0.0-11.0-26.0","","","","false","","","","","","","","","","996.9000000357628","","180.39999997615814","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","62","671855","0.0-11.0-27.0","","","","false","","","","","","","","","","null","","1004.5","","2","0","null","null","arrowup","[0.15,0.85,0.675,0.325]","","",""
"sailing-trial","63","679391","0.0-11.0-28.0","","","","false","","","","","","","","","","710.1999999880791","","494.10000002384186","","3","1","arrowright","1","arrowright","[0.15,0.85,0.675,0.325]","","",""
