"trial_type","trial_index","time_elapsed","internal_node_id","value","metadata","browser_interaction","low_quality","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","island_rt","island_response","boat_rt","boat_response","boat","reward","island_key","island","boat_key","reward_probabilities","responses","num_errors","view_history"
"sailing-trial","29","326612","0.0-9.0-0.0-1.0-1.0","","","","","","false","","","","","","","","705.8000000119209","","393.2000000476837","","2","0","arrowright","1","arrowleft","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","30","329356","0.0-9.0-0.0-1.0-2.0","","","","","","false","","","","","","","","null","","1446.699999988079","","0","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","31","333907","0.0-9.0-0.0-1.0-3.0","","","","","","false","","","","","","","","774.8000000119209","","1129.800000011921","","0","0","arrowleft","0","arrowleft","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","32","336870","0.0-9.0-0.0-1.0-4.0","","","","","","false","","","","","","","","null","","1181.6000000238419","","3","1","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","33","340789","0.0-9.0-0.0-1.0-5.0","","","","","","false","","","","","","","","570.3000000119209","","630.1000000238419","","2","0","arrowright","1","arrowleft","[0.2,0.8,0.2,0.8]","","",""
"sailing-instructions","34","367092","0.0-10.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","35","370939","0.0-11.0-0.0","","","","","","false","","","","","","","","1167","","313.69999998807907","","2","0","arrowright","1","arrowleft","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","36","373994","0.0-11.0-1.0","","","","","","false","","","","","","","","null","","1060.2999999523163","","3","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","37","378090","0.0-11.0-2.0","","","","","","false","","","","","","","","656.7999999523163","","1046.5","","2","0","arrowright","1","arrowleft","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","38","380339","0.0-11.0-3.0","","","","","","false","","","","","","","","null","","972.8000000119209","","2","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","39","383737","0.0-11.0-4.0","","","","","","false","","","","","","","","629.1999999880791","","25.899999976158142","","3","1","arrowright","1","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","40","386307","0.0-11.0-5.0","","","","","","false","","","","","","","","null","","1262.699999988079","","1","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","41","389486","0.0-11.0-6.0","","","","","","false","","","","","","","","487.39999997615814","","253.5","","0","0","arrowleft","0","arrowleft","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","42","391817","0.0-11.0-7.0","","","","","","false","","","","","","","","null","","1003","","2","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","43","395995","0.0-11.0-8.0","","","","","","false","","","","","","","","480.89999997615814","","372.9000000357628","","3","1","arrowright","1","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","44","398257","0.0-11.0-9.0","","","","","","false","","","","","","","","null","","1213.699999988079","","2","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","45","401721","0.0-11.0-10.0","","","","","","false","","","","","","","","479.60000002384186","","340.10000002384186","","1","1","arrowleft","0","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","46","404153","0.0-11.0-11.0","","","","","","false","","","","","","","","null","","1078.5","","2","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","47","407587","0.0-11.0-12.0","","","","","","false","","","","","","","","486.5","","336.30000001192093","","3","1","arrowright","1","arrowright","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","48","410837","0.0-11.0-13.0","","","","","","false","","","","","","","","null","","1044.5","","1","1","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","49","414171","0.0-11.0-14.0","","","","","","false","","","","","","","","538.6000000238419","","130.5","","0","1","arrowleft","0","arrowleft","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","50","416497","0.0-11.0-15.0","","","","","","false","","","","","","","","null","","1068.8999999761581","","2","0","null","null","arrowup","[0.325,0.675,0.15,0.85]","","",""
"sailing-trial","51","419226","0.0-11.0-16.0","","","","","","false","","","","","","","","597.9000000357628","","110.30000001192093","","3","0","arrowright","1","arrowright","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","52","421988","0.0-11.0-17.0","","","","","","false","","","","","","","","null","","1005.7000000476837","","0","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","53","425464","0.0-11.0-18.0","","","","","","false","","","","","","","","875.5","","295.2000000476837","","3","0","arrowright","1","arrowright","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","54","427904","0.0-11.0-19.0","","","","","","false","","","","","","","","null","","813.8000000119209","","0","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","55","431153","0.0-11.0-20.0","","","","","","false","","","","","","","","446.5999999642372","","236.5","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","56","433337","0.0-11.0-21.0","","","","","","false","","","","","","","","null","","1158.9000000357628","","1","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","57","436034","0.0-11.0-22.0","","","","","","false","","","","","","","","486.30000001192093","","10.300000011920929","","1","0","arrowleft","0","arrowright","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","58","438687","0.0-11.0-23.0","","","","","","false","","","","","","","","null","","893.7000000476837","","0","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","59","441969","0.0-11.0-24.0","","","","","","false","","","","","","","","481.10000002384186","","117.70000004768372","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","60","444552","0.0-11.0-25.0","","","","","","false","","","","","","","","null","","1037.800000011921","","0","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","61","448086","0.0-11.0-26.0","","","","","","false","","","","","","","","415.60000002384186","","516.8000000119209","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","62","451202","0.0-11.0-27.0","","","","","","false","","","","","","","","null","","993.6000000238419","","3","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","63","454436","0.0-11.0-28.0","","","","","","false","","","","","","","","581.1999999880791","","124.09999996423721","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","64","457003","0.0-11.0-29.0","","","","","","false","","","","","","","","null","","882.5999999642372","","2","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","65","460218","0.0-11.0-30.0","","","","","","false","","","","","","","","373","","134.19999998807907","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","66","462201","0.0-11.0-31.0","","","","","","false","","","","","","","","null","","853.1999999880791","","1","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","67","465501","0.0-11.0-32.0","","","","","","false","","","","","","","","566.5","","126.10000002384186","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","68","467474","0.0-11.0-33.0","","","","","","false","","","","","","","","null","","850.2999999523163","","2","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","69","470584","0.0-11.0-34.0","","","","","","false","","","","","","","","405.5","","169.5","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","70","472258","0.0-11.0-35.0","","","","","","false","","","","","","","","null","","599.9000000357628","","3","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","71","475499","0.0-11.0-36.0","","","","","","false","","","","","","","","549.8999999761581","","84.30000001192093","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","72","477484","0.0-11.0-37.0","","","","","","false","","","","","","","","null","","422.39999997615814","","0","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","73","481134","0.0-11.0-38.0","","","","","","false","","","","","","","","796.0999999642372","","186.30000001192093","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","74","483107","0.0-11.0-39.0","","","","","","false","","","","","","","","null","","914.0999999642372","","1","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","75","486182","0.0-11.0-40.0","","","","","","false","","","","","","","","332.69999998807907","","20","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","76","487954","0.0-11.0-41.0","","","","","","false","","","","","","","","null","","712.9000000357628","","1","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","77","491652","0.0-11.0-42.0","","","","","","false","","","","","","","","438","","380.89999997615814","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","78","493817","0.0-11.0-43.0","","","","","","false","","","","","","","","null","","620.1999999880791","","3","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","79","496850","0.0-11.0-44.0","","","","","","false","","","","","","","","423.89999997615814","","83.80000001192093","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","80","499868","0.0-11.0-45.0","","","","","","false","","","","","","","","null","","1421.5","","0","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","81","503815","0.0-11.0-46.0","","","","","","false","","","","","","","","227.80000001192093","","954.7000000476837","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","82","506699","0.0-11.0-47.0","","","","","","false","","","","","","","","null","","943.8000000119209","","2","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","83","510466","0.0-11.0-48.0","","","","","","false","","","","","","","","589.6000000238419","","459.39999997615814","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","84","513082","0.0-11.0-49.0","","","","","","false","","","","","","","","null","","1101.800000011921","","0","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","85","516047","0.0-11.0-50.0","","","","","","false","","","","","","","","502","","222.89999997615814","","0","0","arrowleft","0","arrowleft","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","86","518035","0.0-11.0-51.0","","","","","","false","","","","","","","","null","","960.6000000238419","","1","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","87","521232","0.0-11.0-52.0","","","","","","false","","","","","","","","484.9000000357628","","170.89999997615814","","3","1","arrowright","1","arrowright","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","88","523457","0.0-11.0-53.0","","","","","","false","","","","","","","","null","","1015.8000000119209","","3","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","89","527115","0.0-11.0-54.0","","","","","","false","","","","","","","","744.3000000119209","","94.90000003576279","","2","1","arrowright","1","arrowleft","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","90","529682","0.0-11.0-55.0","","","","","","false","","","","","","","","null","","965.1000000238419","","0","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","91","533165","0.0-11.0-56.0","","","","","","false","","","","","","","","568.6000000238419","","205.9000000357628","","2","1","arrowright","1","arrowleft","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","92","535306","0.0-11.0-57.0","","","","","","false","","","","","","","","null","","1035","","1","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","93","538682","0.0-11.0-58.0","","","","","","false","","","","","","","","485.39999997615814","","153.10000002384186","","2","1","arrowright","1","arrowleft","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","94","541154","0.0-11.0-59.0","","","","","","false","","","","","","","","null","","1366.5","","1","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","95","544162","0.0-11.0-60.0","","","","","","false","","","","","","","","862.1000000238419","","95.69999998807907","","2","0","arrowright","1","arrowleft","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","96","546338","0.0-11.0-61.0","","","","","","false","","","","","","","","null","","1062","","2","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","97","549647","0.0-11.0-62.0","","","","","","false","","","","","","","","432.60000002384186","","275","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","98","551970","0.0-11.0-63.0","","","","","","false","","","","","","","","null","","1096.3999999761581","","1","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","99","555263","0.0-11.0-64.0","","","","","","false","","","","","","","","455","","216.60000002384186","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","100","557345","0.0-11.0-65.0","","","","","","false","","","","","","","","null","","1042.5","","3","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","101","559897","0.0-11.0-66.0","","","","","","false","","","","","","","","375.10000002384186","","108.10000002384186","","0","0","arrowleft","0","arrowleft","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","102","561906","0.0-11.0-67.0","","","","","","false","","","","","","","","null","","942.2999999523163","","1","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","103","565834","0.0-11.0-68.0","","","","","","false","","","","","","","","1085.6000000238419","","665.5","","3","0","arrowright","1","arrowright","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","104","567705","0.0-11.0-69.0","","","","","","false","","","","","","","","null","","861.7999999523163","","3","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","105","571429","0.0-11.0-70.0","","","","","","false","","","","","","","","926.1000000238419","","224.39999997615814","","2","1","arrowright","1","arrowleft","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","106","573474","0.0-11.0-71.0","","","","","","false","","","","","","","","null","","866.3999999761581","","1","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","107","576912","0.0-11.0-72.0","","","","","","false","","","","","","","","831.4000000357628","","52.69999998807907","","2","1","arrowright","1","arrowleft","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","108","579739","0.0-11.0-73.0","","","","","","false","","","","","","","","null","","1335","","2","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","109","583395","0.0-11.0-74.0","","","","","","false","","","","","","","","595.5","","364.4000000357628","","1","1","arrowleft","0","arrowright","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","110","585594","0.0-11.0-75.0","","","","","","false","","","","","","","","null","","988.1999999880791","","1","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","111","588945","0.0-11.0-76.0","","","","","","false","","","","","","","","509.60000002384186","","180.69999998807907","","2","1","arrowright","1","arrowleft","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","112","591562","0.0-11.0-77.0","","","","","","false","","","","","","","","null","","910.5","","0","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","113","594544","0.0-11.0-78.0","","","","","","false","","","","","","","","212.19999998807907","","203","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","114","596994","0.0-11.0-79.0","","","","","","false","","","","","","","","null","","863.7000000476837","","0","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","115","600361","0.0-11.0-80.0","","","","","","false","","","","","","","","589.3000000119209","","123","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","116","602690","0.0-11.0-81.0","","","","","","false","","","","","","","","null","","1214.0999999642372","","0","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","117","606610","0.0-11.0-82.0","","","","","","false","","","","","","","","492.89999997615814","","755.5","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","118","609061","0.0-11.0-83.0","","","","","","false","","","","","","","","null","","884.6999999880791","","0","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","119","611978","0.0-11.0-84.0","","","","","","false","","","","","","","","337.10000002384186","","4.300000011920929","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","120","614493","0.0-11.0-85.0","","","","","","false","","","","","","","","null","","956.5","","2","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","121","617417","0.0-11.0-86.0","","","","","","false","","","","","","","","793.7000000476837","","15.599999964237213","","0","0","arrowleft","0","arrowleft","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","122","619809","0.0-11.0-87.0","","","","","","false","","","","","","","","null","","829.9000000357628","","0","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","123","623228","0.0-11.0-88.0","","","","","","false","","","","","","","","453.5","","313.4000000357628","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","124","625289","0.0-11.0-89.0","","","","","","false","","","","","","","","null","","1003.1999999880791","","3","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","125","628442","0.0-11.0-90.0","","","","","","false","","","","","","","","568.1999999880791","","9.900000035762787","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","126","631159","0.0-11.0-91.0","","","","","","false","","","","","","","","null","","1076.7000000476837","","2","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","127","634265","0.0-11.0-92.0","","","","","","false","","","","","","","","664.3000000119209","","186.39999997615814","","0","0","arrowleft","0","arrowleft","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","128","636337","0.0-11.0-93.0","","","","","","false","","","","","","","","null","","965.8000000119209","","3","0","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","129","639202","0.0-11.0-94.0","","","","","","false","","","","","","","","567.7999999523163","","88.60000002384186","","0","0","arrowleft","0","arrowleft","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","130","641858","0.0-11.0-95.0","","","","","","false","","","","","","","","null","","1005.2999999523163","","0","1","null","null","arrowup","[0.675,0.325,0.85,0.15]","","",""
"sailing-trial","131","645225","0.0-11.0-96.0","","","","","","false","","","","","","","","637.5","","66.69999998807907","","2","1","arrowright","1","arrowleft","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","132","647289","0.0-11.0-97.0","","","","","","false","","","","","","","","null","","805.6999999880791","","0","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","133","650623","0.0-11.0-98.0","","","","","","false","","","","","","","","438.19999998807907","","241.10000002384186","","2","1","arrowright","1","arrowleft","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","134","652993","0.0-11.0-99.0","","","","","","false","","","","","","","","null","","1265.5999999642372","","0","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","135","656308","0.0-11.0-100.0","","","","","","false","","","","","","","","533.3999999761581","","96.89999997615814","","2","1","arrowright","1","arrowleft","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","136","658040","0.0-11.0-101.0","","","","","","false","","","","","","","","null","","586.8000000119209","","0","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","137","661273","0.0-11.0-102.0","","","","","","false","","","","","","","","470.5","","209.69999998807907","","2","1","arrowright","1","arrowleft","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","138","662809","0.0-11.0-103.0","","","","","","false","","","","","","","","null","","263.5","","0","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","139","665770","0.0-11.0-104.0","","","","","","false","","","","","","","","333.60000002384186","","175.89999997615814","","0","0","arrowleft","0","arrowleft","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","140","668089","0.0-11.0-105.0","","","","","","false","","","","","","","","null","","1059.7999999523163","","3","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","141","671001","0.0-11.0-106.0","","","","","","false","","","","","","","","501.5","","238.79999995231628","","2","0","arrowright","1","arrowleft","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","142","672953","0.0-11.0-107.0","","","","","","false","","","","","","","","null","","940.8000000119209","","2","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","143","676391","0.0-11.0-108.0","","","","","","false","","","","","","","","566.1999999880791","","202.60000002384186","","1","1","arrowleft","0","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","144","679136","0.0-11.0-109.0","","","","","","false","","","","","","","","null","","1551.5","","1","0","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","145","682050","0.0-11.0-110.0","","","","","","false","","","","","","","","615.4000000357628","","24.399999976158142","","3","0","arrowright","1","arrowright","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","146","684706","0.0-11.0-111.0","","","","","","false","","","","","","","","null","","1019.9000000357628","","1","1","null","null","arrowup","[0.15,0.85,0.325,0.675]","","",""
"sailing-trial","147","687657","0.0-11.0-112.0","","","","","","false","","","","","","","","652.6999999880791","","145.10000002384186","","1","0","arrowleft","0","arrowright","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","148","690307","0.0-11.0-113.0","","","","","","false","","","","","","","","null","","1037.300000011921","","2","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","149","694188","0.0-11.0-114.0","","","","","","false","","","","","","","","1019.8000000119209","","162.0999999642372","","2","1","arrowright","1","arrowleft","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","150","696744","0.0-11.0-115.0","","","","","","false","","","","","","","","null","","1282.3999999761581","","1","0","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","151","700155","0.0-11.0-116.0","","","","","","false","","","","","","","","614","","209.5","","2","1","arrowright","1","arrowleft","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","152","702538","0.0-11.0-117.0","","","","","","false","","","","","","","","null","","803.2000000476837","","0","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","153","705356","0.0-11.0-118.0","","","","","","false","","","","","","","","164.69999998807907","","59.09999996423721","","2","1","arrowright","1","arrowleft","[0.85,0.15,0.675,0.325]","","",""
"sailing-trial","154","707905","0.0-11.0-119.0","","","","","","false","","","","","","","","null","","882.1999999880791","","3","1","null","null","arrowup","[0.85,0.15,0.675,0.325]","","",""
