"trial_type","trial_index","time_elapsed","internal_node_id","value","metadata","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","low_quality","rt","stimulus","response","button_pressed","island_rt","island_response","boat_rt","boat_response","boat","reward","island_key","island","boat_key","reward_probabilities","responses","num_errors","view_history"
"pavlovia","0","6","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"call-function","1","6","0.0-1.0","","{""task_version"":""sailing_part1_v1"",""task_condition"":""good"",""boats"":[""B"",""C"",""A"",""D""],""boats_demo"":[""F"",""G"",""H"",""E""],""islands"":[""A"",""B""],""subject_id"":""14715"",""age"":""21"",""gender"":""Other""}","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","868","0.0-2.0","","","true","false","[]","[]","[]","[{""event"":""fullscreenenter"",""trial"":3,""time"":2598}]","false","","","","","","","","","","","","","","","","",""
"fullscreen","3","3538","0.0-3.0","","","true","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","4","4489","0.0-4.0-0.0","","","","","","","","","","864","audio/beep_loop.wav"," ","","","","","","","","","","","","","",""
"audio-test","5","5986","0.0-4.0-1.0","","","","","","","","","","null","audio/turtle.mp3","","3","","","","","","","","","","","","",""
"audio-test","6","8211","0.0-4.0-2.0","","","","","","","","","","null","audio/shark.mp3","","2","","","","","","","","","","","","",""
"sailing-instructions","7","37277","0.0-5.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","8","40465","0.0-5.0-0.0-1.0-0.0","","","","false","","","","","","","","","","1991.1000000238419","","null","","null","null","arrowleft","0","null","null","","",""
"sailing-trial","9","42551","0.0-5.0-0.0-1.0-1.0","","","","false","","","","","","","","","","901.6999999880791","","null","","null","null","arrowright","1","null","null","","",""
"sailing-trial","10","45311","0.0-5.0-0.0-1.0-2.0","","","","false","","","","","","","","","","1549.8999999761581","","null","","null","null","arrowright","1","null","null","","",""
"sailing-instructions","11","86088","0.0-5.0-0.0-2.0","","","","","","","","","","","","","","null","null","null","null","0","null","","","","","","",""
"sailing-trial","12","90579","0.0-5.0-0.0-3.0-0.0","","","","false","","","","","","","","","","null","","1231.5999999642372","","2","1","null","null","arrowleft","[1,1,1,1]","","",""
"sailing-trial","13","94312","0.0-5.0-0.0-3.0-1.0","","","","false","","","","","","","","","","null","","884","","3","1","null","null","arrowright","[1,1,1,1]","","",""
"sailing-trial","14","97614","0.0-5.0-0.0-3.0-2.0","","","","false","","","","","","","","","","null","","544.6999999880791","","2","0","null","null","arrowleft","[0,0,0,0]","","",""
"sailing-instructions","15","104863","0.0-5.0-0.0-4.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-comprehension","16","121540","0.0-5.0-0.0-5.0","","","","","","","","","","12154.199999988079","","","","","","","","","","","","","","[""true"",""false"",""false"",""true""]","1",""
"sailing-instructions","17","149300","0.0-5.0-0.1-0.1","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","18","151703","0.0-5.0-0.1-1.1-0.1","","","","false","","","","","","","","","","1212","","null","","null","null","arrowleft","0","null","null","","",""
"sailing-trial","19","153692","0.0-5.0-0.1-1.1-1.1","","","","false","","","","","","","","","","780.9000000357628","","null","","null","null","arrowright","1","null","null","","",""
"sailing-trial","20","155367","0.0-5.0-0.1-1.1-2.1","","","","false","","","","[{""event"":""fullscreenenter"",""trial"":3,""time"":2598},{""event"":""blur"",""trial"":21,""time"":181239},{""event"":""focus"",""trial"":21,""time"":182785}]","false","","","","","476.60000002384186","","null","","null","null","arrowright","1","null","null","","",""
"sailing-instructions","21","198531","0.0-5.0-0.1-2.1","","","","","","","","","","","","","","null","null","null","null","0","null","","","","","","",""
"sailing-trial","22","201808","0.0-5.0-0.1-3.1-0.1","","","","false","","","","","","","","","","null","","772.6999999880791","","2","1","null","null","arrowleft","[1,1,1,1]","","",""
"sailing-trial","23","204342","0.0-5.0-0.1-3.1-1.1","","","","false","","","","","","","","","","null","","252.89999997615814","","3","1","null","null","arrowright","[1,1,1,1]","","",""
"sailing-trial","24","206303","0.0-5.0-0.1-3.1-2.1","","","","false","","","","","","","","","","null","","116.59999996423721","","3","0","null","null","arrowright","[0,0,0,0]","","",""
"sailing-instructions","25","213535","0.0-5.0-0.1-4.1","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-comprehension","26","221766","0.0-5.0-0.1-5.1","","","","","","","","","","6598.600000023842","","","","","","","","","","","","","","[""true"",""true"",""false"",""true""]","0",""
"sailing-instructions","27","280174","0.0-6.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-comprehension","28","289609","0.0-6.0-0.0-1.0","","","","","","","","","","8667.800000011921","","","","","","","","","","","","","","[""true"",""false"",""true""]","0",""
"sailing-instructions","29","303517","0.0-7.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","30","308160","0.0-7.0-0.0-1.0-0.0","","","","false","","","","","","","","","","null","","2467.599999964237","","0","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","31","312037","0.0-7.0-0.0-1.0-1.0","","","","false","","","","","","","","","","null","","1142.699999988079","","1","1","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","32","315120","0.0-7.0-0.0-1.0-2.0","","","","false","","","","","","","","","","null","","1171.1000000238419","","2","1","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
