"trial_type","trial_index","time_elapsed","internal_node_id","value","metadata","success","timeout","failed_images","failed_audio","failed_video","browser_interaction","low_quality","rt","stimulus","response","button_pressed","island_rt","island_response","boat_rt","boat_response","boat","reward","island_key","island","boat_key","reward_probabilities","responses","num_errors","view_history"
"pavlovia","0","7","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"call-function","1","8","0.0-1.0","","{""task_version"":""sailing_part1_v1"",""task_condition"":""good"",""boats"":[""D"",""A"",""B"",""C""],""boats_demo"":[""H"",""F"",""E"",""G""],""islands"":[""B"",""A""],""subject_id"":""14594"",""age"":""12"",""gender"":""Female""}","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","12971","0.0-2.0","","","true","false","[]","[]","[]","[{""event"":""fullscreenenter"",""trial"":3,""time"":16550}]","false","","","","","","","","","","","","","","","","",""
"fullscreen","3","17531","0.0-3.0","","","true","","","","","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","4","19589","0.0-4.0-0.0","","","","","","","","","","1440","audio/beep_loop.wav"," ","","","","","","","","","","","","","",""
"audio-test","5","26389","0.0-4.0-1.0","","","","","","","","","","null","audio/turtle.mp3","","3","","","","","","","","","","","","",""
"audio-test","6","29819","0.0-4.0-2.0","","","","","","","","","","null","audio/shark.mp3","","2","","","","","","","","","","","","",""
"sailing-instructions","7","60419","0.0-5.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","8","66389","0.0-5.0-0.0-1.0-0.0","","","","false","","","","","","","","","","4708.399999856949","","null","","null","null","arrowleft","0","null","null","","",""
"sailing-trial","9","68553","0.0-5.0-0.0-1.0-1.0","","","","false","","","","","","","","","","1033.8999998569489","","null","","null","null","arrowright","1","null","null","","",""
"sailing-trial","10","71825","0.0-5.0-0.0-1.0-2.0","","","","false","","","","","","","","","","2143.7999999523163","","null","","null","null","arrowright","1","null","null","","",""
"sailing-instructions","11","112548","0.0-5.0-0.0-2.0","","","","","","","","","","","","","","null","null","null","null","0","null","","","","","","",""
"sailing-trial","12","117656","0.0-5.0-0.0-3.0-0.0","","","","false","","","","","","","","","","null","","1880.2999999523163","","2","1","null","null","arrowleft","[1,1,1,1]","","",""
"sailing-trial","13","121525","0.0-5.0-0.0-3.0-1.0","","","","false","","","","","","","","","","null","","790.5999999046326","","3","1","null","null","arrowright","[1,1,1,1]","","",""
"sailing-trial","14","125702","0.0-5.0-0.0-3.0-2.0","","","","false","","","","","","","","","","null","","1116.5","","3","0","null","null","arrowright","[0,0,0,0]","","",""
"sailing-instructions","15","132995","0.0-5.0-0.0-4.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-comprehension","16","150013","0.0-5.0-0.0-5.0","","","","","","","","","","14280.700000047684","","","","","","","","","","","","","","[""true"",""true"",""false"",""true""]","0",""
"sailing-instructions","17","213291","0.0-6.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-comprehension","18","231361","0.0-6.0-0.0-1.0","","","","","","","","","","16610.099999904633","","","","","","","","","","","","","","[""true"",""false"",""true""]","0",""
"sailing-instructions","19","245324","0.0-7.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","20","250471","0.0-7.0-0.0-1.0-0.0","","","","false","","","","","","","","","","null","","2674.4000000953674","","0","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","21","255677","0.0-7.0-0.0-1.0-1.0","","","","false","","","","","","","","","","null","","2495.399999856949","","1","1","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","22","259703","0.0-7.0-0.0-1.0-2.0","","","","false","","","","","","","","","","null","","2047.2000000476837","","2","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","23","263315","0.0-7.0-0.0-1.0-3.0","","","","false","","","","","","","","","","null","","962.6000001430511","","3","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-comprehension","24","270951","0.0-7.0-0.0-2.0","","","","","","","","","","6141.599999904633","","","","","","","","","","","","","","[""false""]","0",""
"sailing-instructions","25","281410","0.0-8.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-comprehension","26","286432","0.0-8.0-0.0-1.0","","","","","","","","","","3967.699999809265","","","","","","","","","","","","","","[""true""]","0",""
"sailing-instructions","27","312296","0.0-9.0-0.0-0.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","28","319278","0.0-9.0-0.0-1.0-0.0","","","","false","","","","","","","","","","1518.7999999523163","","909.0999999046326","","0","0","arrowleft","0","arrowleft","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","29","325556","0.0-9.0-0.0-1.0-1.0","","","","false","","","","","","","","","","2043.7999999523163","","430.7000000476837","","1","1","arrowleft","0","arrowright","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","30","329883","0.0-9.0-0.0-1.0-2.0","","","","false","","","","","","","","","","null","","2112.7999999523163","","0","0","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","31","333863","0.0-9.0-0.0-1.0-3.0","","","","false","","","","","","","","","","917.7999999523163","","109.09999990463257","","2","0","arrowright","1","arrowleft","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","32","338022","0.0-9.0-0.0-1.0-4.0","","","","false","","","","","","","","","","null","","1860.7000000476837","","3","1","null","null","arrowup","[0.2,0.8,0.2,0.8]","","",""
"sailing-trial","33","341314","0.0-9.0-0.0-1.0-5.0","","","","false","","","","","","","","","","580.5","","347.69999980926514","","3","0","arrowright","1","arrowright","[0.2,0.8,0.2,0.8]","","",""
"sailing-instructions","34","367743","0.0-10.0","","","","","","","","","","","","","","null","null","null","null","null","null","","","","","","",""
"sailing-trial","35","375139","0.0-11.0-0.0","","","","false","","","","","","","","","","3151.600000143051","","709.2999999523163","","2","0","arrowright","1","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","36","379947","0.0-11.0-1.0","","","","false","","","","","","","","","","null","","1830.4000000953674","","1","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","37","384487","0.0-11.0-2.0","","","","false","","","","","","","","","","639.3999998569489","","453.2000000476837","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","38","387833","0.0-11.0-3.0","","","","false","","","","","","","","","","null","","1566.0999999046326","","1","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","39","391301","0.0-11.0-4.0","","","","false","","","","","","","","","","658.7999999523163","","15.5","","0","0","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","40","395007","0.0-11.0-5.0","","","","false","","","","","","","","","","null","","1695.7999999523163","","0","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","41","399234","0.0-11.0-6.0","","","","false","","","","","","","","","","850.0999999046326","","471.2999999523163","","1","0","arrowleft","0","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","42","402080","0.0-11.0-7.0","","","","false","","","","","","","","","","null","","1490.1000001430511","","1","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","43","405776","0.0-11.0-8.0","","","","false","","","","","","","","","","665","","116.10000014305115","","2","0","arrowright","1","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","44","408341","0.0-11.0-9.0","","","","false","","","","","","","","","","null","","1249.2000000476837","","1","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","45","412897","0.0-11.0-10.0","","","","false","","","","","","","","","","635.5","","244.90000009536743","","3","0","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","46","416480","0.0-11.0-11.0","","","","false","","","","","","","","","","null","","1401.7000000476837","","3","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","47","419879","0.0-11.0-12.0","","","","false","","","","","","","","","","380.2000000476837","","53.89999985694885","","0","1","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","48","423369","0.0-11.0-13.0","","","","false","","","","","","","","","","null","","1385.5","","3","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","49","427617","0.0-11.0-14.0","","","","false","","","","","","","","","","499.80000019073486","","336.59999990463257","","0","0","arrowleft","0","arrowleft","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","50","430806","0.0-11.0-15.0","","","","false","","","","","","","","","","null","","1248.5","","3","1","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","51","434403","0.0-11.0-16.0","","","","false","","","","","","","","","","447.40000009536743","","63.700000047683716","","3","1","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","52","437154","0.0-11.0-17.0","","","","false","","","","","","","","","","null","","1159.7000000476837","","3","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","53","441113","0.0-11.0-18.0","","","","false","","","","","","","","","","719.7000000476837","","264.5","","3","1","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","54","445856","0.0-11.0-19.0","","","","false","","","","","","","","","","null","","2147.5","","0","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","55","450338","0.0-11.0-20.0","","","","false","","","","","","","","","","1188.9000000953674","","497","","3","1","arrowright","1","arrowright","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","56","453049","0.0-11.0-21.0","","","","false","","","","","","","","","","null","","1406.0999999046326","","0","0","null","null","arrowup","[0.675,0.325,0.15,0.85]","","",""
"sailing-trial","57","457894","0.0-11.0-22.0","","","","false","","","","","","","","","","591.0999999046326","","353.7000000476837","","3","0","arrowright","1","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","58","460993","0.0-11.0-23.0","","","","false","","","","","","","","","","null","","1178","","2","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","59","465499","0.0-11.0-24.0","","","","false","","","","","","","","","","894.8999998569489","","372.59999990463257","","1","0","arrowleft","0","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","60","468083","0.0-11.0-25.0","","","","false","","","","","","","","","","null","","1327.3000001907349","","3","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","61","471298","0.0-11.0-26.0","","","","false","","","","","","","","","","464.69999980926514","","95.5","","2","0","arrowright","1","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","62","473935","0.0-11.0-27.0","","","","false","","","","","","","","","","null","","1021.5999999046326","","0","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","63","477628","0.0-11.0-28.0","","","","false","","","","","","","","","","88.10000014305115","","549.9000000953674","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","64","480373","0.0-11.0-29.0","","","","false","","","","","","","","","","null","","1369.5999999046326","","3","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","65","485352","0.0-11.0-30.0","","","","false","","","","","","","","","","486.7000000476837","","1316.3999998569489","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","66","488176","0.0-11.0-31.0","","","","false","","","","","","","","","","null","","1115.6000001430511","","1","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","67","491650","0.0-11.0-32.0","","","","false","","","","","","","","","","548.5","","271.19999980926514","","0","1","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","68","494627","0.0-11.0-33.0","","","","false","","","","","","","","","","null","","1352.4000000953674","","0","1","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","69","498261","0.0-11.0-34.0","","","","false","","","","","","","","","","387.40000009536743","","666.5","","0","0","arrowleft","0","arrowleft","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","70","500652","0.0-11.0-35.0","","","","false","","","","","","","","","","null","","1174.3999998569489","","2","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","71","504690","0.0-11.0-36.0","","","","false","","","","","","","","","","794.2000000476837","","514.2000000476837","","1","0","arrowleft","0","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","72","507379","0.0-11.0-37.0","","","","false","","","","","","","","","","null","","1045.2999999523163","","1","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","73","511778","0.0-11.0-38.0","","","","false","","","","","","","","","","682","","527.2000000476837","","3","1","arrowright","1","arrowright","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","74","515637","0.0-11.0-39.0","","","","false","","","","","","","","","","null","","1307.2999999523163","","1","0","null","null","arrowup","[0.85,0.15,0.325,0.675]","","",""
"sailing-trial","75","519088","0.0-11.0-40.0","","","","false","","","","","","","","","","474","","205.5","","3","1","arrowright","1","arrowright","[0.85,0.15,0.325,0.675]","","",""
