,index,subject_id,task_part,rt,timeout,stimulus,environment,score,isCatch,correct,block_condition,block_order,rewardMap,trial_num,ground_truth,age,subject_condition,rest,response0,response1,is_optimal_first,is_optimal_second,categorical_age,trial_bin
0,116,7787,value training,"[1087.3000000715256,387.5]",False,./assets/img/canyon/memory/22.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",1,,20.35,8,rest,ArrowUp,ArrowLeft,True,True,Adults,0
1,118,7787,value training,"[375.2000000476837,367.7999999523163]",False,./assets/img/canyon/memory/9.jpg,canyon,10.0,False,False,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",2,,20.35,8,rest,ArrowUp,ArrowRight,True,True,Adults,0
3,122,7787,value training,"[600.7000000476837,472.7999999523163]",False,./assets/img/canyon/memory/5.jpg,canyon,5.0,False,False,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",3,,20.35,8,rest,ArrowDown,ArrowLeft,False,False,Adults,0
4,124,7787,value training,"[376.7999999523163,555.7999999523163]",False,./assets/img/canyon/memory/41.jpg,canyon,17.0,False,False,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",4,,20.35,8,rest,ArrowDown,ArrowRight,False,False,Adults,0
5,126,7787,value training,"[458.60000002384186,297.7999999523163]",False,./assets/img/canyon/memory/34.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",5,,20.35,8,rest,ArrowUp,ArrowLeft,True,True,Adults,0
6,128,7787,value training,"[420.7999999523163,601.6000000238419]",False,./assets/img/canyon/memory/20.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",6,,20.35,8,rest,ArrowUp,ArrowLeft,True,True,Adults,5
7,130,7787,value training,"[403.89999997615814,481.7999999523163]",False,./assets/img/canyon/memory/34.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",7,,20.35,8,rest,ArrowUp,ArrowLeft,True,True,Adults,5
8,132,7787,value training,"[457.39999997615814,347.60000002384186]",False,./assets/img/canyon/memory/8.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",8,,20.35,8,rest,ArrowUp,ArrowLeft,True,True,Adults,5
9,134,7787,value training,"[405.7000000476837,362.7000000476837]",False,./assets/img/canyon/memory/1.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",9,,20.35,8,rest,ArrowUp,ArrowLeft,True,True,Adults,5
10,136,7787,value training,"[456.7999999523163,351.39999997615814]",False,./assets/img/canyon/memory/36.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",10,,20.35,8,rest,ArrowUp,ArrowLeft,True,True,Adults,5
11,138,7787,value training,"[438.8000000715256,310.10000002384186]",False,./assets/img/canyon/memory/14.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",11,,20.35,8,rest,ArrowUp,ArrowLeft,True,True,Adults,10
12,140,7787,value training,"[595.2999999523163,349]",False,./assets/img/canyon/memory/41.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",12,,20.35,8,rest,ArrowUp,ArrowLeft,True,True,Adults,10
13,142,7787,value training,"[413,293.2000000476837]",False,./assets/img/canyon/memory/4.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",13,,20.35,8,rest,ArrowUp,ArrowLeft,True,True,Adults,10
14,144,7787,value training,"[396.7999999523163,289.5]",False,./assets/img/canyon/memory/20.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",14,,20.35,8,rest,ArrowUp,ArrowLeft,True,True,Adults,10
15,146,7787,value training,"[392.89999997615814,472.10000002384186]",False,./assets/img/canyon/memory/38.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",15,,20.35,8,rest,ArrowUp,ArrowLeft,True,True,Adults,10
17,150,7787,value training,"[395.10000002384186,326.6999999284744]",False,./assets/img/canyon/memory/36.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",16,,20.35,8,rest,ArrowUp,ArrowLeft,True,True,Adults,15
18,152,7787,value training,"[424.7999999523163,328]",False,./assets/img/canyon/memory/30.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",17,,20.35,8,rest,ArrowUp,ArrowLeft,True,True,Adults,15
19,154,7787,value training,"[392.59999990463257,320.5]",False,./assets/img/canyon/memory/26.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",18,,20.35,8,rest,ArrowUp,ArrowLeft,True,True,Adults,15
20,156,7787,value training,"[385.60000002384186,411.3000000715256]",False,./assets/img/canyon/memory/21.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",19,,20.35,8,rest,ArrowUp,ArrowLeft,True,True,Adults,15
21,158,7787,value training,"[424.2000000476837,293.7999999523163]",False,./assets/img/canyon/memory/17.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",20,,20.35,8,rest,ArrowUp,ArrowLeft,True,True,Adults,15
22,160,7787,value training,"[469.59999990463257,346.5]",False,./assets/img/canyon/memory/9.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",21,,20.35,8,rest,ArrowUp,ArrowLeft,True,True,Adults,20
23,162,7787,value training,"[456.7999999523163,365.5]",False,./assets/img/canyon/memory/28.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",22,,20.35,8,rest,ArrowUp,ArrowLeft,True,True,Adults,20
24,164,7787,value training,"[427.1999999284744,335.40000009536743]",False,./assets/img/canyon/memory/18.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",23,,20.35,8,rest,ArrowUp,ArrowLeft,True,True,Adults,20
25,166,7787,value training,"[420.7000000476837,312.10000002384186]",False,./assets/img/canyon/memory/12.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",24,,20.35,8,rest,ArrowUp,ArrowLeft,True,True,Adults,20
26,168,7787,value training,"[454.5,339.5]",False,./assets/img/canyon/memory/16.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",25,,20.35,8,rest,ArrowUp,ArrowLeft,True,True,Adults,20
27,170,7787,value training,"[543.8000000715256,895.3999999761581]",False,./assets/img/canyon/memory/22.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",26,,20.35,8,rest,ArrowUp,ArrowLeft,True,True,Adults,25
28,172,7787,value training,"[435.2999999523163,564.3000000715256]",False,./assets/img/canyon/memory/1.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",27,,20.35,8,rest,ArrowUp,ArrowLeft,True,True,Adults,25
29,174,7787,value training,"[384,1065.3999999761581]",False,./assets/img/canyon/memory/16.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",28,,20.35,8,rest,ArrowUp,ArrowLeft,True,True,Adults,25
30,176,7787,value training,"[394.6999999284744,378.39999997615814]",False,./assets/img/canyon/memory/6.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",29,,20.35,8,rest,ArrowUp,ArrowLeft,True,True,Adults,25
31,178,7787,value training,"[398.5,484.10000002384186]",False,./assets/img/canyon/memory/8.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",30,,20.35,8,rest,ArrowUp,ArrowLeft,True,True,Adults,25
32,180,7787,value training,"[367.89999997615814,359.8000000715256]",False,./assets/img/canyon/memory/18.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",31,,20.35,8,rest,ArrowUp,ArrowLeft,True,True,Adults,30
33,182,7787,value training,"[401.10000002384186,472.39999997615814]",False,./assets/img/canyon/memory/5.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",32,,20.35,8,rest,ArrowUp,ArrowLeft,True,True,Adults,30
34,184,7787,value training,"[396.60000002384186,393.10000002384186]",False,./assets/img/canyon/memory/17.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",33,,20.35,8,rest,ArrowUp,ArrowLeft,True,True,Adults,30
35,186,7787,value training,"[424.10000002384186,340.39999997615814]",False,./assets/img/canyon/memory/28.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",34,,20.35,8,rest,ArrowUp,ArrowLeft,True,True,Adults,30
37,190,7787,value training,"[497.7999999523163,353.10000002384186]",False,./assets/img/canyon/memory/12.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",35,,20.35,8,rest,ArrowUp,ArrowLeft,True,True,Adults,30
38,192,7787,value training,"[451,635.0999999046326]",False,./assets/img/canyon/memory/4.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",36,,20.35,8,rest,ArrowUp,ArrowLeft,True,True,Adults,35
43,202,7787,value training,"[905.8999999761581,512.6000000238419]",False,./assets/img/canyon/memory/21.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",37,,20.35,8,rest,ArrowUp,ArrowLeft,True,True,Adults,35
44,204,7787,value training,"[426.10000002384186,497.7000000476837]",False,./assets/img/canyon/memory/38.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",38,,20.35,8,rest,ArrowUp,ArrowLeft,True,True,Adults,35
45,206,7787,value training,"[405.5,411.6999999284744]",False,./assets/img/canyon/memory/6.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",39,,20.35,8,rest,ArrowUp,ArrowLeft,True,True,Adults,35
47,210,7787,value training,"[421.2999999523163,700.4000000953674]",False,./assets/img/canyon/memory/26.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",40,,20.35,8,rest,ArrowUp,ArrowLeft,True,True,Adults,35
48,212,7787,value training,"[594.7999999523163,826.7999999523163]",False,./assets/img/canyon/memory/14.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",41,,20.35,8,rest,ArrowUp,ArrowLeft,True,True,Adults,40
49,214,7787,value training,"[446.7999999523163,310.90000009536743]",False,./assets/img/canyon/memory/30.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",42,,20.35,8,rest,ArrowUp,ArrowLeft,True,True,Adults,40
80,285,7787,value training,"[951.8999999761581,457.5]",False,./assets/img/ocean/memory/6.jpg,ocean,23.0,False,False,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",1,,20.35,8,rest,ArrowUp,ArrowLeft,False,False,Adults,0
81,287,7787,value training,"[406.3000000715256,357.09999990463257]",False,./assets/img/ocean/memory/14.jpg,ocean,10.0,False,False,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",2,,20.35,8,rest,ArrowUp,ArrowRight,False,False,Adults,0
82,289,7787,value training,"[390.10000002384186,373.6999999284744]",False,./assets/img/ocean/memory/9.jpg,ocean,8.0,False,False,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",3,,20.35,8,rest,ArrowDown,ArrowLeft,True,True,Adults,0
83,291,7787,value training,"[500.39999997615814,348.2000000476837]",False,./assets/img/ocean/memory/21.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",4,,20.35,8,rest,ArrowDown,ArrowRight,True,True,Adults,0
85,295,7787,value training,"[429.39999997615814,315.10000002384186]",False,./assets/img/ocean/memory/36.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",5,,20.35,8,rest,ArrowDown,ArrowRight,True,True,Adults,0
86,297,7787,value training,"[426.7999999523163,676.2000000476837]",False,./assets/img/ocean/memory/5.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",6,,20.35,8,rest,ArrowDown,ArrowRight,True,True,Adults,5
87,299,7787,value training,"[386.59999990463257,397.1999999284744]",False,./assets/img/ocean/memory/38.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",7,,20.35,8,rest,ArrowDown,ArrowRight,True,True,Adults,5
88,301,7787,value training,"[370.39999997615814,397.40000009536743]",False,./assets/img/ocean/memory/17.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",8,,20.35,8,rest,ArrowDown,ArrowRight,True,True,Adults,5
89,303,7787,value training,"[549.1999999284744,365.8000000715256]",False,./assets/img/ocean/memory/20.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",9,,20.35,8,rest,ArrowDown,ArrowRight,True,True,Adults,5
91,307,7787,value training,"[986.7000000476837,310.40000009536743]",False,./assets/img/ocean/memory/20.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",10,,20.35,8,rest,ArrowDown,ArrowRight,True,True,Adults,5
92,309,7787,value training,"[445.5,398.2000000476837]",False,./assets/img/ocean/memory/28.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",11,,20.35,8,rest,ArrowDown,ArrowRight,True,True,Adults,10
94,313,7787,value training,"[620.7000000476837,369.10000002384186]",False,./assets/img/ocean/memory/26.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",12,,20.35,8,rest,ArrowDown,ArrowRight,True,True,Adults,10
95,315,7787,value training,"[568.4000000953674,301.3000000715256]",False,./assets/img/ocean/memory/22.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",13,,20.35,8,rest,ArrowDown,ArrowRight,True,True,Adults,10
96,317,7787,value training,"[516,346.10000002384186]",False,./assets/img/ocean/memory/41.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",14,,20.35,8,rest,ArrowDown,ArrowRight,True,True,Adults,10
97,319,7787,value training,"[493.1999999284744,409.10000002384186]",False,./assets/img/ocean/memory/41.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",15,,20.35,8,rest,ArrowDown,ArrowRight,True,True,Adults,10
98,321,7787,value training,"[568.5999999046326,383.40000009536743]",False,./assets/img/ocean/memory/38.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",16,,20.35,8,rest,ArrowDown,ArrowRight,True,True,Adults,15
101,327,7787,value training,"[607.3999999761581,397.39999997615814]",False,./assets/img/ocean/memory/1.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",17,,20.35,8,rest,ArrowDown,ArrowRight,True,True,Adults,15
102,329,7787,value training,"[516.6999999284744,384.1999999284744]",False,./assets/img/ocean/memory/17.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",18,,20.35,8,rest,ArrowDown,ArrowRight,True,True,Adults,15
103,331,7787,value training,"[441.89999997615814,364.5]",False,./assets/img/ocean/memory/34.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",19,,20.35,8,rest,ArrowDown,ArrowRight,True,True,Adults,15
104,333,7787,value training,"[465.6999999284744,309]",False,./assets/img/ocean/memory/12.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",20,,20.35,8,rest,ArrowDown,ArrowRight,True,True,Adults,15
105,335,7787,value training,"[393.09999990463257,296.40000009536743]",False,./assets/img/ocean/memory/12.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",21,,20.35,8,rest,ArrowDown,ArrowRight,True,True,Adults,20
106,337,7787,value training,"[576.3000000715256,285.39999997615814]",False,./assets/img/ocean/memory/9.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",22,,20.35,8,rest,ArrowDown,ArrowRight,True,True,Adults,20
107,339,7787,value training,"[450.10000002384186,311]",False,./assets/img/ocean/memory/5.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",23,,20.35,8,rest,ArrowDown,ArrowRight,True,True,Adults,20
108,341,7787,value training,"[395.7999999523163,445.10000002384186]",False,./assets/img/ocean/memory/16.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",24,,20.35,8,rest,ArrowDown,ArrowRight,True,True,Adults,20
109,343,7787,value training,"[429.6999999284744,348.5]",False,./assets/img/ocean/memory/6.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",25,,20.35,8,rest,ArrowDown,ArrowRight,True,True,Adults,20
110,345,7787,value training,"[427.7999999523163,315.10000002384186]",False,./assets/img/ocean/memory/18.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",26,,20.35,8,rest,ArrowDown,ArrowRight,True,True,Adults,25
111,347,7787,value training,"[470,313.5]",False,./assets/img/ocean/memory/26.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",27,,20.35,8,rest,ArrowDown,ArrowRight,True,True,Adults,25
112,349,7787,value training,"[432.5,387.7999999523163]",False,./assets/img/ocean/memory/18.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",28,,20.35,8,rest,ArrowDown,ArrowRight,True,True,Adults,25
113,351,7787,value training,"[469.5,296.90000009536743]",False,./assets/img/ocean/memory/36.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",29,,20.35,8,rest,ArrowDown,ArrowRight,True,True,Adults,25
114,353,7787,value training,"[542.6000000238419,359.39999997615814]",False,./assets/img/ocean/memory/21.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",30,,20.35,8,rest,ArrowDown,ArrowRight,True,True,Adults,25
115,355,7787,value training,"[688.4000000953674,323.6999999284744]",False,./assets/img/ocean/memory/14.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",31,,20.35,8,rest,ArrowDown,ArrowRight,True,True,Adults,30
116,357,7787,value training,"[472.5,324.3000000715256]",False,./assets/img/ocean/memory/4.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",32,,20.35,8,rest,ArrowDown,ArrowRight,True,True,Adults,30
117,359,7787,value training,"[478.10000002384186,368.8000000715256]",False,./assets/img/ocean/memory/1.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",33,,20.35,8,rest,ArrowDown,ArrowRight,True,True,Adults,30
118,361,7787,value training,"[468.40000009536743,361.3000000715256]",False,./assets/img/ocean/memory/16.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",34,,20.35,8,rest,ArrowDown,ArrowRight,True,True,Adults,30
