,index,subject_id,task_part,rt,timeout,stimulus,environment,score,isCatch,correct,rewardMap,trial_num,ground_truth,age,subject_condition,rest,response0,response1,is_optimal_first,is_optimal_second,categorical_age,block_order,block_condition
0,471,7787,memory,1891,False,./assets/img/ocean/memory/3.jpg,ocean,10.0,,True,,4,old,20.35,8,rest,definitely_old,,,,Adults,2.0,Control
1,473,7787,memory,1935,False,./assets/img/canyon/memory/3.jpg,canyon,10.0,,True,,5,new,20.35,8,rest,definitely_new,,,,Adults,1.0,Revaluation
2,475,7787,memory,1502,False,./assets/img/ocean/memory/4.jpg,ocean,10.0,,True,,6,old,20.35,8,rest,definitely_old,,,,Adults,2.0,Control
3,477,7787,memory,2086,False,./assets/img/canyon/memory/7.jpg,canyon,10.0,,True,,7,new,20.35,8,rest,maybe_new,,,,Adults,1.0,Revaluation
4,479,7787,memory,1563,False,./assets/img/canyon/memory/11.jpg,canyon,10.0,,True,,8,new,20.35,8,rest,maybe_new,,,,Adults,1.0,Revaluation
5,481,7787,memory,915,False,./assets/img/canyon/memory/29.jpg,canyon,10.0,,True,,9,new,20.35,8,rest,definitely_new,,,,Adults,1.0,Revaluation
6,483,7787,memory,870,False,./assets/img/ocean/memory/32.jpg,ocean,10.0,,True,,10,new,20.35,8,rest,definitely_new,,,,Adults,2.0,Control
7,485,7787,memory,1230,False,./assets/img/ocean/memory/29.jpg,ocean,0.0,,False,,11,old,20.35,8,rest,definitely_new,,,,Adults,2.0,Control
8,487,7787,memory,1138,False,./assets/img/ocean/memory/17.jpg,ocean,10.0,,True,,12,old,20.35,8,rest,definitely_old,,,,Adults,2.0,Control
9,489,7787,memory,1500,False,./assets/img/ocean/memory/33.jpg,ocean,0.0,,False,,13,old,20.35,8,rest,definitely_new,,,,Adults,2.0,Control
10,491,7787,memory,2078,False,./assets/img/ocean/memory/14.jpg,ocean,0.0,,False,,14,new,20.35,8,rest,definitely_old,,,,Adults,2.0,Control
11,493,7787,memory,2265,False,./assets/img/ocean/memory/24.jpg,ocean,10.0,,True,,15,new,20.35,8,rest,maybe_new,,,,Adults,2.0,Control
12,495,7787,memory,1937,False,./assets/img/ocean/memory/37.jpg,ocean,0.0,,False,,16,new,20.35,8,rest,definitely_old,,,,Adults,2.0,Control
13,497,7787,memory,1406,False,./assets/img/canyon/memory/15.jpg,canyon,0.0,,False,,17,new,20.35,8,rest,definitely_old,,,,Adults,1.0,Revaluation
14,499,7787,memory,1114,False,./assets/img/ocean/memory/38.jpg,ocean,0.0,,False,,18,new,20.35,8,rest,definitely_old,,,,Adults,2.0,Control
15,501,7787,memory,1063,False,./assets/img/ocean/memory/23.jpg,ocean,10.0,,True,,19,old,20.35,8,rest,maybe_old,,,,Adults,2.0,Control
16,503,7787,memory,1155,False,./assets/img/canyon/memory/5.jpg,canyon,10.0,,True,,20,old,20.35,8,rest,maybe_old,,,,Adults,1.0,Revaluation
17,505,7787,memory,1182,False,./assets/img/canyon/memory/26.jpg,canyon,10.0,,True,,21,old,20.35,8,rest,maybe_old,,,,Adults,1.0,Revaluation
18,507,7787,memory,925,False,./assets/img/canyon/memory/17.jpg,canyon,10.0,,True,,22,old,20.35,8,rest,maybe_old,,,,Adults,1.0,Revaluation
19,509,7787,memory,1066,False,./assets/img/ocean/memory/2.jpg,ocean,0.0,,False,,23,new,20.35,8,rest,definitely_old,,,,Adults,2.0,Control
20,511,7787,memory,838,False,./assets/img/ocean/memory/8.jpg,ocean,0.0,,False,,24,new,20.35,8,rest,definitely_old,,,,Adults,2.0,Control
21,513,7787,memory,1374,False,./assets/img/canyon/memory/39.jpg,canyon,0.0,,False,,25,new,20.35,8,rest,maybe_old,,,,Adults,1.0,Revaluation
22,515,7787,memory,790,False,./assets/img/canyon/memory/20.jpg,canyon,10.0,,True,,26,old,20.35,8,rest,maybe_old,,,,Adults,1.0,Revaluation
23,517,7787,memory,1063,False,./assets/img/ocean/memory/26.jpg,ocean,10.0,,True,,27,old,20.35,8,rest,definitely_old,,,,Adults,2.0,Control
24,519,7787,memory,1061,False,./assets/img/canyon/memory/8.jpg,canyon,0.0,,False,,28,old,20.35,8,rest,maybe_new,,,,Adults,1.0,Revaluation
25,521,7787,memory,1119,False,./assets/img/ocean/memory/30.jpg,ocean,10.0,,True,,29,old,20.35,8,rest,definitely_old,,,,Adults,2.0,Control
26,523,7787,memory,1322,False,./assets/img/canyon/memory/19.jpg,canyon,10.0,,True,,30,new,20.35,8,rest,maybe_new,,,,Adults,1.0,Revaluation
27,525,7787,memory,1410,False,./assets/img/canyon/memory/18.jpg,canyon,10.0,,True,,31,old,20.35,8,rest,maybe_old,,,,Adults,1.0,Revaluation
28,527,7787,memory,1154,False,./assets/img/ocean/memory/11.jpg,ocean,10.0,,True,,32,old,20.35,8,rest,definitely_old,,,,Adults,2.0,Control
29,529,7787,memory,925,False,./assets/img/canyon/memory/28.jpg,canyon,10.0,,True,,33,old,20.35,8,rest,definitely_old,,,,Adults,1.0,Revaluation
30,531,7787,memory,1087,False,./assets/img/canyon/memory/6.jpg,canyon,0.0,,False,,34,old,20.35,8,rest,maybe_new,,,,Adults,1.0,Revaluation
31,533,7787,memory,1143,False,./assets/img/canyon/memory/37.jpg,canyon,0.0,,False,,35,new,20.35,8,rest,definitely_old,,,,Adults,1.0,Revaluation
32,535,7787,memory,1355,False,./assets/img/ocean/memory/6.jpg,ocean,10.0,,True,,36,new,20.35,8,rest,maybe_new,,,,Adults,2.0,Control
33,537,7787,memory,1145,False,./assets/img/canyon/memory/31.jpg,canyon,0.0,,False,,37,new,20.35,8,rest,maybe_old,,,,Adults,1.0,Revaluation
34,539,7787,memory,844,False,./assets/img/ocean/memory/22.jpg,ocean,0.0,,False,,38,new,20.35,8,rest,maybe_old,,,,Adults,2.0,Control
35,541,7787,memory,748,False,./assets/img/canyon/memory/13.jpg,canyon,0.0,,False,,39,new,20.35,8,rest,maybe_old,,,,Adults,1.0,Revaluation
36,543,7787,memory,1072,False,./assets/img/canyon/memory/35.jpg,canyon,10.0,,True,,40,new,20.35,8,rest,maybe_new,,,,Adults,1.0,Revaluation
37,545,7787,memory,1208,False,./assets/img/ocean/memory/16.jpg,ocean,0.0,,False,,41,new,20.35,8,rest,definitely_old,,,,Adults,2.0,Control
38,547,7787,memory,1456,False,./assets/img/canyon/memory/1.jpg,canyon,10.0,,True,,42,old,20.35,8,rest,definitely_old,,,,Adults,1.0,Revaluation
39,549,7787,memory,1479,False,./assets/img/canyon/memory/27.jpg,canyon,10.0,,True,,43,new,20.35,8,rest,maybe_new,,,,Adults,1.0,Revaluation
40,551,7787,memory,1420,False,./assets/img/canyon/memory/10.jpg,canyon,10.0,,True,,44,new,20.35,8,rest,maybe_new,,,,Adults,1.0,Revaluation
41,553,7787,memory,1193,False,./assets/img/canyon/memory/4.jpg,canyon,10.0,,True,,45,old,20.35,8,rest,definitely_old,,,,Adults,1.0,Revaluation
42,555,7787,memory,726,False,./assets/img/canyon/memory/12.jpg,canyon,10.0,,True,,46,old,20.35,8,rest,maybe_old,,,,Adults,1.0,Revaluation
43,557,7787,memory,1049,False,./assets/img/canyon/memory/0.jpg,canyon,0.0,,False,,47,new,20.35,8,rest,definitely_old,,,,Adults,1.0,Revaluation
44,559,7787,memory,1059,False,./assets/img/ocean/memory/35.jpg,ocean,10.0,,True,,48,old,20.35,8,rest,definitely_old,,,,Adults,2.0,Control
45,561,7787,memory,1518,False,./assets/img/ocean/memory/40.jpg,ocean,10.0,,True,,49,old,20.35,8,rest,maybe_old,,,,Adults,2.0,Control
46,563,7787,memory,940,False,./assets/img/canyon/memory/40.jpg,canyon,10.0,,True,,50,new,20.35,8,rest,maybe_new,,,,Adults,1.0,Revaluation
47,565,7787,memory,1124,False,./assets/img/canyon/memory/16.jpg,canyon,10.0,,True,,51,old,20.35,8,rest,definitely_old,,,,Adults,1.0,Revaluation
48,567,7787,memory,990,False,./assets/img/canyon/memory/34.jpg,canyon,10.0,,True,,52,old,20.35,8,rest,definitely_old,,,,Adults,1.0,Revaluation
49,569,7787,memory,1485,False,./assets/img/ocean/memory/12.jpg,ocean,0.0,,False,,53,old,20.35,8,rest,maybe_new,,,,Adults,2.0,Control
50,571,7787,memory,1018,False,./assets/img/canyon/memory/25.jpg,canyon,10.0,,True,,54,new,20.35,8,rest,maybe_new,,,,Adults,1.0,Revaluation
51,573,7787,memory,1037,False,./assets/img/canyon/memory/36.jpg,canyon,10.0,,True,,55,old,20.35,8,rest,maybe_old,,,,Adults,1.0,Revaluation
52,575,7787,memory,804,False,./assets/img/ocean/memory/36.jpg,ocean,10.0,,True,,56,old,20.35,8,rest,maybe_old,,,,Adults,2.0,Control
53,577,7787,memory,1028,False,./assets/img/canyon/memory/2.jpg,canyon,0.0,,False,,57,new,20.35,8,rest,maybe_old,,,,Adults,1.0,Revaluation
54,579,7787,memory,1040,False,./assets/img/ocean/memory/20.jpg,ocean,10.0,,True,,58,old,20.35,8,rest,definitely_old,,,,Adults,2.0,Control
55,581,7787,memory,1100,False,./assets/img/canyon/memory/32.jpg,canyon,10.0,,True,,59,new,20.35,8,rest,maybe_new,,,,Adults,1.0,Revaluation
56,583,7787,memory,925,False,./assets/img/ocean/memory/19.jpg,ocean,10.0,,True,,60,new,20.35,8,rest,maybe_new,,,,Adults,2.0,Control
57,585,7787,memory,1090,False,./assets/img/canyon/memory/38.jpg,canyon,10.0,,True,,61,old,20.35,8,rest,definitely_old,,,,Adults,1.0,Revaluation
58,587,7787,memory,1368,False,./assets/img/canyon/memory/41.jpg,canyon,10.0,,True,,62,old,20.35,8,rest,definitely_old,,,,Adults,1.0,Revaluation
59,589,7787,memory,914,False,./assets/img/ocean/memory/9.jpg,ocean,10.0,,True,,63,old,20.35,8,rest,definitely_old,,,,Adults,2.0,Control
60,591,7787,memory,914,False,./assets/img/ocean/memory/10.jpg,ocean,10.0,,True,,64,old,20.35,8,rest,definitely_old,,,,Adults,2.0,Control
61,593,7787,memory,1224,False,./assets/img/ocean/memory/1.jpg,ocean,0.0,,False,,65,new,20.35,8,rest,definitely_old,,,,Adults,2.0,Control
62,595,7787,memory,998,False,./assets/img/ocean/memory/0.jpg,ocean,0.0,,False,,66,new,20.35,8,rest,definitely_old,,,,Adults,2.0,Control
63,597,7787,memory,2025,False,./assets/img/ocean/memory/25.jpg,ocean,10.0,,True,,67,new,20.35,8,rest,definitely_new,,,,Adults,2.0,Control
64,599,7787,memory,980,False,./assets/img/canyon/memory/21.jpg,canyon,0.0,,False,,68,old,20.35,8,rest,definitely_new,,,,Adults,1.0,Revaluation
65,601,7787,memory,1129,False,./assets/img/ocean/memory/28.jpg,ocean,0.0,,False,,69,new,20.35,8,rest,definitely_old,,,,Adults,2.0,Control
66,603,7787,memory,931,False,./assets/img/ocean/memory/41.jpg,ocean,0.0,,False,,70,new,20.35,8,rest,definitely_old,,,,Adults,2.0,Control
67,605,7787,memory,1493,False,./assets/img/ocean/memory/27.jpg,ocean,10.0,,True,,71,old,20.35,8,rest,maybe_old,,,,Adults,2.0,Control
68,607,7787,memory,1592,False,./assets/img/canyon/memory/9.jpg,canyon,10.0,,True,,72,old,20.35,8,rest,maybe_old,,,,Adults,1.0,Revaluation
69,609,7787,memory,1055,False,./assets/img/canyon/memory/33.jpg,canyon,0.0,,False,,73,new,20.35,8,rest,maybe_old,,,,Adults,1.0,Revaluation
70,611,7787,memory,963,False,./assets/img/canyon/memory/14.jpg,canyon,10.0,,True,,74,old,20.35,8,rest,maybe_old,,,,Adults,1.0,Revaluation
71,613,7787,memory,678,False,./assets/img/ocean/memory/7.jpg,ocean,10.0,,True,,75,old,20.35,8,rest,maybe_old,,,,Adults,2.0,Control
72,615,7787,memory,921,False,./assets/img/ocean/memory/18.jpg,ocean,10.0,,True,,76,old,20.35,8,rest,maybe_old,,,,Adults,2.0,Control
73,617,7787,memory,806,False,./assets/img/ocean/memory/31.jpg,ocean,0.0,,False,,77,new,20.35,8,rest,maybe_old,,,,Adults,2.0,Control
74,619,7787,memory,1148,False,./assets/img/ocean/memory/21.jpg,ocean,0.0,,False,,78,new,20.35,8,rest,definitely_old,,,,Adults,2.0,Control
75,621,7787,memory,1018,False,./assets/img/ocean/memory/34.jpg,ocean,0.0,,False,,79,old,20.35,8,rest,maybe_new,,,,Adults,2.0,Control
76,623,7787,memory,665,False,./assets/img/ocean/memory/5.jpg,ocean,10.0,,True,,80,new,20.35,8,rest,maybe_new,,,,Adults,2.0,Control
77,625,7787,memory,1153,False,./assets/img/ocean/memory/39.jpg,ocean,0.0,,False,,81,old,20.35,8,rest,maybe_new,,,,Adults,2.0,Control
78,627,7787,memory,890,False,./assets/img/canyon/memory/22.jpg,canyon,10.0,,True,,82,old,20.35,8,rest,maybe_old,,,,Adults,1.0,Revaluation
79,629,7787,memory,574,False,./assets/img/canyon/memory/23.jpg,canyon,0.0,,False,,83,new,20.35,8,rest,maybe_old,,,,Adults,1.0,Revaluation
80,631,7787,memory,777,False,./assets/img/ocean/memory/13.jpg,ocean,0.0,,False,,84,new,20.35,8,rest,maybe_old,,,,Adults,2.0,Control
81,633,7787,memory,562,False,./assets/img/canyon/memory/24.jpg,canyon,0.0,,False,,85,new,20.35,8,rest,maybe_old,,,,Adults,1.0,Revaluation
82,635,7787,memory,740,False,./assets/img/ocean/memory/15.jpg,ocean,0.0,,False,,86,new,20.35,8,rest,maybe_old,,,,Adults,2.0,Control
83,637,7787,memory,717,False,./assets/img/canyon/memory/30.jpg,canyon,10.0,,True,,87,old,20.35,8,rest,maybe_old,,,,Adults,1.0,Revaluation
84,471,7480,memory,2485,False,./assets/img/canyon/memory/9.jpg,canyon,10.0,,True,,4,new,21.43,4,rest,definitely_new,,,,Adults,2.0,Control
85,473,7480,memory,1512,False,./assets/img/canyon/memory/24.jpg,canyon,10.0,,True,,5,old,21.43,4,rest,definitely_old,,,,Adults,2.0,Control
86,475,7480,memory,2269,False,./assets/img/ocean/memory/3.jpg,ocean,10.0,,True,,6,new,21.43,4,rest,maybe_new,,,,Adults,1.0,Revaluation
87,477,7480,memory,1259,False,./assets/img/canyon/memory/28.jpg,canyon,0.0,,False,,7,old,21.43,4,rest,definitely_new,,,,Adults,2.0,Control
88,479,7480,memory,1482,False,./assets/img/canyon/memory/16.jpg,canyon,10.0,,True,,8,new,21.43,4,rest,definitely_new,,,,Adults,2.0,Control
89,481,7480,memory,1484,False,./assets/img/canyon/memory/3.jpg,canyon,10.0,,True,,9,old,21.43,4,rest,definitely_old,,,,Adults,2.0,Control
90,483,7480,memory,1567,False,./assets/img/ocean/memory/34.jpg,ocean,10.0,,True,,10,old,21.43,4,rest,definitely_old,,,,Adults,1.0,Revaluation
91,485,7480,memory,1999,False,./assets/img/canyon/memory/2.jpg,canyon,10.0,,True,,11,old,21.43,4,rest,definitely_old,,,,Adults,2.0,Control
92,487,7480,memory,1263,False,./assets/img/ocean/memory/40.jpg,ocean,10.0,,True,,12,new,21.43,4,rest,definitely_new,,,,Adults,1.0,Revaluation
93,489,7480,memory,1005,False,./assets/img/ocean/memory/16.jpg,ocean,10.0,,True,,13,old,21.43,4,rest,definitely_old,,,,Adults,1.0,Revaluation
94,491,7480,memory,1725,False,./assets/img/canyon/memory/15.jpg,canyon,0.0,,False,,14,new,21.43,4,rest,maybe_old,,,,Adults,2.0,Control
95,493,7480,memory,1984,False,./assets/img/ocean/memory/15.jpg,ocean,10.0,,True,,15,new,21.43,4,rest,maybe_new,,,,Adults,1.0,Revaluation
96,495,7480,memory,1308,False,./assets/img/ocean/memory/38.jpg,ocean,10.0,,True,,16,old,21.43,4,rest,definitely_old,,,,Adults,1.0,Revaluation
97,497,7480,memory,2087,False,./assets/img/ocean/memory/5.jpg,ocean,0.0,,False,,17,old,21.43,4,rest,maybe_new,,,,Adults,1.0,Revaluation
98,499,7480,memory,1275,False,./assets/img/canyon/memory/10.jpg,canyon,10.0,,True,,18,old,21.43,4,rest,definitely_old,,,,Adults,2.0,Control
99,501,7480,memory,1621,False,./assets/img/ocean/memory/32.jpg,ocean,0.0,,False,,19,new,21.43,4,rest,maybe_old,,,,Adults,1.0,Revaluation
100,503,7480,memory,1594,False,./assets/img/ocean/memory/30.jpg,ocean,0.0,,False,,20,new,21.43,4,rest,maybe_old,,,,Adults,1.0,Revaluation
101,505,7480,memory,2474,False,./assets/img/canyon/memory/12.jpg,canyon,0.0,,False,,21,old,21.43,4,rest,maybe_new,,,,Adults,2.0,Control
102,507,7480,memory,1111,False,./assets/img/canyon/memory/38.jpg,canyon,0.0,,False,,22,old,21.43,4,rest,maybe_new,,,,Adults,2.0,Control
103,509,7480,memory,2991,False,./assets/img/canyon/memory/29.jpg,canyon,10.0,,True,,23,new,21.43,4,rest,maybe_new,,,,Adults,2.0,Control
104,511,7480,memory,1683,False,./assets/img/ocean/memory/22.jpg,ocean,0.0,,False,,24,new,21.43,4,rest,definitely_old,,,,Adults,1.0,Revaluation
105,513,7480,memory,2841,False,./assets/img/canyon/memory/35.jpg,canyon,10.0,,True,,25,new,21.43,4,rest,maybe_new,,,,Adults,2.0,Control
106,515,7480,memory,2440,False,./assets/img/ocean/memory/33.jpg,ocean,10.0,,True,,26,new,21.43,4,rest,maybe_new,,,,Adults,1.0,Revaluation
107,517,7480,memory,1552,False,./assets/img/ocean/memory/35.jpg,ocean,10.0,,True,,27,old,21.43,4,rest,definitely_old,,,,Adults,1.0,Revaluation
108,519,7480,memory,2696,False,./assets/img/ocean/memory/18.jpg,ocean,10.0,,True,,28,new,21.43,4,rest,definitely_new,,,,Adults,1.0,Revaluation
109,521,7480,memory,1731,False,./assets/img/ocean/memory/17.jpg,ocean,0.0,,False,,29,old,21.43,4,rest,definitely_new,,,,Adults,1.0,Revaluation
110,523,7480,memory,1150,False,./assets/img/canyon/memory/22.jpg,canyon,10.0,,True,,30,new,21.43,4,rest,definitely_new,,,,Adults,2.0,Control
111,525,7480,memory,2238,False,./assets/img/ocean/memory/36.jpg,ocean,0.0,,False,,31,old,21.43,4,rest,definitely_new,,,,Adults,1.0,Revaluation
112,527,7480,memory,1421,False,./assets/img/canyon/memory/41.jpg,canyon,0.0,,False,,32,old,21.43,4,rest,definitely_new,,,,Adults,2.0,Control
113,529,7480,memory,3775,False,./assets/img/canyon/memory/32.jpg,canyon,0.0,,False,,33,old,21.43,4,rest,definitely_new,,,,Adults,2.0,Control
114,531,7480,memory,954,False,./assets/img/canyon/memory/1.jpg,canyon,10.0,,True,,34,old,21.43,4,rest,definitely_old,,,,Adults,2.0,Control
115,533,7480,memory,2165,False,./assets/img/ocean/memory/28.jpg,ocean,10.0,,True,,35,new,21.43,4,rest,definitely_new,,,,Adults,1.0,Revaluation
116,535,7480,memory,1534,False,./assets/img/ocean/memory/23.jpg,ocean,10.0,,True,,36,new,21.43,4,rest,definitely_new,,,,Adults,1.0,Revaluation
117,537,7480,memory,1125,False,./assets/img/ocean/memory/0.jpg,ocean,10.0,,True,,37,old,21.43,4,rest,definitely_old,,,,Adults,1.0,Revaluation
118,539,7480,memory,1363,False,./assets/img/ocean/memory/31.jpg,ocean,10.0,,True,,38,new,21.43,4,rest,definitely_new,,,,Adults,1.0,Revaluation
119,541,7480,memory,1664,False,./assets/img/canyon/memory/17.jpg,canyon,10.0,,True,,39,new,21.43,4,rest,definitely_new,,,,Adults,2.0,Control
120,543,7480,memory,1139,False,./assets/img/canyon/memory/4.jpg,canyon,10.0,,True,,40,new,21.43,4,rest,definitely_new,,,,Adults,2.0,Control
121,545,7480,memory,1066,False,./assets/img/ocean/memory/9.jpg,ocean,10.0,,True,,41,new,21.43,4,rest,definitely_new,,,,Adults,1.0,Revaluation
122,547,7480,memory,918,False,./assets/img/ocean/memory/41.jpg,ocean,10.0,,True,,42,new,21.43,4,rest,definitely_new,,,,Adults,1.0,Revaluation
123,549,7480,memory,982,False,./assets/img/ocean/memory/26.jpg,ocean,10.0,,True,,43,old,21.43,4,rest,definitely_old,,,,Adults,1.0,Revaluation
124,551,7480,memory,1120,False,./assets/img/canyon/memory/30.jpg,canyon,0.0,,False,,44,new,21.43,4,rest,definitely_old,,,,Adults,2.0,Control
125,553,7480,memory,1744,False,./assets/img/canyon/memory/39.jpg,canyon,10.0,,True,,45,new,21.43,4,rest,definitely_new,,,,Adults,2.0,Control
126,555,7480,memory,1857,False,./assets/img/canyon/memory/20.jpg,canyon,10.0,,True,,46,new,21.43,4,rest,definitely_new,,,,Adults,2.0,Control
127,557,7480,memory,1178,False,./assets/img/ocean/memory/10.jpg,ocean,10.0,,True,,47,old,21.43,4,rest,definitely_old,,,,Adults,1.0,Revaluation
128,559,7480,memory,988,False,./assets/img/canyon/memory/14.jpg,canyon,10.0,,True,,48,new,21.43,4,rest,definitely_new,,,,Adults,2.0,Control
129,561,7480,memory,2429,False,./assets/img/canyon/memory/13.jpg,canyon,0.0,,False,,49,new,21.43,4,rest,definitely_old,,,,Adults,2.0,Control
130,563,7480,memory,1007,False,./assets/img/ocean/memory/13.jpg,ocean,10.0,,True,,50,new,21.43,4,rest,definitely_new,,,,Adults,1.0,Revaluation
131,565,7480,memory,978,False,./assets/img/ocean/memory/20.jpg,ocean,10.0,,True,,51,old,21.43,4,rest,definitely_old,,,,Adults,1.0,Revaluation
132,567,7480,memory,2494,False,./assets/img/ocean/memory/24.jpg,ocean,10.0,,True,,52,new,21.43,4,rest,maybe_new,,,,Adults,1.0,Revaluation
133,569,7480,memory,989,False,./assets/img/ocean/memory/29.jpg,ocean,10.0,,True,,53,old,21.43,4,rest,definitely_old,,,,Adults,1.0,Revaluation
134,571,7480,memory,2091,False,./assets/img/canyon/memory/6.jpg,canyon,10.0,,True,,54,old,21.43,4,rest,maybe_old,,,,Adults,2.0,Control
135,573,7480,memory,2573,False,./assets/img/ocean/memory/25.jpg,ocean,10.0,,True,,55,new,21.43,4,rest,maybe_new,,,,Adults,1.0,Revaluation
136,575,7480,memory,1132,False,./assets/img/canyon/memory/19.jpg,canyon,0.0,,False,,56,new,21.43,4,rest,definitely_old,,,,Adults,2.0,Control
137,577,7480,memory,2095,False,./assets/img/canyon/memory/25.jpg,canyon,0.0,,False,,57,old,21.43,4,rest,maybe_new,,,,Adults,2.0,Control
138,579,7480,memory,913,False,./assets/img/ocean/memory/2.jpg,ocean,0.0,,False,,58,new,21.43,4,rest,definitely_old,,,,Adults,1.0,Revaluation
139,581,7480,memory,992,False,./assets/img/ocean/memory/21.jpg,ocean,10.0,,True,,59,old,21.43,4,rest,definitely_old,,,,Adults,1.0,Revaluation
140,583,7480,memory,1124,False,./assets/img/ocean/memory/8.jpg,ocean,0.0,,False,,60,new,21.43,4,rest,definitely_old,,,,Adults,1.0,Revaluation
141,585,7480,memory,1334,False,./assets/img/ocean/memory/4.jpg,ocean,10.0,,True,,61,new,21.43,4,rest,maybe_new,,,,Adults,1.0,Revaluation
142,587,7480,memory,1550,False,./assets/img/ocean/memory/11.jpg,ocean,10.0,,True,,62,old,21.43,4,rest,definitely_old,,,,Adults,1.0,Revaluation
143,589,7480,memory,3034,False,./assets/img/canyon/memory/27.jpg,canyon,10.0,,True,,63,new,21.43,4,rest,maybe_new,,,,Adults,2.0,Control
144,591,7480,memory,2857,False,./assets/img/canyon/memory/31.jpg,canyon,10.0,,True,,64,new,21.43,4,rest,maybe_new,,,,Adults,2.0,Control
145,593,7480,memory,4685,False,./assets/img/canyon/memory/26.jpg,canyon,0.0,,False,,65,old,21.43,4,rest,maybe_new,,,,Adults,2.0,Control
146,595,7480,memory,2614,False,./assets/img/canyon/memory/34.jpg,canyon,10.0,,True,,66,old,21.43,4,rest,definitely_old,,,,Adults,2.0,Control
147,597,7480,memory,2351,False,./assets/img/ocean/memory/39.jpg,ocean,0.0,,False,,67,old,21.43,4,rest,maybe_new,,,,Adults,1.0,Revaluation
148,599,7480,memory,1108,False,./assets/img/ocean/memory/19.jpg,ocean,10.0,,True,,68,old,21.43,4,rest,definitely_old,,,,Adults,1.0,Revaluation
149,601,7480,memory,1417,False,./assets/img/ocean/memory/14.jpg,ocean,10.0,,True,,69,new,21.43,4,rest,maybe_new,,,,Adults,1.0,Revaluation
150,603,7480,memory,1508,False,./assets/img/canyon/memory/40.jpg,canyon,0.0,,False,,70,old,21.43,4,rest,maybe_new,,,,Adults,2.0,Control
151,605,7480,memory,1636,False,./assets/img/ocean/memory/1.jpg,ocean,10.0,,True,,71,old,21.43,4,rest,definitely_old,,,,Adults,1.0,Revaluation
152,607,7480,memory,908,False,./assets/img/canyon/memory/0.jpg,canyon,10.0,,True,,72,old,21.43,4,rest,definitely_old,,,,Adults,2.0,Control
153,609,7480,memory,2175,False,./assets/img/ocean/memory/37.jpg,ocean,0.0,,False,,73,old,21.43,4,rest,maybe_new,,,,Adults,1.0,Revaluation
154,611,7480,memory,1129,False,./assets/img/ocean/memory/27.jpg,ocean,10.0,,True,,74,old,21.43,4,rest,definitely_old,,,,Adults,1.0,Revaluation
155,613,7480,memory,1837,False,./assets/img/ocean/memory/7.jpg,ocean,10.0,,True,,75,old,21.43,4,rest,maybe_old,,,,Adults,1.0,Revaluation
156,615,7480,memory,1652,False,./assets/img/canyon/memory/5.jpg,canyon,10.0,,True,,76,new,21.43,4,rest,maybe_new,,,,Adults,2.0,Control
157,617,7480,memory,1238,False,./assets/img/canyon/memory/36.jpg,canyon,0.0,,False,,77,new,21.43,4,rest,definitely_old,,,,Adults,2.0,Control
158,619,7480,memory,1887,False,./assets/img/canyon/memory/33.jpg,canyon,0.0,,False,,78,old,21.43,4,rest,maybe_new,,,,Adults,2.0,Control
159,621,7480,memory,1310,False,./assets/img/canyon/memory/11.jpg,canyon,10.0,,True,,79,new,21.43,4,rest,definitely_new,,,,Adults,2.0,Control
160,623,7480,memory,2144,False,./assets/img/ocean/memory/6.jpg,ocean,10.0,,True,,80,old,21.43,4,rest,maybe_old,,,,Adults,1.0,Revaluation
161,625,7480,memory,3163,False,./assets/img/ocean/memory/12.jpg,ocean,10.0,,True,,81,new,21.43,4,rest,definitely_new,,,,Adults,1.0,Revaluation
162,627,7480,memory,1976,False,./assets/img/canyon/memory/23.jpg,canyon,0.0,,False,,82,old,21.43,4,rest,definitely_new,,,,Adults,2.0,Control
163,629,7480,memory,2048,False,./assets/img/canyon/memory/18.jpg,canyon,0.0,,False,,83,old,21.43,4,rest,definitely_new,,,,Adults,2.0,Control
164,631,7480,memory,1340,False,./assets/img/canyon/memory/21.jpg,canyon,0.0,,False,,84,new,21.43,4,rest,definitely_old,,,,Adults,2.0,Control
165,633,7480,memory,2182,False,./assets/img/canyon/memory/7.jpg,canyon,10.0,,True,,85,old,21.43,4,rest,maybe_old,,,,Adults,2.0,Control
166,635,7480,memory,1515,False,./assets/img/canyon/memory/37.jpg,canyon,10.0,,True,,86,old,21.43,4,rest,definitely_old,,,,Adults,2.0,Control
167,637,7480,memory,1259,False,./assets/img/canyon/memory/8.jpg,canyon,10.0,,True,,87,new,21.43,4,rest,definitely_new,,,,Adults,2.0,Control
168,471,7982,memory,2698,False,./assets/img/canyon/memory/14.jpg,canyon,10.0,,True,,4,new,17.66,2,rest,maybe_new,,,,Adolescents,2.0,Control
169,473,7982,memory,1346,False,./assets/img/ocean/memory/21.jpg,ocean,0.0,,False,,5,old,17.66,2,rest,maybe_new,,,,Adolescents,1.0,Revaluation
170,475,7982,memory,2311,False,./assets/img/canyon/memory/39.jpg,canyon,10.0,,True,,6,new,17.66,2,rest,maybe_new,,,,Adolescents,2.0,Control
171,477,7982,memory,2076,False,./assets/img/ocean/memory/35.jpg,ocean,10.0,,True,,7,new,17.66,2,rest,maybe_new,,,,Adolescents,1.0,Revaluation
172,479,7982,memory,1357,False,./assets/img/canyon/memory/19.jpg,canyon,10.0,,True,,8,old,17.66,2,rest,definitely_old,,,,Adolescents,2.0,Control
