"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","browser_interaction"
"pavlovia","0","1791","0.0-0.0","spark_pilot_norest","8344","8","15","Female","[{""event"":""blur"",""trial"":1,""time"":34647},{""event"":""focus"",""trial"":1,""time"":38557},{""event"":""focus"",""trial"":1,""time"":38557}]"
