"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","browser_interaction"
"pavlovia","0","962","0.0-0.0","spark_pilot_norest","11193","2","7","Female","[{""event"":""blur"",""trial"":1,""time"":304956},{""event"":""focus"",""trial"":1,""time"":305669}]"
