"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","browser_interaction"
"pavlovia","0","1472","0.0-0.0","spark_pilot_norest","8624","5","14","Male","[{""event"":""blur"",""trial"":1,""time"":177242},{""event"":""focus"",""trial"":1,""time"":177245},{""event"":""blur"",""trial"":1,""time"":180821},{""event"":""focus"",""trial"":1,""time"":180823}]"
