"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","browser_interaction"
"pavlovia","0","952","0.0-0.0","spark_pilot_norest","10639","7","15","Male","[{""event"":""blur"",""trial"":1,""time"":40012},{""event"":""focus"",""trial"":1,""time"":40014},{""event"":""blur"",""trial"":1,""time"":131426},{""event"":""focus"",""trial"":1,""time"":131429},{""event"":""blur"",""trial"":1,""time"":134156},{""event"":""focus"",""trial"":1,""time"":134159}]"
