"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","browser_interaction"
"pavlovia","0","1181","0.0-0.0","spark_pilot_norest","9164","4","15","Female","[{""event"":""blur"",""trial"":1,""time"":103399},{""event"":""focus"",""trial"":1,""time"":103399}]"
