"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","browser_interaction"
"pavlovia","0","1188","0.0-0.0","spark_pilot_norest","9986","4","23","Male","[{""event"":""focus"",""trial"":1,""time"":3345}]"
